"","time","date.x.x","I.x.x","date.y.x","I.y.x","date.x.y","I.x.y","date.y.y","I.y.y","date","I"
"158",78.5,2021-07-10,0.000102182323638263,2021-07-10,0.0113785194128486,2021-07-10,5.0845269951355e-05,2021-07-10,4.97621369152984e-08,2021-07-10,2.74178310533897e-10
"159",79,2021-07-11,0.000102503822123945,2021-07-11,0.0115285176526447,2021-07-11,4.55823494749537e-05,2021-07-11,4.26332658941125e-08,2021-07-11,2.2783670807921e-10
"160",79.5,2021-07-11,0.000102821789421995,2021-07-11,0.0116714309888058,2021-07-11,4.08620672018012e-05,2021-07-11,3.65244618158691e-08,2021-07-11,1.89323651626496e-10
"161",80,2021-07-12,0.000103135955393004,2021-07-12,0.0118068745146493,2021-07-12,3.6628710920351e-05,2021-07-12,3.1289941591672e-08,2021-07-12,1.57317364951905e-10
"162",80.5,2021-07-12,0.000103446060339405,2021-07-12,0.0119344796224929,2021-07-12,3.28322612078394e-05,2021-07-12,2.68047305927265e-08,2021-07-12,1.30719118655932e-10
"163",81,2021-07-13,0.000103751854712826,2021-07-13,0.0120538961051547,2021-07-13,2.94278129636687e-05,2021-07-13,2.2961696383928e-08,2021-07-13,1.0861561267459e-10
"164",81.5,2021-07-13,0.000104053098831145,2021-07-13,0.0121647941825338,2021-07-13,2.63750553133287e-05,2021-07-13,1.96690047370975e-08,2021-07-13,9.02476994352814e-11
"165",82,2021-07-14,0.000104349562604932,2021-07-14,0.0122668664332942,2021-07-14,2.36378040492455e-05,2021-07-14,1.68479378906677e-08,2021-07-14,7.49843795351489e-11
"166",82.5,2021-07-14,0.000104641025272927,2021-07-14,0.0123598296122541,2021-07-14,2.11835813494796e-05,2021-07-14,1.44310235450791e-08,2021-07-14,6.23011816431061e-11
"167",83,2021-07-15,0.000104927275146241,2021-07-15,0.012443426334963,2021-07-15,1.89832380345372e-05,2021-07-15,1.2360430397506e-08,2021-07-15,5.17621878947899e-11
"168",83.5,2021-07-15,0.000105208109360981,2021-07-15,0.0125174266121145,2021-07-15,1.70106140917715e-05,2021-07-15,1.05865922968019e-08,2021-07-15,4.30050904495291e-11
"169",84,2021-07-16,0.000105483333638969,2021-07-16,0.0125816292178835,2021-07-16,1.5242233620567e-05,2021-07-16,9.06702848654478e-09,2021-07-16,3.57287683425983e-11
"170",84.5,2021-07-16,0.000105752762056289,2021-07-16,0.012635862877971,2021-07-16,1.36570307339658e-05,2021-07-16,7.76533202686102e-09,2021-07-16,2.96829598156077e-11
"171",85,2021-07-17,0.00010601621681935,2021-07-17,0.0126799872650639,2021-07-17,1.22361032974889e-05,2021-07-17,6.650302452548e-09,2021-07-17,2.46596768722043e-11
"172",85.5,2021-07-17,0.000106273528048214,2021-07-17,0.0127138937915366,2021-07-17,1.09624916971748e-05,2021-07-17,5.69520212884722e-09,2021-07-17,2.04860683221936e-11
"173",86,2021-07-18,0.000106524533566885,2021-07-18,0.0127375061915039,2021-07-18,9.82098010951728e-06,2021-07-18,4.87711868682498e-09,2021-07-18,1.70184870719202e-11
"174",86.5,2021-07-18,0.000106769078700334,2021-07-18,0.0127507808867383,2021-07-18,8.7979179989772e-06,2021-07-18,4.17641842620106e-09,2021-07-18,1.41375585785946e-11
"175",87,2021-07-19,0.000107007016077974,2021-07-19,0.0127537071334485,2021-07-19,7.88105979672966e-06,2021-07-19,3.57627772342886e-09,2021-07-19,1.17440816139388e-11
"176",87.5,2021-07-19,0.000107238205443359,2021-07-19,0.0127463069494388,2021-07-19,7.05942091971114e-06,2021-07-19,3.06228132735349e-09,2021-07-19,9.75562094486283e-12
"177",88,2021-07-20,0.000107462513469862,2021-07-20,0.0127286348236783,2021-07-20,6.32314847404399e-06,2021-07-20,2.62207800718706e-09,2021-07-20,8.10367520640758e-12
"178",88.5,2021-07-20,0.000107679813582096,2021-07-20,0.0127007772127733,2021-07-20,5.66340515352833e-06,2021-07-20,2.24508537503603e-09,2021-07-20,6.73132292214391e-12
"179",89,2021-07-21,0.000107889985782867,2021-07-21,0.0126628518312006,2021-07-21,5.07226499390355e-06,2021-07-21,1.9222368697167e-09,2021-07-21,5.59126599105154e-12
"180",89.5,2021-07-21,0.000108092916485424,2021-07-21,0.0126150067443939,2021-07-21,4.54261977862264e-06,2021-07-21,1.64576488750058e-09,2021-07-21,4.64420356603887e-12
"181",90,2021-07-22,0.000108288498350818,2021-07-22,0.0125574192758402,2021-07-22,4.06809501342714e-06,2021-07-22,1.40901490225647e-09,2021-07-22,3.85748056217864e-12
"182",90.5,2021-07-22,0.000108476630130154,2021-07-22,0.0124902947412058,2021-07-22,3.64297449638853e-06,2021-07-22,1.20628615238073e-09,2021-07-22,3.20396443869673e-12
"183",91,2021-07-23,0.000108657216511538,2021-07-23,0.0124138650241446,2021-07-23,3.26213260849836e-06,2021-07-23,1.03269510225044e-09,2021-07-23,2.66111171901952e-12
"184",91.5,2021-07-23,0.000108830167971547,2021-07-23,0.0123283870098305,2021-07-23,2.92097353842937e-06,2021-07-23,8.84058426556875e-10,2021-07-23,2.21019221492308e-12
"185",92,2021-07-24,0.000108995400631026,2021-07-24,0.0122341408933745,2021-07-24,2.61537673473499e-06,2021-07-24,7.5679272953152e-10,2021-07-24,1.83564432621613e-12
"186",92.5,2021-07-24,0.000109152836115033,2021-07-24,0.0121314283811364,2021-07-24,2.34164795038866e-06,2021-07-24,6.47828608707513e-10,2021-07-24,1.52453928119096e-12
"187",93,2021-07-25,0.000109302401416783,2021-07-25,0.0120205708035093,2021-07-25,2.09647530898692e-06,2021-07-25,5.54537013853093e-10,2021-07-25,1.2661359189371e-12
"188",93.5,2021-07-25,0.000109444028765407,2021-07-25,0.011901907158051,2021-07-25,1.87688987986938e-06,2021-07-25,4.74666144128137e-10,2021-07-25,1.05151072029509e-12
"189",94,2021-07-26,0.000109577655497379,2021-07-26,0.0117757921018634,2021-07-26,1.68023030149493e-06,2021-07-26,4.06287377260418e-10,2021-07-26,8.7325037597238e-13
"190",94.5,2021-07-26,0.000109703223931458,2021-07-26,0.0116425939118896,2021-07-26,1.5041110392401e-06,2021-07-26,3.47748939545096e-10,2021-07-26,7.25196326488802e-13
"191",95,2021-07-27,0.000109820681247002,2021-07-27,0.0115026924313354,2021-07-27,1.34639390588037e-06,2021-07-27,2.97636209825981e-10,2021-07-27,6.02232492619954e-13
"192",95.5,2021-07-27,0.00010992997936551,2021-07-27,0.0113564770197321,2021-07-27,1.20516251085305e-06,2021-07-27,2.54737708684245e-10,2021-07-27,5.00108897936834e-13
"193",96,2021-07-28,0.000110031074835261,2021-07-28,0.0112043445232801,2021-07-28,1.07869933840757e-06,2021-07-28,2.18015959582956e-10,2021-07-28,4.15295117680359e-13
"194",96.5,2021-07-28,0.00011012392871892,2021-07-28,0.0110466972810627,2021-07-28,9.65465185312317e-07,2021-07-28,1.86582524905323e-10,2021-07-28,3.44858512780042e-13
"195",97,2021-07-29,0.000110208506483989,2021-07-29,0.0108839411815265,2021-07-29,8.64080716251925e-07,2021-07-29,1.59676619435066e-10,2021-07-29,2.86363059429792e-13
"196",97.5,2021-07-29,0.000110284777895977,2021-07-29,0.0107164837823237,2021-07-29,7.73309919727299e-07,2021-07-29,1.36646789221604e-10,2021-07-29,2.37785292454464e-13
"197",98,2021-07-30,0.000110352716914184,2021-07-30,0.0105447325052157,2021-07-30,6.92045269444661e-07,2021-07-30,1.1693521697685e-10,2021-07-30,1.97444469000991e-13
"198",98.5,2021-07-30,0.000110412301589992,2021-07-30,0.0103690929162925,2021-07-30,6.19294416100692e-07,2021-07-30,1.00064277902378e-10,2021-07-30,1.63944548038532e-13
"199",99,2021-07-31,0.000110463513967541,2021-07-31,0.0101899671002782,2021-07-31,5.5416825236723e-07,2021-07-31,8.56250236359263e-11,2021-07-31,1.36125987521518e-13
"200",99.5,2021-07-31,0.000110506339986712,2021-07-31,0.0100077521362074,2021-07-31,4.95870209954886e-07,2021-07-31,7.32673181128557e-11,2021-07-31,1.13025698797851e-13
"201",100,2021-08-01,0.000110540769388306,2021-08-01,0.00982283868028321,2021-08-01,4.43686662074745e-07,2021-08-01,6.26913886574275e-11,2021-08-01,9.38437785197077e-14
"202",100.5,2021-08-01,0.000110566795621333,2021-08-01,0.00963560966029518,2021-08-01,3.96978317586602e-07,2021-08-01,5.36405894905686e-11,2021-08-01,7.79158715695599e-14
"203",101,2021-08-02,0.000110584415752327,2021-08-02,0.00944643908459208,2021-08-02,3.55172504769894e-07,2021-08-02,4.58952038711533e-11,2021-08-02,6.46902123562071e-14
"204",101.5,2021-08-02,0.000110593630376594,2021-08-02,0.00925569096729869,2021-08-02,3.17756253113583e-07,2021-08-02,3.92671359679078e-11,2021-08-02,5.37085529211068e-14
"205",102,2021-08-03,0.000110594443531326,2021-08-03,0.00906371837023696,2021-08-03,2.84270090914242e-07,2021-08-03,3.35953648814087e-11,2021-08-03,4.45903201563637e-14
"206",102.5,2021-08-03,0.000110586862610489,2021-08-03,0.0088708625608815,2021-08-03,2.54302484905749e-07,2021-08-03,2.87420515084166e-11,2021-08-03,3.70194556711959e-14
"207",103,2021-08-04,0.000110570898281432,2021-08-04,0.00867745228464789,2021-08-04,2.27484855716721e-07,2021-08-04,2.45892045995654e-11,2021-08-04,3.07334842757012e-14
"208",103.5,2021-08-04,0.000110546564403133,2021-08-04,0.00848380314888872,2021-08-04,2.0348710975073e-07,2021-08-04,2.10358257797051e-11,2021-08-04,2.55144338562369e-14
"209",104,2021-08-05,0.000110513877946019,2021-08-05,0.00829021711515745,2021-08-05,1.82013634187999e-07,2021-08-05,1.79954647981509e-11,2021-08-05,2.1181293236117e-14
"210",104.5,2021-08-05,0.000110472858913308,2021-08-05,0.00809698209559587,2021-08-05,1.62799707286579e-07,2021-08-05,1.53941261282103e-11,2021-08-05,1.75837476431583e-14
"211",105,2021-08-06,0.000110423530263795,2021-08-06,0.00790437164870609,2021-08-06,1.45608281079433e-07,2021-08-06,1.31684764769416e-11,2021-08-06,1.45969754657161e-14
"212",105.5,2021-08-06,0.000110365917836051,2021-08-06,0.00771264476927859,2021-08-06,1.3022709797857e-07,2021-08-06,1.12643099988439e-11,2021-08-06,1.21173265870344e-14
"213",106,2021-08-07,0.000110300050273953,2021-08-07,0.0075220457668618,2021-08-07,1.16466106759756e-07,2021-08-07,9.63523420399329e-12,2021-08-07,1.00587330036936e-14
"214",106.5,2021-08-07,0.000110225958953521,2021-08-07,0.00733280422686831,2021-08-07,1.0415514695746e-07,2021-08-07,8.24154486020861e-12,2021-08-07,8.34972770454559e-15
"215",107,2021-08-08,0.000110143677910995,2021-08-08,0.00714513504821418,2021-08-08,9.31418738911186e-08,2021-08-08,7.04926273718636e-12,2021-08-08,6.93096878175966e-15
"216",107.5,2021-08-08,0.000110053243772117,2021-08-08,0.00695923855127157,2021-08-08,8.32898994076695e-08,2021-08-08,6.02930893705377e-12,2021-08-08,5.75318318842099e-15
"217",108,2021-08-09,0.000109954695682575,2021-08-09,0.00677530064987637,2021-08-09,7.44771259951417e-08,2021-08-09,5.15679889376055e-12,2021-08-09,4.77545904829619e-15
"218",108.5,2021-08-09,0.000109848075239557,2021-08-09,0.00659349308116092,2021-08-09,6.65942542279567e-08,2021-08-09,4.41043798313313e-12,2021-08-09,3.9638274621311e-15
"219",109,2021-08-10,0.000109733426424401,2021-08-10,0.00641397368707245,2021-08-10,5.95434455734385e-08,2021-08-10,3.77200413478118e-12,2021-08-10,3.29008475600469e-15
"220",109.5,2021-08-10,0.000109610795536274,2021-08-10,0.00623688674158022,2021-08-10,5.32371244451684e-08,2021-08-10,3.22590493510645e-12,2021-08-10,2.7308144255272e-15
"221",110,2021-08-11,0.000109480231126874,2021-08-11,0.00606236331776263,2021-08-11,4.759690505399e-08,2021-08-11,2.75879850774672e-12,2021-08-11,2.26657493145424e-15
"222",110.5,2021-08-11,0.000109341783936107,2021-08-11,0.00589052168919152,2021-08-11,4.25526301012532e-08,2021-08-11,2.35926899701923e-12,2021-08-11,1.88122523557497e-15
"223",111,2021-08-12,0.000109195506828717,2021-08-12,0.00572146776028774,2021-08-12,3.80415096988427e-08,2021-08-12,2.017548798264e-12,2021-08-12,1.56136472825387e-15
"224",111.5,2021-08-12,0.000109041454731832,2021-08-12,0.00555529552060344,2021-08-12,3.40073501024471e-08,2021-08-12,1.72528080809176e-12,2021-08-12,1.29586815505474e-15
"225",112,2021-08-13,0.000108879684573413,2021-08-13,0.00539208751828616,2021-08-13,3.03998629225414e-08,2021-08-13,1.47531493454554e-12,2021-08-13,1.07549943595077e-15
"226",112.5,2021-08-13,0.00010871025522157,2021-08-13,0.0052319153482921,2021-08-13,2.71740464444137e-08,2021-08-13,1.26153393533435e-12,2021-08-13,8.92591000134558e-16
"227",113,2021-08-14,0.000108533227424728,2021-08-14,0.00507484015123598,2021-08-14,2.42896315556646e-08,2021-08-14,1.07870436150812e-12,2021-08-14,7.40777526607892e-16
"228",113.5,2021-08-14,0.000108348663752619,2021-08-14,0.00492091311908823,2021-08-14,2.17105855572082e-08,2021-08-14,9.22348991278141e-13,2021-08-14,6.14774863829781e-16
"229",114,2021-08-15,0.000108156628538086,2021-08-15,0.00477017600425264,2021-08-15,1.94046678311055e-08,2021-08-15,7.88637658764313e-13,2021-08-15,5.10196465765409e-16
"230",114.5,2021-08-15,0.000107957187819666,2021-08-15,0.00462266162887614,2021-08-15,1.7343031963814e-08,2021-08-15,6.74293827791898e-13,2021-08-15,4.23400980732725e-16
"231",115,2021-08-16,0.000107750409284957,2021-08-16,0.00447839439155333,2021-08-16,1.54998694840745e-08,2021-08-16,5.76514642194831e-13,2021-08-16,3.51365708369137e-16
"232",115.5,2021-08-16,0.00010753636221473,2021-08-16,0.00433739076889027,2021-08-16,1.38520908773063e-08,2021-08-16,4.92902510598396e-13,2021-08-16,2.91581536121974e-16
"233",116,2021-08-17,0.000107315117427787,2021-08-17,0.0041996598096819,2021-08-17,1.23790399890412e-08,2021-08-17,4.21406563223619e-13,2021-08-17,2.41965710875006e-16
"234",116.5,2021-08-17,0.000107086747226551,2021-08-17,0.00406520361973448,2021-08-17,1.10622383339342e-08,2021-08-17,3.60272557621383e-13,2021-08-17,2.00789419387688e-16
"235",117,2021-08-18,0.000106851325343357,2021-08-18,0.00393401783562683,2021-08-18,9.88515618906683e-09,2021-08-18,3.0800001518138e-13,2021-08-18,1.66617664515562e-16
"236",117.5,2021-08-18,0.000106608926887463,2021-08-18,0.00380609208595121,2021-08-18,8.83300767491567e-09,2021-08-18,2.63305545716236e-13,2021-08-18,1.38259350452066e-16
"237",118,2021-08-19,0.000106359628292743,2021-08-19,0.00368141043880604,2021-08-19,7.89256731836881e-09,2021-08-19,2.25091467631054e-13,2021-08-19,1.14725844229841e-16
"238",118.5,2021-08-19,0.000106103507266067,2021-08-19,0.00355995183452766,2021-08-19,7.05200585300886e-09,2021-08-19,1.92418959781837e-13,2021-08-19,9.51965746919018e-17
"239",119,2021-08-20,0.000105840642736352,2021-08-20,0.00344169050284699,2021-08-20,6.30074324566206e-09,2021-08-20,1.64485091210287e-13,2021-08-20,7.89904742633611e-17
"240",119.5,2021-08-20,0.000105571114804287,2021-08-20,0.0033265963638395,2021-08-20,5.6293171477318e-09,2021-08-20,1.40603169178647e-13,2021-08-20,6.55422715728587e-17
"241",120,2021-08-21,0.000105295004692708,2021-08-21,0.00321463541220369,2021-08-21,5.02926515760227e-09,2021-08-21,1.20185926595662e-13,2021-08-21,5.43828113078904e-17
"242",120.5,2021-08-21,0.000105012394697628,2021-08-21,0.00310577008455418,2021-08-21,4.49301944866278e-09,2021-08-21,1.0273113897503e-13,2021-08-21,4.5122717469083e-17
"243",121,2021-08-22,0.000104723368139922,2021-08-22,0.00299995960955188,2021-08-22,4.01381246828372e-09,2021-08-22,8.7809320172229e-14,2021-08-22,3.74388322565234e-17
"244",121.5,2021-08-22,0.000104428009317639,2021-08-22,0.00289716034081563,2021-08-22,3.58559254818194e-09,2021-08-22,7.50531967352955e-14,2021-08-22,3.10629591974427e-17
"245",122,2021-08-23,0.000104126403458959,2021-08-23,0.00279732607266786,2021-08-23,3.202948387669e-09,2021-08-23,6.41487040055423e-14,2021-08-23,2.57725191482929e-17
"246",122.5,2021-08-23,0.000103818636675785,2021-08-23,0.00270040833886238,2021-08-23,2.86104147973691e-09,2021-08-23,5.48272841644535e-14,2021-08-23,2.13827942488782e-17
"247",123,2021-08-24,0.000103504795917953,2021-08-24,0.00260635669452556,2021-08-24,2.55554564710812e-09,2021-08-24,4.68592981414746e-14,2021-08-24,1.77404900749446e-17
"248",123.5,2021-08-24,0.000103184968928076,2021-08-24,0.0025151189816145,2021-08-24,2.28259294243031e-09,2021-08-24,4.00483904433216e-14,2021-08-24,1.47183920411972e-17
"249",124,2021-08-25,0.000102859244197009,2021-08-25,0.00242664157825705,2021-08-25,2.03872524478189e-09,2021-08-25,3.42266691972419e-14,2021-08-25,1.22109301375396e-17
"250",124.5,2021-08-25,0.000102527710919927,2021-08-25,0.00234086963239066,2021-08-25,1.82085095451227e-09,2021-08-25,2.92505835822057e-14,2021-08-25,1.01304976564659e-17
"251",125,2021-08-26,0.00010219045895303,2021-08-26,0.00225774728016009,2021-08-26,1.62620625101639e-09,2021-08-26,2.49973978359175e-14,2021-08-26,8.40439578437105e-18
"252",125.5,2021-08-26,0.000101847578770855,2021-08-26,0.0021772178495687,2021-08-26,1.45232043409123e-09,2021-08-26,2.13621755850392e-14,2021-08-26,6.97229769366344e-18
"253",126,2021-08-27,0.000101499161424209,2021-08-27,0.00209922404990591,2021-08-27,1.2969849197228e-09,2021-08-27,1.82552007048147e-14,2021-08-27,5.78414384128948e-18
"254",126.5,2021-08-27,0.000101145298498707,2021-08-27,0.00202370814749406,2021-08-27,1.15822550611245e-09,2021-08-27,1.55997715751851e-14,2021-08-27,4.79839517978876e-18
"255",127,2021-08-28,0.000100786082073929,2021-08-28,0.00195061212831298,2021-08-28,1.03427756601669e-09,2021-08-28,1.33303147226794e-14,2021-08-28,3.98058344009045e-18
"256",127.5,2021-08-28,0.000100421604683182,2021-08-28,0.00187987784807,2021-08-28,9.23563857533903e-10,2021-08-28,1.13907716427227e-14,2021-08-28,3.30210798335392e-18
"257",128,2021-08-29,0.000100051959273875,2021-08-29,0.0018114471702883,2021-08-29,8.24674677761889e-10,2021-08-29,9.73321927542876e-15,2021-08-29,2.7392373013103e-18
"258",128.5,2021-08-29,9.96772391684975e-05,2021-08-29,0.00174526209298671,2021-08-29,7.363501126648e-10,2021-08-29,8.31669032199116e-15,2021-08-29,2.27228036889991e-18
"259",129,2021-08-30,9.92975380262163e-05,2021-08-30,0.00168126486452149,2021-08-30,6.57464162378593e-10,2021-08-30,7.10616447757013e-15,2021-08-30,1.88489896705364e-18
"260",129.5,2021-08-30,9.89129498050702e-05,2021-08-30,0.00161939808915437,2021-08-30,5.8701054436558e-10,2021-08-30,6.07170583917895e-15,2021-08-30,1.56353700275462e-18
"261",130,2021-08-31,9.85235687247783e-05,2021-08-31,0.00155960482290225,2021-08-31,5.24089997583759e-10,2021-08-31,5.18772532540331e-15,2021-08-31,1.29694692867297e-18
"262",130.5,2021-08-31,9.81294892301544e-05,2021-08-31,0.00150182866021268,2021-08-31,4.67898929418393e-10,2021-08-31,4.43235000606434e-15,2021-08-31,1.07579674736029e-18
"263",131,2021-09-01,9.77308059551278e-05,2021-09-01,0.0014460138119965,2021-09-01,4.1771926375857e-10,2021-09-01,3.78688385880011e-15,2021-09-01,8.92343892839313e-19
"264",131.5,2021-09-01,9.73276136873724e-05,2021-09-01,0.00139210517553394,2021-09-01,3.72909363493525e-10,2021-09-01,3.23534670986847e-15,2021-09-01,7.4016461307547e-19
"265",132,2021-09-02,9.69200073335418e-05,2021-09-02,0.00134004839675473,2021-09-02,3.32895914034344e-10,2021-09-02,2.76408003292955e-15,2021-09-02,6.13929411339522e-19
"266",132.5,2021-09-02,9.65080818851111e-05,2021-09-02,0.00128978992537563,2021-09-02,2.97166666399511e-10,2021-09-02,2.36140991892613e-15,2021-09-02,5.092167101639e-19
"267",133,2021-09-03,9.60919323848258e-05,2021-09-03,0.00124127706336114,2021-09-03,2.65263949083693e-10,2021-09-03,2.01735893247155e-15,2021-09-03,4.22358234332837e-19
"268",133.5,2021-09-03,9.56716538937559e-05,2021-09-03,0.00119445800715468,2021-09-03,2.36778867489079e-10,2021-09-03,1.7233997696289e-15,2021-09-03,3.50310715509259e-19
"269",134,2021-09-04,9.52473414589564e-05,2021-09-04,0.00114928188410893,2021-09-04,2.1134611825488e-10,2021-09-04,1.47224465792921e-15,2021-09-04,2.90549439194023e-19
"270",134.5,2021-09-04,9.48190900817331e-05,2021-09-04,0.001105698783525,2021-09-04,1.88639353478148e-10,2021-09-04,1.25766531700627e-15,2021-09-04,2.4097991669862e-19
"271",135,2021-09-05,9.43869946865137e-05,2021-09-05,0.00106365978269138,2021-09-05,1.68367036672135e-10,2021-09-05,1.07433904877716e-15,2021-09-05,1.99864597224073e-19
"272",135.5,2021-09-05,9.3951150090323e-05,2021-09-05,0.00102311696829449,2021-09-05,1.50268738441093e-10,2021-09-05,9.17717168027411e-16,2021-09-05,1.65762060001583e-19
"273",136,2021-09-06,9.35116509728622e-05,2021-09-06,0.000984023453554183,2021-09-06,1.34111825338346e-10,2021-09-06,7.83912533274806e-16,2021-09-06,1.37476562047408e-19
"274",136.5,2021-09-06,9.30685918471916e-05,2021-09-06,0.000946333391419069,2021-09-06,1.19688500285094e-10,2021-09-06,6.69603407321058e-16,2021-09-06,1.14016178591412e-19
"275",137,2021-09-07,9.26220670310153e-05,2021-09-07,0.000910001984138615,2021-09-07,1.0681315732139e-10,2021-09-07,5.71951278453966e-16,2021-09-07,9.4558073252817e-20
"276",137.5,2021-09-07,9.2172170618568e-05,2021-09-07,0.000874985489511257,2021-09-07,9.53200173921327e-11,2021-09-07,4.88530616666345e-16,2021-09-07,7.84196840138312e-20
"277",138,2021-09-08,9.17189964531012e-05,2021-09-08,0.000841241224090781,2021-09-08,8.50610153884436e-11,2021-09-08,4.17268832926631e-16,2021-09-08,6.50348176610138e-20
"278",138.5,2021-09-08,9.12626380999696e-05,2021-09-08,0.000808727563616607,2021-09-08,7.59039118117068e-11,2021-09-08,3.56394960665694e-16,2021-09-08,5.393381682887e-20
"279",139,2021-09-09,9.08031888203152e-05,2021-09-09,0.000777403940917622,2021-09-09,6.77306052429377e-11,2021-09-09,3.04395793391906e-16,2021-09-09,4.47271060693704e-20
"280",139.5,2021-09-09,9.03407415453473e-05,2021-09-09,0.000747230841523764,2021-09-09,6.0435624318729e-11,2021-09-09,2.59978395977961e-16,2021-09-09,3.70915414472432e-20
"281",140,2021-09-10,8.98753888512184e-05,2021-09-10,0.000718169797204791,2021-09-10,5.39247801680335e-11,2021-09-10,2.2203806418312e-16,2021-09-10,3.07590861427766e-20
"282",140.5,2021-09-10,8.94072229344923e-05,2021-09-10,0.000690183377641411,2021-09-10,4.81139622794061e-11,2021-09-10,1.89630941236521e-16,2021-09-10,2.55074158498623e-20
"283",141,2021-09-11,8.89363355882042e-05,2021-09-11,0.000663235180420442,2021-09-11,4.29280625710202e-11,2021-09-11,1.6195061510663e-16,2021-09-11,2.11521252241916e-20
"284",141.5,2021-09-11,8.84628181785097e-05,2021-09-11,0.000637289819532648,2021-09-11,3.83000140481855e-11,2021-09-11,1.38308118237713e-16,2021-09-11,1.75402626194759e-20
"285",142,2021-09-12,8.7986761621921e-05,2021-09-12,0.00061231291253961,2021-09-12,3.4169931875243e-11,2021-09-12,1.18114835457302e-16,2021-09-12,1.45449668024208e-20
"286",142.5,2021-09-12,8.75082563631278e-05,2021-09-12,0.000588271066564261,2021-09-12,3.04843459785306e-11,2021-09-12,1.0086789751105e-16,2021-09-12,1.20610178816791e-20
"287",143,2021-09-13,8.70273923534006e-05,2021-09-13,0.000565131863248559,2021-09-13,2.71955154506381e-11,2021-09-13,8.61376990266095e-17,2021-09-13,1.0001146668008e-20
"288",143.5,2021-09-13,8.65442590295735e-05,2021-09-13,0.000542863842811281,2021-09-13,2.4260816057771e-11,2021-09-13,7.35572321544986e-17,2021-09-13,8.29297321927374e-21
"289",144,2021-09-14,8.60589452936034e-05,2021-09-14,0.000521436487328937,2021-09-14,2.16421930745587e-11,2021-09-14,6.28129719710997e-17,2021-09-14,6.87646734167245e-21
"290",144.5,2021-09-14,8.55715394927043e-05,2021-09-14,0.000500820203353399,2021-09-14,1.93056724955895e-11,2021-09-14,5.36370880600983e-17,2021-09-14,5.70184208674073e-21
"291",145,2021-09-15,8.50821294000504e-05,2021-09-15,0.000480986303970987,2021-09-15,1.72209244106069e-11,2021-09-15,4.58007894570004e-17,2021-09-15,4.72780644072086e-21
"292",145.5,2021-09-15,8.45908021960485e-05,2021-09-15,0.000461906990399405,2021-09-15,1.53608729898863e-11,2021-09-15,3.91086381535703e-17,2021-09-15,3.92011597829382e-21
"293",146,2021-09-16,8.40976444501734e-05,2021-09-16,0.000443555333211075,2021-09-16,1.37013481160543e-11,2021-09-16,3.3393690304832e-17,2021-09-16,3.25037068613401e-21
"294",146.5,2021-09-16,8.36027421033636e-05,2021-09-16,0.00042590525326407,2021-09-16,1.2220774225899e-11,2021-09-16,2.85133447505144e-17,2021-09-16,2.69501781789727e-21
"295",147,2021-09-17,8.31061804509742e-05,2021-09-17,0.000408931502414926,2021-09-17,1.08998923971355e-11,2021-09-17,2.43457959598166e-17,2021-09-17,2.23452482377456e-21
"296",147.5,2021-09-17,8.26080441262826e-05,2021-09-17,0.000392609644081166,2021-09-17,9.72151213655102e-12,2021-09-17,2.0787003464369e-17,2021-09-17,1.85269335575347e-21
"297",148,2021-09-18,8.21084170845423e-05,2021-09-18,0.000376916033715336,2021-09-18,8.67028970272738e-12,2021-09-18,1.77481026279871e-17,2021-09-18,1.53609029260593e-21
"298",148.5,2021-09-18,8.16073825875818e-05,2021-09-18,0.000361827799246694,2021-09-18,7.73253013335793e-12,2021-09-18,1.51531925285131e-17,2021-09-18,1.27357582926314e-21
"299",149,2021-09-19,8.11050231889436e-05,2021-09-19,0.000347322821541443,2021-09-19,6.89601044826089e-12,2021-09-19,1.29374460662681e-17,2021-09-19,1.0559120771086e-21
"300",149.5,2021-09-19,8.06014207195589e-05,2021-09-19,0.000333379714927513,2021-09-19,6.14982176832822e-12,2021-09-19,1.10454953958381e-17,2021-09-19,8.75438443853134e-22
"301",150,2021-09-20,8.00966562739535e-05,2021-09-20,0.000319977807825303,2021-09-20,5.48422833121417e-12,2021-09-20,9.43005260012359e-18,2021-09-20,7.25802402813395e-22
"302",150.5,2021-09-20,7.95908101969797e-05,2021-09-20,0.0003070971235216,2021-09-20,4.89054159958896e-12,2021-09-20,8.05073135623248e-18,2021-09-20,6.01736203543799e-22
"303",151,2021-09-21,7.90839620710703e-05,2021-09-21,0.000294718361119923,2021-09-21,4.36100784996456e-12,2021-09-21,6.87304032589007e-18,2021-09-21,4.98871686858366e-22
"304",151.5,2021-09-21,7.85761907040086e-05,2021-09-21,0.000282822876696935,2021-09-21,3.88870780186132e-12,2021-09-21,5.86752326169348e-18,2021-09-21,4.13586703731889e-22
"305",152,2021-09-22,7.80675741172099e-05,2021-09-22,0.000271392664691151,2021-09-22,3.46746700058951e-12,2021-09-22,5.00902445997759e-18,2021-09-22,3.4287774618904e-22
"306",152.5,2021-09-22,7.75581895345092e-05,2021-09-22,0.000260410339547098,2021-09-22,3.09177580410534e-12,2021-09-22,4.27606130125938e-18,2021-09-22,2.84254317902706e-22
"307",153,2021-09-23,7.70481133714489e-05,2021-09-23,0.000249859117635159,2021-09-23,2.75671794699559e-12,2021-09-23,3.6502882770851e-18,2021-09-23,2.35651335041788e-22
