"","inc","inc.bot","inc.top","date"
"94",0.00271906788148784,0.000558170987246696,0.00487996477572897,2021-07-25
"95",0.00276022570921616,0.000617557690599727,0.00490289372783259,2021-07-26
"96",0.0027984439828698,0.000683322351435964,0.00491356561430365,2021-07-27
"97",0.00288816105144832,0.000756121839667665,0.00502020026322899,2021-07-28
"98",0.00303004468338517,0.00083667033544133,0.00522341903132902,2021-07-29
"99",0.00319679340507216,0.000925741400493269,0.00546784540965106,2021-07-30
"100",0.00336539370628535,0.00102416924405933,0.00570661816851137,2021-07-31
"101",0.00353510116500729,0.00113284888040223,0.00593735344961234,2021-08-01
"102",0.00370516517953571,0.00125273480900659,0.00615759555006483,2021-08-02
"103",0.00387485152341552,0.00138483777479396,0.00636486527203708,2021-08-03
"104",0.00399427299389866,0.00143183211836181,0.00655671386943553,2021-08-04
"105",0.00405181456419618,0.0013728482406749,0.00673078088771745,2021-08-05
"106",0.00409950102195797,0.00131414826726811,0.00688485377664783,2021-08-06
"107",0.00417519374936855,0.0012559597553845,0.00709442774335261,2021-08-07
"108",0.00435954986678935,0.00119710835201523,0.00752199138156348,2021-08-08
"109",0.00455714955469187,0.00113448023977971,0.00797981886960404,2021-08-09
"110",0.00480730100650069,0.00107319811300913,0.00854140389999224,2021-08-10
"111",0.00505511493135396,0.00101367606762019,0.00909655379508774,2021-08-11
"112",0.005295899451541,0.00095603383224692,0.00963576507083509,2021-08-12
"113",0.00552456757250813,0.000900367719512109,0.0101487674255041,2021-08-13
"114",0.00573580539497015,0.000846752179123058,0.0106248586108173,2021-08-14
"115",0.00592428074014699,0.00079524143420132,0.0110533200460927,2021-08-15
"116",0.00608488162031879,0.000745871163450575,0.011423892077187,2021-08-16
"117",0.00621296876160805,0.000698660196720248,0.0117272773264959,2021-08-17
"118",0.00630462235975089,0.00065361219638526,0.0119556325231165,2021-08-18
"119",0.00635686134595877,0.000610717301612897,0.0121030053903046,2021-08-19
"120",0.0063678143235512,0.000569953716937336,0.0121656749301651,2021-08-20
"121",0.00633682520157719,0.000531289230550842,0.0121423611726036,2021-08-21
"122",0.0062644830068718,0.000494682651312372,0.0120342833624312,2021-08-22
"123",0.00615257345355784,0.000460085156654035,0.0118450617504616,2021-08-23
"124",0.00600395827544298,0.000427441546334002,0.011580475004552,2021-08-24
"125",0.00596313571146747,0.000396691399354071,0.0115295800235809,2021-08-25
"126",0.00607722446538432,0.000367770133352855,0.0117866787974158,2021-08-26
"127",0.00623370497594948,0.000340609967429589,0.0121267999844694,2021-08-27
"128",0.0063561139745577,0.000315140790680252,0.0123970871584351,2021-08-28
"129",0.00644115680190362,0.000291290939770746,0.0125910226640365,2021-08-29
"130",0.00648649443650478,0.000268987889664891,0.0127040009833447,2021-08-30
"131",0.00649086638396616,0.000248158862200964,0.0127335739057313,2021-08-31
"132",0.0064541515225609,0.000228731357600698,0.0126795716875211,2021-09-01
"133",0.00637736143112651,0.000210633614228198,0.0125440892480248,2021-09-02
"134",0.00626256763523245,0.000193795002019669,0.0123313402684453,2021-09-03
"135",0.00611277082948487,0.000178146355002118,0.0120473953039676,2021-09-04
"136",0.00593172545935923,0.000163620248231368,0.011699830670487,2021-09-05
"137",0.00572373635265172,0.000150151224325404,0.011297321480978,2021-09-06
"138",0.00549344507482974,0.000137675974564173,0.0108492141750953,2021-09-07
"139",0.00524562247873214,0.000126133479285123,0.0103651114781791,2021-09-08
"140",0.00498498101351155,0.000115465112036391,0.00985449691498671,2021-09-09
"141",0.00471601643511024,0.000105614711666331,0.00932641815855415,2021-09-10
"142",0.00444288433545871,9.65286262366162e-05,0.0087892400446808,2021-09-11
"143",0.00421078246309437,8.81557323529416e-05,0.0083334091938358,2021-09-12
"144",0.00399087096220226,8.04474332173191e-05,0.00790129449118719,2021-09-13
"145",0.00376723885235845,7.33576384230172e-05,0.00746112006629389,2021-09-14
"146",0.0035427856160996,6.68427282402901e-05,0.00701872850395891,2021-09-15
"147",0.00332007035357396,6.08615048803432e-05,0.00657927920226757,2021-09-16
"148",0.00310128984778876,5.53751329779677e-05,0.00614720456259954,2021-09-17
"149",0.00288827480153081,5.03470713009177e-05,0.00572620253176071,2021-09-18
"150",0.00268250065088903,4.57429974769109e-05,0.00531925830430115,2021-09-19
"151",0.00248510928063247,4.15307273272827e-05,0.00492868783393765,2021-09-20
"152",0.00230630783495874,3.7680130209699e-05,0.00457493553970778,2021-09-21
"153",0.00216953373995296,3.41630416006225e-05,0.00430490443830529,2021-09-22
"154",0.0020396962027801,3.095317399095e-05,0.00404843923156926,2021-09-23
"155",0.0019148149440145,2.80260270247863e-05,0.00380160386100422,2021-09-24
"156",0.0017951245828137,2.53587976810379e-05,0.00356489036794636,2021-09-25
"157",0.00168077948046964,2.29302911796342e-05,0.00333862866975963,2021-09-26
"158",0.00157186341519777,2.0720833187988e-05,0.00312300599720754,2021-09-27
"159",0.0014683989871512,1.87121838079876e-05,0.0029180857904944,2021-09-28
"160",0.00137035656208953,1.68874537386224e-05,0.00272382567044044,2021-09-29
"161",0.00127766262013087,1.52310229335107e-05,0.00254009421732823,2021-09-30
"162",0.000546377119999105,0.0001028618307984,0.000989892409199811,2021-04-23
"163",0.000525755500931351,9.86155789149947e-05,0.000952895422947708,2021-04-24
"164",0.00050509202117937,9.44784086956022e-05,0.000915705633663137,2021-04-25
"165",0.000484466467913986,9.04520788645682e-05,0.000878480856963404,2021-04-26
"166",0.000463917288972607,8.64651287021111e-05,0.000841369449243103,2021-04-27
"167",0.00044338237559432,8.22550299683111e-05,0.000804509721220329,2021-04-28
"168",0.000422892184255562,7.77548580045466e-05,0.000768029510506577,2021-04-29
"169",0.000402578034581238,7.31101649792329e-05,0.000732045904183244,2021-04-30
"170",0.000382683457978623,6.87018151782245e-05,0.000696665100779021,2021-05-01
"171",0.000363251754276593,6.45211086893151e-05,0.00066198239986387,2021-05-02
"172",0.000344320847389467,6.05593880987842e-05,0.00062808230668015,2021-05-03
"173",0.000325923402765563,5.68080667450114e-05,0.000595038738786115,2021-05-04
"174",0.000308047346107258,5.31793706615081e-05,0.000562915321553008,2021-05-05
"175",0.000290154745741671,4.85437319902306e-05,0.000531765759493112,2021-05-06
"176",0.000272817063989237,4.39998572181748e-05,0.0005016342707603,2021-05-07
"177",0.000256216303057989,3.98765334006766e-05,0.000472556072715302,2021-05-08
"178",0.000240346640421184,3.61353736969833e-05,0.000444557907145385,2021-05-09
"179",0.00022520001320446,3.27414318736099e-05,0.00041765859453531,2021-05-10
"180",0.000210766254777673,2.96629018857224e-05,0.000391869607669624,2021-05-11
"181",0.000197033249189582,2.68708426035242e-05,0.000367195655775639,2021-05-12
"182",0.000186409396441496,2.43389257406096e-05,0.000348479867142383,2021-05-13
"183",0.00017748011715722,2.20432051651023e-05,0.000332917029149338,2021-05-14
"184",0.000168877539584082,1.99619058951181e-05,0.000317793173273046,2021-05-15
"185",0.000160595377000272,1.80752311967054e-05,0.000303115522803838,2021-05-16
"186",0.000152616728643674,1.6344077764459e-05,0.000288889379522888,2021-05-17
"187",0.000144887879329919,1.46575201914299e-05,0.000275118238468408,2021-05-18
"188",0.000137464371867482,1.31248399926595e-05,0.000261803903742304,2021-05-19
"189",0.000130348868145009,1.1751131839266e-05,0.000248946604450751,2021-05-20
"190",0.000123532584112287,1.05200582626976e-05,0.000236545109961876,2021-05-21
"191",0.000117006893265277,9.41694277878995e-06,0.000224596843751765,2021-05-22
"192",0.000110763299212123,8.42860322889908e-06,0.000213097995195347,2021-05-23
"193",0.000104793415149818,7.54320155883119e-06,0.000202043628740805,2021-05-24
"194",9.90889492189331e-05,6.75010845346279e-06,0.000191427789984403,2021-05-25
"195",9.36416948139969e-05,6.03978139134912e-06,0.000181243608236645,2021-05-26
"196",8.84435250287825e-05,5.40365481744014e-06,0.000171483395240125,2021-05-27
"197",8.34863905091807e-05,4.83404125416652e-06,0.000162138739764195,2021-05-28
"198",7.87623200719659e-05,4.32404228250258e-06,0.000153200597861429,2021-05-29
"199",7.42634235259509e-05,3.8674684259976e-06,0.000144659378625904,2021-05-30
"200",6.9981896203227e-05,3.45876706298896e-06,0.000136505025343465,2021-05-31
"201",6.59100247727921e-05,3.09295757601989e-06,0.000128727091969564,2021-06-01
"202",6.20401939673183e-05,2.76557302358533e-06,0.000121314814911051,2021-06-02
"203",5.83648939065042e-05,2.4726076883779e-06,0.000114257180124631,2021-06-03
"204",5.55272898863384e-05,2.2104699188123e-06,0.000108844109853864,2021-06-04
"205",5.33088909956937e-05,1.97593973733538e-06,0.000104641842254052,2021-06-05
"206",5.11624435653749e-05,1.7661307404026e-06,0.000100558756390347,2021-06-06
"207",4.90862626902217e-05,1.57845586150035e-06,9.6594069518943e-05,2021-06-07
"208",4.70787092906174e-05,1.41059661065882e-06,9.2746821970576e-05,2021-06-08
"209",4.51381826942832e-05,1.26047544193723e-06,8.90158899466292e-05,2021-06-09
"210",4.32631144719814e-05,1.12623093474393e-06,8.53999980092188e-05,2021-06-10
"211",4.14487490255961e-05,9.99766812599829e-07,8.18977312385923e-05,2021-06-11
"212",3.96959002183325e-05,8.84253401896602e-07,7.85075470347684e-05,2021-06-12
"213",3.80047809166572e-05,7.81775289544697e-07,7.52277865437697e-05,2021-06-13
"214",3.63737933880393e-05,6.90901084047693e-07,7.20566856920309e-05,2021-06-14
"215",3.48013687079524e-05,6.10351600291232e-07,6.89923858156136e-05,2021-06-15
"216",3.32859640823774e-05,5.38984291043479e-07,6.60329438737112e-05,2021-06-16
"217",3.18260607170356e-05,4.7577919547462e-07,6.31763422385965e-05,2021-06-17
"218",3.04201621613238e-05,4.19826266007008e-07,6.04204980566405e-05,2021-06-18
