"","date","inc","inc.top","inc.bot","pop","time_point","week","group"
"178",2021-05-09,0.000174585910133027,0.000345331749202235,3.840071063819e-06,295910,16,2,"d2"
"179",2021-05-10,0.000169049425476077,0.00033502892958586,3.0699213662948e-06,295910,17,2,"d2"
"180",2021-05-11,0.000163823052055323,0.000325190703201516,2.45540090912961e-06,295910,18,3,"d2"
"181",2021-05-12,0.000160743680799871,0.000319522384520984,1.96497707875843e-06,295910,19,3,"d2"
"182",2021-05-13,0.000159144645027427,0.000316715778009776,1.57351204507737e-06,295910,20,3,"d2"
"183",2021-05-14,0.000157714982472028,0.000314168999418213,1.26096552584373e-06,295910,21,3,"d2"
"184",2021-05-15,0.000156464634064283,0.000311917907407977,1.01136072058874e-06,295910,22,3,"d2"
"185",2021-05-16,0.00015540777972911,0.000310003599429704,8.11960028515807e-07,295910,23,3,"d2"
"186",2021-05-17,0.000154562904688964,0.000308473201385401,6.52607992527844e-07,295910,24,3,"d2"
"187",2021-05-18,0.000153952990548578,0.000307380773553293,5.25207543863916e-07,295910,25,4,"d2"
"188",2021-05-19,0.000153605825990681,0.000306788349477696,4.23302503665305e-07,295910,26,4,"d2"
"189",2021-05-20,0.00015355443579472,0.000306767126805506,3.41744783933302e-07,295910,27,4,"d2"
"190",2021-05-21,0.000153837630353028,0.00030739883160232,2.76429103735971e-07,295910,28,4,"d2"
"191",2021-05-22,0.000154500681023628,0.00030877728052446,2.24081522796443e-07,295910,29,4,"d2"
"192",2021-05-23,0.000155596129623892,0.00031101016837413,1.82090873654426e-07,295910,30,4,"d2"
"193",2021-05-24,0.000157184743211003,0.000314221112033135,1.48374388871694e-07,295910,31,4,"d2"
"194",2021-05-25,0.000159336628070766,0.000318551985555926,1.21270585606371e-07,295910,32,5,"d2"
"195",2021-05-26,0.0001621325195839,0.000324165585290325,9.94538774758647e-08,295910,33,5,"d2"
"196",2021-05-27,0.000165665267376916,0.000331248668248191,8.1866505641744e-08,295910,34,5,"d2"
"197",2021-05-28,0.00017010595129601,0.000340144238316603,6.76642754178303e-08,295910,35,5,"d2"
"198",2021-05-29,0.000177621940653827,0.000355187708010043,5.61732976098423e-08,295910,36,5,"d2"
"199",2021-05-30,0.000187193592630803,0.00037434032975955,4.68555020565875e-08,295910,37,5,"d2"
"200",2021-05-31,0.00019847637909715,0.000396913477050494,3.92811438059609e-08,295910,38,5,"d2"
"201",2021-06-01,0.000211749693071149,0.000423466279258882,3.31068834170397e-08,295910,39,6,"d2"
"202",2021-06-02,0.000227337284392622,0.000454646510474564,2.80583106795166e-08,295910,40,6,"d2"
"203",2021-06-03,0.000245613897237927,0.000491203878465406,2.39160104474712e-08,295910,41,6,"d2"
"204",2021-06-04,0.000267012771392026,0.000534005038331907,2.05044521441655e-08,295910,42,6,"d2"
"205",2021-06-05,0.000292034069896805,0.000584050456663358,1.76831302523884e-08,295910,43,6,"d2"
"206",2021-06-06,0.000321254279955184,0.000642493220411079,1.53394992888627e-08,295910,44,6,"d2"
"207",2021-06-07,0.000355336607383983,0.000710659831428595,1.33833393719556e-08,295910,45,6,"d2"
"208",2021-06-08,0.000395042343342867,0.000790072944423421,1.17422623124586e-08,295910,46,7,"d2"
"209",2021-06-09,0.000441243120180818,0.000882475882234637,1.03581270000901e-08,295910,47,7,"d2"
"210",2021-06-10,0.000494933884258526,0.000989858584337289,9.18417976261086e-09,295910,48,7,"d2"
"211",2021-06-11,0.000557246289113667,0.00111448439545457,8.18277276240121e-09,295910,49,7,"d2"
"212",2021-06-12,0.000629462042185037,0.00125891676082678,7.32354329787321e-09,295910,50,7,"d2"
"213",2021-06-13,0.000713025510696541,0.00142604443943245,6.58196063327838e-09,295910,51,7,"d2"
"214",2021-06-14,0.00080955459421063,0.00161910325025534,5.93816591709893e-09,295910,52,7,"d2"
"215",2021-06-15,0.000920848489615533,0.00184169160318522,5.3760458441616e-09,295910,53,8,"d2"
"216",2021-06-16,0.00104889049756044,0.00209777611262813,4.88249274933932e-09,295910,54,8,"d2"
"217",2021-06-17,0.00119584344147473,0.00239168243613606,4.44681341251495e-09,295910,55,8,"d2"
"218",2021-06-18,0.00136403459579831,0.00272806513134011,4.06025650060895e-09,295910,56,8,"d2"
"219",2021-06-19,0.00155592627203778,0.00311184882844088,3.71563466767636e-09,295910,57,8,"d2"
"220",2021-06-20,0.00177406744267568,0.00354813147832916,3.4070221930138e-09,295910,58,8,"d2"
"221",2021-06-21,0.0020210210909777,0.00404203905244249,3.1295129106992e-09,295910,59,8,"d2"
"222",2021-06-22,0.00229926151773201,0.00459852015643775,2.87902627194007e-09,295910,60,9,"d2"
"223",2021-06-23,0.00261103585026164,0.00522206904837143,2.65215184338982e-09,295910,61,9,"d2"
"224",2021-06-24,0.00295818481015998,0.00591636717429545,2.44602450723303e-09,295910,62,9,"d2"
"225",2021-06-25,0.0033419198145784,0.00668383737093261,2.25822419359344e-09,295910,63,9,"d2"
"226",2021-06-26,0.00376255717298593,0.00752511225927664,2.08669522339344e-09,295910,64,9,"d2"
"227",2021-06-27,0.00421921592708891,0.00843842992449649,1.92968133452592e-09,295910,65,9,"d2"
"228",2021-06-28,0.00470949401529279,0.00941898624491232,1.7856732573717e-09,295910,66,9,"d2"
"229",2021-06-29,0.0052291477689263,0.0104582938844863,1.65336633818633e-09,295910,67,10,"d2"
"230",2021-06-30,0.00577181142357572,0.0115436213155252,1.53162621327508e-09,295910,68,10,"d2"
"231",2021-07-01,0.0063288045557553,0.0126576076920497,1.41946093914765e-09,295910,69,10,"d2"
"232",2021-07-02,0.00688908324386705,0.0137781651717358,1.31599830470207e-09,295910,70,10,"d2"
"233",2021-07-03,0.00743939152115963,0.0148787818218519,1.22046730743326e-09,295910,71,10,"d2"
"234",2021-07-04,0.0079646593785335,0.015929317624884,1.13218297985535e-09,295910,72,10,"d2"
"235",2021-07-05,0.00844866936425131,0.0168973376779687,1.05053391525465e-09,295910,73,10,"d2"
"236",2021-07-06,0.0088749757452338,0.0177499505154956,9.7497197191479e-10,295910,74,11,"d2"
"237",2021-07-07,0.00922801265806487,0.018456024411126,9.05003738741364e-10,295910,75,11,"d2"
"238",2021-07-08,0.00949427995359173,0.018988559067,8.40183428074946e-10,295910,76,11,"d2"
"239",2021-07-09,0.00966346018072047,0.019326919581334,7.801069276543e-10,295910,77,11,"d2"
"240",2021-07-10,0.00972930981571127,0.0194586189077121,7.23710419226379e-10,295910,78,11,"d2"
"241",2021-07-11,0.00969018990418968,0.0193803791437404,6.64638924057282e-10,295910,79,11,"d2"
"242",2021-07-12,0.0095491543281412,0.0190983080471487,6.09133691534937e-10,295910,80,11,"d2"
"243",2021-07-13,0.0093135865958083,0.0186271726331052,5.5851142305578e-10,295910,81,12,"d2"
"244",2021-07-14,0.00899445055440857,0.0179889005965191,5.12298054408668e-10,295910,82,12,"d2"
"245",2021-07-15,0.00860527800507934,0.0172105555400855,4.70073135994025e-10,295910,83,12,"d2"
"246",2021-07-16,0.00831272248090435,0.0166254445303461,4.31462596076248e-10,295910,84,12,"d2"
"247",2021-07-17,0.00813531573530604,0.0162706310744794,3.96132636496213e-10,295910,85,12,"d2"
