"","date","inc","inc.top","inc.bot","pop","time_point","week","group"
"72",2021-07-03,0.00104846505179063,0.00203143397314184,6.54961304394135e-05,765417,71,10,"d1"
"73",2021-07-04,0.001098302342162,0.00212477581343106,7.18288708929417e-05,765417,72,10,"d1"
"74",2021-07-05,0.001168832180496,0.0022588409707548,7.8823390237193e-05,765417,73,10,"d1"
"75",2021-07-06,0.00124798218816642,0.00240941326742036,8.65511089124675e-05,765417,74,11,"d1"
"76",2021-07-07,0.00132972469195684,0.00256435795954005,9.50914243736374e-05,765417,75,11,"d1"
"77",2021-07-08,0.00141376793752483,0.00272300327620812,0.000104532598841549,765417,76,11,"d1"
"78",2021-07-09,0.00149976642574457,0.00288456010846437,0.000114972743024773,765417,77,11,"d1"
"79",2021-07-10,0.0015873209604622,0.00304812101606966,0.000126520904854756,765417,78,11,"d1"
"80",2021-07-11,0.00167598018068003,0.00321266208860297,0.000139298272757084,765417,79,11,"d1"
"81",2021-07-12,0.00176524378852232,0.00337704807367775,0.00015343950336689,765417,80,11,"d1"
"82",2021-07-13,0.00185456764949254,0.00354004111514522,0.000169094183839872,765417,81,12,"d1"
"83",2021-07-14,0.00194337088968295,0.00370031334041559,0.000186428438950307,765417,82,12,"d1"
"84",2021-07-15,0.00203104504565187,0.0038564633983786,0.000205626692925129,765417,83,12,"d1"
"85",2021-07-16,0.00211696523798982,0.0040070368806409,0.000226893595338732,765417,84,12,"d1"
"86",2021-07-17,0.00220050324215624,0.00415055036505164,0.000250456119260842,765417,85,12,"d1"
"87",2021-07-18,0.00228104222471585,0.00428551861137891,0.000276565838052782,765417,86,12,"d1"
"88",2021-07-19,0.00235799280596911,0.00441048422738699,0.000305501384551233,765417,87,12,"d1"
"89",2021-07-20,0.00243081000872932,0.00452404892483392,0.000337571092624718,765417,88,13,"d1"
"90",2021-07-21,0.00249901056588162,0.00462490531581768,0.000373115815945575,765417,89,13,"d1"
"91",2021-07-22,0.00256218999446402,0.00471186807698889,0.000412511911939157,765417,90,13,"d1"
"92",2021-07-23,0.0026200388083914,0.00478390324694889,0.000456174369833913,765417,91,13,"d1"
"93",2021-07-24,0.00267235724068535,0.00484015443132183,0.000504560050048865,765417,92,13,"d1"
"94",2021-07-25,0.00271906788148784,0.00487996477572897,0.000558170987246696,765417,93,13,"d1"
"95",2021-07-26,0.00276022570921616,0.00490289372783259,0.000617557690599727,765417,94,13,"d1"
"96",2021-07-27,0.0027984439828698,0.00491356561430365,0.000683322351435964,765417,95,14,"d1"
"97",2021-07-28,0.00288816105144832,0.005020200263229,0.000756121839667665,765417,96,14,"d1"
"98",2021-07-29,0.00303004468338517,0.00522341903132902,0.00083667033544133,765417,97,14,"d1"
"99",2021-07-30,0.00319679340507216,0.00546784540965106,0.000925741400493269,765417,98,14,"d1"
"100",2021-07-31,0.00336539370628535,0.00570661816851137,0.00102416924405933,765417,99,14,"d1"
"101",2021-08-01,0.00353510116500729,0.00593735344961234,0.00113284888040223,765417,100,14,"d1"
"102",2021-08-02,0.00370516517953571,0.00615759555006483,0.00125273480900659,765417,101,14,"d1"
"103",2021-08-03,0.00387485152341552,0.00636486527203708,0.00138483777479396,765417,102,15,"d1"
"104",2021-08-04,0.00399427299389866,0.00655671386943553,0.0014318321183618,765417,103,15,"d1"
"105",2021-08-05,0.00405181456419618,0.00673078088771745,0.0013728482406749,765417,104,15,"d1"
"106",2021-08-06,0.00409950102195797,0.00688485377664783,0.0013141482672681,765417,105,15,"d1"
