"time","top","med","bottom","date"
0,0.000644510963527134,0.000324025133447748,3.53930336836137e-06,2021-04-23
0.5,0.000647997981293419,0.000325863445588074,3.72890988272942e-06,2021-04-23
1,0.000654061771910482,0.000328994348681281,3.92692545207901e-06,2021-04-24
1.5,0.000660113860881653,0.000332123746087155,4.1336312926575e-06,2021-04-24
2,0.000666153379766229,0.000335251347043657,4.34931432108558e-06,2021-04-25
2.5,0.000681730924296239,0.000343152595756414,4.57426721658856e-06,2021-04-25
3,0.000703283121406982,0.00035404595495119,4.80878849539708e-06,2021-04-26
3.5,0.000725143597543105,0.000365098390071114,5.05318259912228e-06,2021-04-26
4,0.000747299835538827,0.000376303797768932,5.30775999903651e-06,2021-04-27
4.5,0.000769738566003093,0.000387655701660706,5.57283731832017e-06,2021-04-27
5,0.000792445781152947,0.000399147259313708,5.84873747446842e-06,2021-04-28
5.5,0.000815406751630931,0.00041077127073756,6.13578984418858e-06,2021-04-28
6,0.000838606046352389,0.000422520188402824,6.43433045325921e-06,2021-04-29
6.5,0.000862027555414327,0.000434386128804146,6.74470219396542e-06,2021-04-29
7,0.00088565451608219,0.000446360885577531,7.06725507287198e-06,2021-04-30
7.5,0.000909469541854655,0.00045843594417325,7.40234649184522e-06,2021-04-30
8,0.000933454654589417,0.000470602498077402,7.75034156538759e-06,2021-05-01
8.5,0.000957591319654947,0.000482851466566225,8.11161347750355e-06,2021-05-01
9,0.000981860484054517,0.000495173513967995,8.48654388147329e-06,2021-05-02
9.5,0.00100624261744948,0.000507559070397775,8.87552334607019e-06,2021-05-02
10,0.00103071775598896,0.00051999835392044,9.27895185191941e-06,2021-05-03
10.5,0.00105526554883298,0.000532481394087417,9.69723934185828e-06,2021-05-03
11,0.00107986530723558,0.000544998056782449,1.01308063293234e-05,2021-05-04
11.5,0.00110449605603421,0.000557538070301583,1.05800845689544e-05,2021-05-04
12,0.00112913658737115,0.000570091052582461,1.10455177937719e-05,2021-05-05
12.5,0.00115376551645274,0.000582646539488096,1.15275625234497e-05,2021-05-05
13,0.00117836133913277,0.00059519401404057,1.20266889483737e-05,2021-05-06
13.5,0.00120290249108718,0.00060772293649076,1.25433818943381e-05,2021-05-06
14,0.00122736740832952,0.00062022277510121,1.30781418729013e-05,2021-05-07
14.5,0.00125173458879914,0.000632683037510861,1.36314862225827e-05,2021-05-07
15,0.00127598265473886,0.000645093302542554,1.42039503462449e-05,2021-05-08
15.5,0.00130009041556405,0.000657443252307106,1.4796089050165e-05,2021-05-08
16,0.0013240369309125,0.000669722704451475,1.54084779904544e-05,2021-05-09
16.5,0.00134780157355371,0.000681921644393177,1.60417152326415e-05,2021-05-09
17,0.00137136409182689,0.000694030257378633,1.66964229303762e-05,2021-05-10
17.5,0.00139470467127031,0.000706038960199838,1.7373249129365e-05,2021-05-10
18,0.00141780399510015,0.000717938432401467,1.80728697027797e-05,2021-05-11
18.5,0.00144064330319444,0.000729719646809481,1.8795990424519e-05,2021-05-11
19,0.0014632044492382,0.000741373899212511,1.95433491868256e-05,2021-05-12
19.5,0.00148546995568856,0.000752892837028723,2.0315718368884e-05,2021-05-12
20,0.00150742306622415,0.00076426848679364,2.11139073631306e-05,2021-05-13
20.5,0.0015290477953509,0.000775493280308508,2.19387652661134e-05,2021-05-13
21,0.00155032897484743,0.000786209575507955,2.20901761684757e-05,2021-05-14
21.5,0.00157125229674626,0.000796668660365222,2.20850239841879e-05,2021-05-14
22,0.00159180435256316,0.000806944873580285,2.20853945974132e-05,2021-05-15
22.5,0.00161197266850547,0.000817032053582403,2.20914386593383e-05,2021-05-15
23,0.00163174573641087,0.000826924526337579,2.21033162642842e-05,2021-05-16
23.5,0.00165111304019152,0.000836617118786373,2.21211973812217e-05,2021-05-16
24,0.00167006507758349,0.000846105169946127,2.21452623087606e-05,2021-05-17
24.5,0.00168859337702894,0.000855384539591871,2.21757021548043e-05,2021-05-17
25,0.00170669050954727,0.000864451614444701,2.22127193421321e-05,2021-05-18
25.5,0.00172435009548221,0.000873303311811722,2.22565281412331e-05,2021-05-18
26,0.0017415668060435,0.000881937080637647,2.23073552317916e-05,2021-05-19
26.5,0.00175833635959488,0.000890350899944587,2.23654402942953e-05,2021-05-19
27,0.0017746555126737,0.00089854327465351,2.24310366333169e-05,2021-05-20
27.5,0.00179052204576182,0.000906513228797963,2.25044118341058e-05,2021-05-20
28,0.00180593474386165,0.000914260296157927,2.25858484542081e-05,2021-05-21
28.5,0.00182089337196593,0.00092178450835893,2.26756447519306e-05,2021-05-21
29,0.0018353986455437,0.000929086380498628,2.2774115453557e-05,2021-05-22
29.5,0.00187136078445114,0.000947121188506235,2.28815925613274e-05,2021-05-22
30,0.00190806856754048,0.00096553349687239,2.29984262043012e-05,2021-05-23
30.5,0.00194460923165201,0.000983867108593171,2.31249855343317e-05,2021-05-23
31,0.00198095484900133,0.00100210825433542,2.32616596695031e-05,2021-05-24
31.5,0.00201707766907126,0.00102024326387938,2.34088586875028e-05,2021-05-24
32,0.00205295013720087,0.0010382585759362,2.35670146715338e-05,2021-05-25
32.5,0.00208854490874115,0.00105614074577633,2.37365828115097e-05,2021-05-25
33,0.00212383485877825,0.00107387645067084,2.39180425634191e-05,2021-05-26
33.5,0.0021587930874852,0.00109145249317755,2.41118988699001e-05,2021-05-26
34,0.00219339292122364,0.00110885580233443,2.4318683445224e-05,2021-05-27
34.5,0.00222760790957912,0.00112607343285359,2.4538956128057e-05,2021-05-27
35,0.00226141181857489,0.00114309256244022,2.47733063055467e-05,2021-05-28
35.5,0.00229477862036968,0.00115990048739107,2.50223544124642e-05,2021-05-28
36,0.00232768247980384,0.00117648461665659,2.52867535093307e-05,2021-05-29
36.5,0.00236009773821419,0.00119283246457892,2.55671909436616e-05,2021-05-29
37,0.00239199889499052,0.0012089316425446,2.58643900986795e-05,2021-05-30
37.5,0.00242336058739481,0.00122476984981444,2.61791122340715e-05,2021-05-30
38,0.00245415756920702,0.00124033486381532,2.65121584236081e-05,2021-05-31
38.5,0.00248436468879845,0.00125561453019657,2.68643715946906e-05,2021-05-31
39,0.00251395686726345,0.0012705967529693,2.72366386751541e-05,2021-06-01
39.5,0.00254290907726329,0.00128526948505811,2.76298928529363e-05,2021-06-01
40,0.00257119632325036,0.00129962071960243,2.80451159545043e-05,2021-06-02
40.5,0.00259879362374754,0.00131363848234789,2.84833409482416e-05,2021-06-02
41,0.00262567599635407,0.00132731082546669,2.89456545793151e-05,2021-06-03
