"beta1","alpha","beta2","gamma","delta","rho","eps","psi","spec","sens"
0.406364021953615,0.0127974467989014,0.41383965591143,0.461801766097278,0.121436419916966,9.77921961168653e-05,0.000872193527674161,0.0195204572048832,0.903330136010474,0.619817198024795
0.398479672852273,0.0129025296153509,0.402867595958249,0.449973271571842,0.13295098354662,0.000122887541117544,0.00117683908364161,0.0219594572279728,0.919367878838964,0.62525721352507
0.406776201932523,0.0128890751843536,0.408683166167439,0.443294913484601,0.125845823195576,0.000142963194492192,0.00128477881515116,0.0216561205284982,0.923238163016237,0.631595387100327
0.522572352885209,0.0127499897644466,0.480806051556628,0.545211008056781,0.100310299285945,0.000227579880251769,0.000646636904963124,0.0219225014500508,0.911878918088152,0.689308934002877
0.464204921485264,0.0128278536770066,0.369734811834395,0.408151070195238,0.0847100538750721,0.000512581989449482,0.00352518601457141,0.0210774425275974,0.919177545832028,0.623790262837246
0.440113334659272,0.0127763942432622,0.41296597658772,0.4220036586508,0.112707162204693,0.000413572727780968,0.000824317798380553,0.0222610112240409,0.936759748125453,0.654393272825845
0.444075968729296,0.0128240345714355,0.492159737020543,0.47053620514072,0.0978038115334467,0.000658762161755774,0.00306164313436727,0.0204696411914235,0.925693301947118,0.581354693066424
0.45372852178435,0.0127778814077477,0.389556431324548,0.431216234172941,0.114311305098425,0.000250506844046639,0.00137746185041543,0.0232799202410426,0.918823195820648,0.584892755266952
0.501840580667553,0.0128086033165734,0.42915853299005,0.471193472437977,0.153104732907072,0.000454134187838625,0.0005778496505828,0.0199619797317683,0.920322969505831,0.53912147668822
0.390317573145286,0.0127501386811963,0.401312832066412,0.463797232557149,0.0652067300232023,0.000433091323271808,0.0031193464309766,0.0249050905943315,0.914009102321251,0.744247629651722
0.403658632326145,0.0127691732064803,0.397077296901908,0.480550598181393,0.0676596489497435,0.000413976941777507,0.00192454000143929,0.0261271602320911,0.909254538586591,0.720710328292737
0.362902727903104,0.0128719469211255,0.397390803150356,0.372713678379996,0.082736842846452,0.000193287887454821,0.00141444758898679,0.0223922717084498,0.931167495586179,0.627413081605748
0.470595925479271,0.012739127176632,0.358576963453997,0.440590415955659,0.107911837147741,0.000285256483616753,0.00324129369875338,0.0239822910206904,0.920982734490321,0.676130345367212
0.400957378822071,0.0127960340699164,0.524893200329156,0.48527561129207,0.0930696623192444,0.00068292849581441,0.000653758784104737,0.0195121533145908,0.91607720865502,0.61366868606614
0.532583003307655,0.0128010481917167,0.39318945996915,0.452027038807813,0.0924094178770765,0.000372183840759869,0.00397610198474686,0.0233848507322396,0.947740055337005,0.699524224156351
0.490146130604915,0.0127866334027916,0.436590658648178,0.471286359724929,0.10971912776422,0.000223568588419459,0.000816546430882951,0.0225314604800183,0.924730629623324,0.65733941711933
0.531572342924344,0.0127646550896507,0.428167849421741,0.465099179813308,0.13817069504006,0.000179766512554106,0.000716272485827337,0.0216065436510217,0.95212404231308,0.572519945303268
0.563928195377188,0.0127545038916779,0.455503880268472,0.49029461930315,0.137668111305435,0.000177379740773019,0.000435969696575385,0.0212484793254012,0.942724487029968,0.545723797806528
0.509043024849085,0.0127529817497412,0.474577264070273,0.487239612229837,0.144063844818209,0.000165959830346686,0.000413959375422266,0.0227977951006959,0.942492133227428,0.54255050607159
0.47417143907407,0.0128469472977157,0.453865308510224,0.466613524855131,0.116786184504758,0.000371176000828915,0.00611143937133758,0.0254774768434042,0.929949830673591,0.679104591014624
0.445534441919517,0.0127549609548449,0.45087144505341,0.43502235005285,0.129642800058118,6.19452934254016e-05,0.000409311757878722,0.0217612830576069,0.922226377980677,0.675809579473651
0.520518148206832,0.0128147496371411,0.369543615782757,0.439708088612829,0.104102472980011,0.000298039357478631,0.000763076143863241,0.0201013680174013,0.944840810000602,0.712038650991595
0.372071289740324,0.0127527567102258,0.413962422016696,0.477641308983579,0.100845481389126,0.000231655171071052,0.00143801528220569,0.0250529076726987,0.889970305153823,0.552024444689824
0.534176785414116,0.0128341132328254,0.450547169668963,0.483223913774208,0.0998056292526274,0.0008514745799155,0.00147945391735082,0.0190919205192457,0.956658713435344,0.71166146175878
0.530491313186703,0.0128003714989095,0.433868900860476,0.474970260320484,0.111113082917582,0.000457133757329049,0.00134969092919011,0.0202556212911345,0.938152961463469,0.696444957170223
0.462154567255194,0.0127779098675749,0.412422599826436,0.421363057973922,0.115336052262471,0.000227109036384268,0.00210471022299504,0.0184040140906526,0.934099532353218,0.624031681449448
0.565017221378601,0.0128281204556748,0.380750432869839,0.48915322324745,0.117093697222684,0.000148513365051894,0.00203165078465668,0.0212523431269774,0.922487074426003,0.599655909895987
0.583630438768169,0.0128439644029203,0.402731157384369,0.474432590954129,0.0920929663699052,0.000107409648266521,0.00136961432016599,0.0205229533375447,0.942065827260918,0.592726720331784
0.424032659931718,0.0127879832649841,0.436845873445679,0.413036316751402,0.0848520379572166,0.000173318874650453,0.0036731004494229,0.0228515706112741,0.939614642802172,0.57807075954304
0.401285006589214,0.0128312390815076,0.502455976868899,0.438510314749243,0.0636771511259555,0.000123381420963253,0.00822260831782522,0.0233505338971608,0.942717462070437,0.586933786821985
0.519761482422538,0.0128174007384768,0.345122119812161,0.472234300266071,0.13447881780971,0.000408496990253739,6.8694101073974e-05,0.0215311865318625,0.917079797418502,0.696313115332873
0.53320953782859,0.0128113663153055,0.336681084373007,0.447981816475558,0.141158669651224,0.000301636463189716,0.000186277212936271,0.0220654221569047,0.918379550077625,0.645236247188333
0.404216865004954,0.012796163547484,0.560448003550613,0.471071235271982,0.0801206963829287,0.000498189371774062,0.00653306942238943,0.0227252014686522,0.942643112310504,0.655373376579988
0.442469345414803,0.0127901515592815,0.432629353429179,0.440555938931047,0.102119440005224,0.000610781167572217,0.000294324219395889,0.0211933889478852,0.924487411684848,0.681754597509203
0.464733961656816,0.0127965032919359,0.397811122586662,0.431584477578119,0.109066051686608,0.00120585159162505,0.000478598369495315,0.0223009137241795,0.938832816356279,0.686223157119851
0.446934676333504,0.0127914361136476,0.490560004607219,0.472947499652,0.110033366763883,0.00050652254087629,0.000633369657886298,0.0196261572201305,0.924366835235578,0.703829107790746
0.405336095700659,0.0128069516003586,0.440100760316862,0.405224906486239,0.0882199673901888,0.000399854521142886,0.00460399272613092,0.0231872532788937,0.941892796859572,0.586805006193066
0.485624614357386,0.0127747800400042,0.515276606176425,0.515261462257444,0.0825646761085073,0.00109906169227463,0.00086593102601891,0.0206233597738234,0.9148554965704,0.612985661829678
0.449908314314567,0.0128206598131851,0.444133215714922,0.428889900026366,0.126852880331793,0.00013154403262093,0.00274309510986918,0.0229780502017993,0.926995684978106,0.686150770538764
0.428620681897372,0.0127829486227078,0.390367965214021,0.4102809785716,0.0977057802697175,0.000187723304432673,0.0013488889776406,0.023556447481307,0.939132256532632,0.738802110109402
0.494660142856799,0.0128242120822352,0.359249872321478,0.42108014952845,0.113967305514046,0.000161727023412949,0.00162564214440909,0.0225988935455887,0.937361928051212,0.59873643143024
0.545840824184942,0.0127581375836819,0.316702687649706,0.422608220188709,0.116240908547429,0.00021748329438377,0.000693267991306691,0.024476654697977,0.935881409106873,0.629899442155153
0.481347832789574,0.0128402905327588,0.486600354875667,0.490602017849555,0.109720123528847,0.000406510168066754,0.00116843267285866,0.0224819440960055,0.944381156357358,0.683904487284702
0.580943465708457,0.0128353047303042,0.502102966814885,0.546774028368556,0.104594573985564,0.000570859974875615,0.000763252567815288,0.0199802042394798,0.94974520999682,0.633756088200042
0.629523018265156,0.0128703234741947,0.433342804160698,0.567702365575941,0.0936399364044252,0.00052466034136519,0.00101807224677804,0.020610392873827,0.936156146052659,0.725242433648656
0.367669290371823,0.0127341758217187,0.49585989784985,0.413304532490924,0.0875815436404349,0.000432671640755224,0.000556258989016213,0.0246799001640002,0.929715515505901,0.613682050374987
0.366649156739127,0.0127186502232978,0.526315761014649,0.445498625132654,0.0738952139242411,0.000455678213840304,0.000414394355673483,0.0229187745153444,0.939028956270592,0.613539741053745
0.514281292610255,0.0128458611417935,0.346518752403846,0.447396444872739,0.119254710172858,0.00030478093476235,0.000484105361789831,0.0208920803278232,0.920392272977031,0.69430653027845
0.471041459902671,0.0127495517932712,0.397817601711813,0.431083444370227,0.115782398238633,0.000566824979904862,0.000569912425332886,0.0184324036096939,0.931857317525624,0.703170192051721
0.413641299943487,0.012852620153228,0.484395692132557,0.443631296619789,0.104693719549885,0.000499270936244521,0.00194298916939691,0.0239149544162386,0.927599355037541,0.572156017188877
0.391008823441477,0.0127774891443042,0.507187329197526,0.45397996554133,0.103133189768369,0.000875741872661086,0.00115046045530629,0.0220308726665102,0.935540482108982,0.710120375679942
0.541840463818712,0.0128181457494924,0.431761774085592,0.482452914961261,0.112929591196909,0.000144669057600272,0.00172998358033765,0.0193722806379101,0.93489765296839,0.615187970506505
0.420063993239083,0.0127707465428662,0.399151367097176,0.409124714299177,0.0740165710730493,0.00106114700052981,0.00182619037145251,0.0231878738057448,0.924783226631525,0.660358133062053
0.466759216564434,0.0128227060403284,0.585250417532948,0.537736338332886,0.122038967846272,0.000187176015919295,0.00194701643454006,0.0178066931073031,0.914052896629861,0.629950202990944
0.476637175291666,0.0128114025723975,0.537599081412365,0.519475009276364,0.121048709268423,0.000221745487884048,0.00232766291654793,0.0183893548621022,0.919297386334139,0.673924356714036
0.494661270419425,0.0128284461350948,0.446253077008318,0.479252999206443,0.114934025350952,0.000300761407728304,0.00140262411962342,0.0198226253992681,0.913186871303309,0.698885753157706
0.476322202689891,0.0127739573562927,0.440853574141148,0.444838923232682,0.0826548446646134,0.00027850839882955,0.0020327260660108,0.0206833884360769,0.944205632105862,0.60026692553099
0.43727998305126,0.0127746743594838,0.51919508538282,0.463042559942564,0.104160006959142,7.22099386965826e-05,0.00179281456686559,0.0207726800828716,0.935310286040878,0.579107999294367
0.397191695046349,0.0127693019657716,0.495029084274898,0.4430700129943,0.0665482513999428,0.000809705937249183,0.00180906066190683,0.019926310696416,0.941462843954625,0.623314194650371
0.346488826869278,0.0128318023057955,0.447720792228084,0.38558283622331,0.0833437775765107,0.000389322323020034,0.00242935934781447,0.0237522217053071,0.927619269428041,0.716325874322661
0.275862453455307,0.0128123470364205,0.473486974478313,0.353092266624267,0.103873022934616,0.000190157760589885,0.00280012290651812,0.018822504166444,0.918507728716175,0.608055065253695
0.275817805019848,0.0127974924732642,0.458876363600047,0.352239200244058,0.096858651035935,0.000271283292344524,0.00288555825085379,0.0185376126761751,0.921788241978581,0.589770026287991
0.301592871367247,0.0128189492539654,0.454709176966641,0.367040139403369,0.118272720498296,0.000226049932446055,0.00276125026857594,0.0188796901818158,0.924486339552903,0.630074308876315
0.411766509757628,0.0127597512809619,0.423163958196228,0.403048690406416,0.108992784460096,0.000261274705312158,0.00170243397898358,0.0226885856623256,0.919479318520761,0.675734530360134
0.450350206527452,0.0128375145014125,0.40514551838056,0.416280099527907,0.120551238094216,0.000881016428791053,0.00241758757388726,0.0199093931652091,0.941784637522687,0.658653498038141
0.47752535608613,0.0128093996985404,0.447440254731954,0.472719282876358,0.0943778864820512,0.000242958336385443,0.00102042116724807,0.0227388956772495,0.912058813613507,0.638345349909193
0.421956283314601,0.0127740834943365,0.429000473298202,0.4253115285591,0.109960883039061,0.000333402758212554,0.000646409021575022,0.0232339990795853,0.929858041811319,0.670101469104759
0.417985327110262,0.0128314286887836,0.463225425818867,0.424724329672021,0.0746678772513139,0.000367316424416304,0.000846199737457629,0.0196326500002776,0.94001664271482,0.620876282613319
0.40018737924893,0.0127957831772341,0.472909077234684,0.441974128372913,0.101139354707378,0.000496759428743814,0.000707020883551697,0.0215767138554224,0.91550616874118,0.654565712997266
0.42022065261492,0.01281191336616,0.467203738773086,0.44009383839851,0.125348581670598,0.000351173517790009,0.00183986422736594,0.0204644362640765,0.932618101270765,0.683642819433425
0.421354631602885,0.0127736295991803,0.536342025849942,0.490330007776898,0.103314261402672,0.000453876486634778,0.00117812661190248,0.021170029624405,0.915726164633121,0.659787246311155
0.510687475109464,0.0128253251354972,0.368347640710205,0.433983101784852,0.0949298315360736,0.000394839429437399,0.000495647464312989,0.0179436256297128,0.944896476247732,0.630532459202568
0.452710476890795,0.0127903738954365,0.42975790212812,0.449419395977906,0.0886380194384922,0.000568581713140795,0.000976371895506376,0.0228849920978646,0.921161228224992,0.690204696990463
0.522745520790394,0.0128060346362621,0.413055202428471,0.482936067236176,0.114575002489642,0.00047535583741013,0.0015494504702225,0.0217770948249669,0.921980360004966,0.643401627880041
0.555507067042134,0.0128002593076445,0.413972776420841,0.501760761412264,0.0812242922984767,0.000575179593480679,0.00266819040537096,0.0187100759793687,0.92857060581154,0.664251199319028
0.599744277585988,0.0127506261934635,0.382622379152139,0.49419391785468,0.08582692405368,0.000166262515000828,0.00121001736740628,0.0172082138504194,0.939505399686452,0.638269773403073
0.390377047322871,0.012769689692594,0.622275190594726,0.517023087093917,0.118907293031138,0.000958228532010149,0.0019201564489937,0.0272239742461935,0.925551917569829,0.661720244501034
0.422956264514725,0.0128429512833171,0.461808181815776,0.440655391045,0.130680746541077,0.00029829962690431,0.000432714071858957,0.0237380907245539,0.932215011320024,0.644488998372129
0.50376326932057,0.0127549154180878,0.424027985923137,0.453462612714728,0.100462234548991,0.000130394139860023,0.000306370492703338,0.02319296543069,0.940245596311067,0.697105548857097
0.39979201629078,0.0128644597608853,0.453568013885448,0.417712538652083,0.0625462697890532,0.00151527643346153,0.00123763610460967,0.0225405636622433,0.938593853867817,0.615324554403928
0.433152235326459,0.0127965436064082,0.438768655305619,0.42607141251452,0.0666072210263023,0.000579374237695961,0.00332361495334115,0.021471566456118,0.92250808613387,0.580348214594506
0.414113499963286,0.0127854895929038,0.373018025626948,0.414490451871001,0.0705609311016446,0.00057009914953408,0.000351159268039534,0.0211703173256918,0.89901771258707,0.688420386476612
0.434849463436047,0.012789042484841,0.4864835549219,0.483130932125466,0.130132644326782,0.000589239807262906,0.000209478694493796,0.0227927563299903,0.920426713924046,0.67148348276651
0.413299323227481,0.0127968272620356,0.496834964096818,0.481924303824101,0.135575855255667,0.000447563065843283,0.000148940998967621,0.0228420854383853,0.912413748999058,0.672482498036122
0.430793265083657,0.0127700341773881,0.539526794828085,0.485641154863032,0.135819854938661,0.000538788949857467,0.000218739419968769,0.0225134914299581,0.917254461637283,0.683906568923616
0.397623817305546,0.0128218463283908,0.407381788822479,0.499419209507333,0.11713157621872,0.000610958103844647,0.000613643913876654,0.0169450283224989,0.90626876825707,0.56366984042206
0.449393849526905,0.0128012564043782,0.41823778536117,0.547564278049222,0.126661749347526,0.00013067209073587,0.00160195942366699,0.0245242167857113,0.902621513231089,0.600162295631242
0.403070187612678,0.0128015541255471,0.411506470613491,0.536878778129111,0.0872697466688013,0.000716102618076851,0.00294707405948403,0.0244035610879781,0.925855968479116,0.711640784707613
0.426321456657779,0.012773384476444,0.438656011984527,0.467032645348519,0.111336451592335,0.000616186915481629,0.000397864830685722,0.0259259337240745,0.899199793551788,0.582699162982585
0.451948201462553,0.0128434506599789,0.433720192269813,0.468053226941018,0.0867681105816631,0.000806339697186157,0.000184959694227315,0.0235561233909612,0.912340727205735,0.630046914637859
0.44447872583216,0.0128016618299379,0.489589222546995,0.47581039399955,0.0865672947198221,0.000476672207636388,0.000781302196697364,0.0222359121622693,0.935981327304779,0.651316404731324
0.419445767939609,0.0128134147625903,0.517937953511742,0.460730721171045,0.103299700135499,0.000803791286166428,0.000504101317301929,0.0232524755095787,0.945937694921258,0.632023245557266
0.393683590050565,0.0127896744620672,0.441566751824659,0.414246502953194,0.0984902495320263,0.000208402910574376,0.00136097363584509,0.0254375462721347,0.934065420621575,0.707471401494886
0.39046422759908,0.0128283139364702,0.465734160735967,0.413648235649957,0.108861653768199,0.000184844466098147,0.000842783010969195,0.0252098441158544,0.940495950414592,0.724899485528978
0.461836954444793,0.0127713091848986,0.449927598104917,0.457100180640059,0.0976506398106149,0.000957241703585767,0.00191142247393829,0.0202855291277824,0.93262324733222,0.611428458072974
0.465559055632984,0.0127956397935735,0.425639616194301,0.44395548859466,0.105061317578095,0.000917919246264321,0.00283109270700302,0.0205678836911872,0.935932624652613,0.606068715351494
0.56796495212627,0.0128029852743028,0.557750604196396,0.55665891345648,0.106962034558738,0.000477497495415708,0.00116179977970463,0.0232219080376328,0.938116128897368,0.648134782933777
0.438835559808965,0.0128037841879812,0.362605417314758,0.39053797047762,0.101372784880177,0.000529207056456853,0.00200827822926242,0.0227045604042275,0.923171935595435,0.651385139518296
0.496412863352456,0.012860036883447,0.361760507071772,0.431917288630883,0.0778469600113754,0.000312582000633834,0.00236714511661513,0.0212918743758217,0.92601992267248,0.683824542905529
0.417193607294925,0.0127647509395895,0.46685413869875,0.434650290153057,0.104083033469869,0.000464969741861559,0.00166595897585466,0.0215827870822627,0.924442223319056,0.600660621023483
0.444697295283473,0.0127692956926876,0.432134906331513,0.437011010094745,0.106549335270742,0.000397553336453494,0.000706214565022866,0.0219537093391468,0.931243218787413,0.646585289340894
0.537009372358751,0.0127850376744747,0.385344231347488,0.467129264784864,0.0981416368218131,0.000704933689681156,0.00133328415656714,0.0199739970559233,0.943250623585877,0.668941371898227
0.450712041564915,0.0128274660780005,0.456208742825671,0.445569860567099,0.113417538706317,0.000154398375697246,0.00138915716724667,0.0200203671484542,0.936277706696962,0.643964138971883
0.355232995281673,0.0127383544055104,0.454883920167748,0.392657599411693,0.108262298675904,0.000360382798199948,0.000877986092682787,0.0228545273705153,0.905248579108123,0.608507695812656
0.383199954422471,0.0127402481287777,0.395270875953535,0.370175355616256,0.0990996759628843,0.000294458643117834,0.00139010808866073,0.0218195524377834,0.922666252187287,0.637897513619366
0.600712253424644,0.0128520831602612,0.427444987436778,0.53237091662792,0.0864310311034319,0.000227130086311501,0.00169020584894946,0.0245725492536943,0.942809193745139,0.678415822848618
0.501157911157593,0.0127584406640356,0.439418396922168,0.4824807723277,0.0843618257386528,0.00036741592768756,0.000474352829621781,0.0216377455581034,0.931836838527771,0.65091050282356
0.468548028320464,0.0128594414419127,0.558949736225611,0.534730378319163,0.142831702621716,0.000651165806362954,0.00373531433413331,0.0242940539959826,0.91476392963062,0.615310922970339
0.428883412725715,0.0128063904716971,0.597905602504045,0.526844894845795,0.128709183211672,0.000728996827370667,0.00387102377052009,0.0233386349469539,0.931051982149727,0.562040986610067
0.422455025119924,0.0127995270967356,0.449927693628957,0.431173013187952,0.0967200679380545,0.00031358360980915,0.00139851520677,0.019094955723972,0.930402613078388,0.687711533503475
0.464347659335613,0.0128031129782205,0.347309670771583,0.414224260937399,0.117629454298409,0.00063210888954518,0.00166726340670914,0.0216750262503383,0.914131974637227,0.652268714691971
0.452096733577585,0.0127932099351105,0.365201705312349,0.390616175688857,0.0902417033246105,0.000174471281921141,0.00195838145766417,0.0203964167380225,0.938805140408176,0.635610481403386
0.405179741292699,0.0128305419516727,0.412542317277043,0.385114677568432,0.0847958074618837,0.000263658334491334,0.000836642258942918,0.0217516467496278,0.951031195138643,0.597416221535294
0.430982148636045,0.0128372497525148,0.470322172771614,0.424817261491733,0.0967283526661472,0.000170208822568132,0.000780319582701455,0.0215566320420909,0.944015931413792,0.605345700204487
0.427748773687289,0.0127720840918697,0.455316278046989,0.44028382410586,0.122231610315385,0.00162596023017212,0.000205281024291544,0.0247992620463648,0.924310557230894,0.651315991127727
0.51885582368927,0.0128251279798678,0.389420571667153,0.464578796864773,0.104890658031824,0.000246772546444407,6.56629274187207e-05,0.0229920207971589,0.905459427126651,0.669817075137087
0.450775296348578,0.0128238757581428,0.508820433909697,0.477612285245597,0.0769402282942711,0.000153823639658759,0.000219822917843066,0.0243362048079768,0.938563871481457,0.643832100498647
0.524518364653878,0.0127917970824394,0.369894847095195,0.453406610887005,0.120298972075169,0.000974984735547463,0.000256922177091697,0.0243160358126114,0.942387118704996,0.622115072888263
0.389805851677763,0.0127937740569067,0.539438060839638,0.459448073473553,0.081252681090289,0.000129923769676491,0.00495543262514133,0.0204127914433054,0.921175229959613,0.682329753706318
0.457488448228835,0.0128052092950013,0.457093532733615,0.450356202519572,0.119533209352849,0.000778992405000627,0.000459745349187858,0.0242963313565648,0.938378619177972,0.658162447907133
