"beta1","alpha","beta2","gamma","delta","rho","eps","psi","spec","sens"
0.506543767778356,0.00988886009178989,0.4423610358467,0.486436786969673,0.0863384854011749,0.000519401760859826,0.00101852098418698,0.0248852814398693,0.942120603932969,0.687143711999326
0.571428309011931,0.0101142359472677,0.420357063863461,0.497643036422938,0.122255718009765,0.000464404368061585,0.00184781046982295,0.0198093567287402,0.970794667412077,0.598457877733132
0.404768371759246,0.00988792676377076,0.404735314243473,0.397278974676778,0.0801899795562957,0.000393750205823991,0.00134696539972875,0.0246432928938538,0.948422448245612,0.677670062255526
0.579060817813875,0.0100940021756928,0.420317362868596,0.490486851696,0.126756104987436,0.00052897141110617,0.000807400346032913,0.0201118440445881,0.968428822824226,0.555381115486226
0.430301216767105,0.00987977918458911,0.442065906647212,0.416443029767777,0.0926724233589909,0.000428710663670818,0.00121838383941631,0.0231450985060265,0.94665994821189,0.659238810425738
0.460022741499921,0.00981316004039822,0.418294548194831,0.431532806465129,0.0991596576930613,0.00064342494064725,0.00150475380120783,0.0240351643884281,0.949039409580952,0.651512377986121
0.514658284436931,0.0101019072089098,0.400900856114814,0.451761321230849,0.142269562189999,0.000316507267766521,0.000776217082087742,0.0236064308921063,0.957635192134964,0.587176257876524
0.465963608868736,0.0099778415823181,0.416361860356609,0.43081860793132,0.0875293200385897,0.000774441856067709,0.000879371665707288,0.0237161422118021,0.952910254578183,0.629118466921001
0.435733169305244,0.00998521271219613,0.416830164909883,0.420667718425048,0.109421200316379,0.000348986102624763,0.0015233886028045,0.0201659719146477,0.95250300451594,0.600473827297106
0.501415355532051,0.0100082986283588,0.327213505317627,0.431550863322055,0.100459410312408,0.000527763802423968,0.00134088429002394,0.0242471347186931,0.963908238443751,0.673001660236308
0.364275547395477,0.00991128307210692,0.411716770845774,0.363568797746404,0.110612100800021,0.000464242654345746,0.00184192428101858,0.0200726898028658,0.957036485872348,0.625075505093075
0.430063201832009,0.0100864201985822,0.455416741167694,0.431508073711197,0.0948276258437947,0.00066748120894938,0.00158202999938827,0.0250060712971476,0.957435593110394,0.670864598405178
0.44681129971172,0.0100175805170327,0.455428807992505,0.434698455400735,0.118977018244565,0.000359446422774305,0.000835978883149847,0.0260259822642275,0.96310772880447,0.606239744441802
0.577249274251352,0.00999911320312661,0.401923278853851,0.501888066171342,0.0732428991598574,0.000470924584220264,0.00282056942719937,0.0214255015833392,0.9579737784975,0.67028347254998
0.529698932145901,0.0100262461821469,0.436251790022279,0.477283297063586,0.0707526724030834,0.000455845716472053,0.00185036023067796,0.0181816314728816,0.975021454716171,0.665163900137994
0.446336560612909,0.00999867965146727,0.440316785857018,0.419028106605078,0.0759298378802349,0.000828335869282149,0.0028334523513054,0.020021709037404,0.9583617835641,0.611999380125671
0.419243631402634,0.00999070310423704,0.363161545408157,0.378310972225259,0.0986419635846666,0.000423341841506726,0.000885695267746086,0.0242814421725128,0.952334659532955,0.590914043489508
0.511788293212838,0.00998928015390793,0.389193732209298,0.453705746234792,0.101907408991183,0.00045189592863574,0.00162449959780293,0.0201041283252097,0.965649837759714,0.69112787839098
0.481450779804516,0.0102891255332781,0.357081434317587,0.412292988603087,0.0726303529155832,0.000733415947300364,0.00253727361864625,0.0206973734886923,0.967900840294184,0.598718964187788
0.509997189803719,0.0102072363209666,0.362192547423862,0.43165868981492,0.0806755577126198,0.000434823251629196,0.000897141504037244,0.0227809638517303,0.963546749554787,0.569833135321742
0.484960885925281,0.0101566805145924,0.411064731714,0.432373773897179,0.0627711458750947,0.000908768514149635,0.000839643378550528,0.0213549110786035,0.960417258705859,0.572636951169797
0.440404083276257,0.00983094288447603,0.394361505206871,0.404084031368099,0.0702711890643946,0.000362079539338442,0.00300952582575847,0.0214415166889771,0.953123213634118,0.700678006210673
0.546029078264714,0.0101562235314336,0.487965235798152,0.513373036672129,0.0903231558169701,0.00111669916619226,0.000347871103799667,0.0272802484890307,0.974271497909388,0.651629799263222
0.515591826144396,0.00992955845629451,0.399445730177552,0.46960327508911,0.121512891613983,0.000276139238377049,0.000775192646551618,0.0213113560632293,0.954129969380583,0.70734900804287
0.533267426786163,0.0100165659970116,0.487004837034363,0.516448472803094,0.113095647297443,0.000495413476236535,0.000611202555055313,0.0209437271183942,0.955028748597978,0.631291448332136
0.603780180618853,0.0101600106749699,0.479244436476805,0.555867305841796,0.09188341463115,0.000475402443358727,0.000788478061541314,0.0232156025130811,0.952624762701455,0.639681991144864
0.467339328610756,0.0098360116074845,0.420948318411769,0.438325830357822,0.120848908785226,0.000506624593775424,0.00309000662324892,0.0204933848510971,0.961298682673397,0.657369945300207
0.433651413190893,0.00987191290296757,0.508535569117479,0.465985046445924,0.100735871373484,0.000759847047473866,0.00153846052870779,0.0253916004752147,0.958474739033158,0.716622837862606
0.505708633057292,0.0100749637168056,0.363450066619511,0.434166093918247,0.119993846157144,0.000197846484818558,0.00196761777681349,0.0196991527299099,0.956966636849299,0.606354142774756
0.598734861998179,0.00998887828748296,0.446690617816734,0.51514764166631,0.0849084207295062,0.000439506559255447,0.00159128286927145,0.0283105019013998,0.96542409922376,0.614071489559423
0.480925038950085,0.0100006099896567,0.402163955878194,0.442885228987034,0.109182309054766,0.000458928171208014,0.00106276449994914,0.0213338619254255,0.95716462805309,0.611411566779859
0.474307950558713,0.00989277359411622,0.375209542849149,0.430828361581113,0.0944878227035321,0.00071292538251519,0.000699652678005083,0.0220709662310526,0.959472821016976,0.664107571382837
0.502500092375517,0.0101128874606558,0.438639363772611,0.462448083075717,0.128936840078957,0.000684327390455352,0.0033452657186694,0.0202252715352259,0.969706644656188,0.67542104490119
0.474157192896243,0.0102355009072882,0.448294712693674,0.460044203100714,0.116270734437013,0.000850746403673836,0.00189413058828999,0.0224778256028363,0.960908814543824,0.799028247789088
0.498432165530436,0.00982454110779553,0.403908716893369,0.435679839124664,0.0924962969470224,0.000101837290873267,0.000825504587050187,0.0217860963479819,0.955076509954192,0.475324657776329
0.606766686486851,0.0099817435130904,0.359853968762686,0.484411994175895,0.119882669592149,0.000195296224061752,0.00245546768902087,0.0247883312358538,0.951250436345542,0.574742351355357
0.469244691429311,0.0100134846082666,0.570065015238437,0.524592946648999,0.100204652376249,0.000636666568805335,0.000514301764008252,0.021698343012874,0.961111131199719,0.658352430608107
0.498873199125705,0.0100633983216297,0.362683247493481,0.439846036746428,0.133854260253369,0.000745150395218138,0.00128138013477432,0.0215213049888873,0.957661619264108,0.587844686645614
0.54814716870679,0.00995616206614254,0.493745421619052,0.521364252683525,0.0758914306135336,0.000603234012897661,0.00244973883089954,0.0240047686393697,0.947774738700287,0.694742250567685
0.4750138438973,0.0101318987862476,0.363175661556058,0.387990251294162,0.0690879094443874,0.000583474740684418,0.00117921620961746,0.02027899778182,0.970616319744286,0.532758552000754
0.472530001195575,0.0101323111785307,0.315983085475518,0.390691307307199,0.0787630197385363,0.000906932124864239,0.000925155607763621,0.0205575381642896,0.956805745869841,0.535376242361534
0.506858433699822,0.00995609992073709,0.469035221461727,0.498409974626438,0.135627997566002,0.000324915036997217,0.00275750487316608,0.0216629686432983,0.957864048616964,0.70352233984182
0.52215074821371,0.00994275360065177,0.476662293421324,0.490885731206235,0.134283534392282,0.000324874873357673,0.00294857564496585,0.0215710126577515,0.955551913513703,0.710362749782054
0.505938512995607,0.0101471247914061,0.36928839389408,0.445668751230991,0.103534536189541,0.000328963087462948,0.000206815541934406,0.0251226450300524,0.958008899914876,0.638033184531156
0.464049955651753,0.0100773368486603,0.373249362129018,0.412720707044452,0.110662713564481,0.000272627769139539,0.000197327280398337,0.023031637498004,0.961485960075884,0.734218131482586
0.442575569808817,0.00992076423133967,0.413886523649826,0.405601358861877,0.0941152042171252,0.000884160643988904,0.00312749104369314,0.0216799627663471,0.958897609336622,0.551765994749563
0.589655153264344,0.00994550087264523,0.454616984686724,0.529253636293895,0.115356310776502,0.00036444602452215,0.00135879188039998,0.0221644889420096,0.961644904644676,0.680884191875506
0.589240703622259,0.00999159711316526,0.518623040158166,0.550703632687108,0.103242444314052,0.000359983460794002,0.00276041567624311,0.023407246161051,0.965391607697203,0.658128020391549
0.638253172503859,0.00996952973696766,0.433611129729869,0.569537243110798,0.0966615530473364,0.000623247076227299,0.00285066268543764,0.0210175775978491,0.968857430223421,0.672797024962498
0.406005973230976,0.0100182745705364,0.416587676208375,0.388147842709586,0.108324572323742,7.99299286547871e-05,0.000928647923863241,0.0233495951315567,0.939526013861193,0.605978838046321
0.429844521456964,0.00999136038226569,0.411714754070212,0.393386173873792,0.099939257280377,0.000100565899749665,0.00134624770251215,0.0229056737441762,0.950844529094126,0.589365287276683
0.545686386873793,0.0100529637723155,0.385692585728607,0.465429265175235,0.0896432313616184,0.000260250232852356,5.43619772526921e-05,0.0236416300145489,0.960584260694729,0.653789650023788
0.511407114971526,0.00988290482094874,0.369503443629394,0.431442329692252,0.0929696294067721,0.000180462312151463,4.41415230739304e-05,0.0228325355904584,0.968387807490538,0.656181269103456
0.530885188371933,0.0100287432359989,0.362745966805472,0.452238057109412,0.110036872339481,0.000347848017399125,0.000252514361996222,0.0225948390971916,0.954091030282699,0.701202156367369
0.565346579394936,0.00984956911175692,0.46394565446455,0.52408865032006,0.085162189131017,0.000737994358858514,3.28286519591098e-05,0.025084409519186,0.956550146808477,0.566667824720414
0.472414532012374,0.00986635460763126,0.517968378304408,0.498559650978442,0.104622043112475,0.000905115334308289,9.66716482017243e-05,0.0178319693959674,0.956754580432574,0.611433080066383
0.581390676769422,0.0100843886821662,0.454438392246591,0.544120239680382,0.12352050213092,0.00058869497437377,0.000229324689841357,0.0199689879543769,0.966323926617361,0.638322555517658
0.560603103692921,0.0100531508321201,0.447967836501075,0.520852935868484,0.114435116158263,0.000318433753904779,0.000124047176879894,0.0240564594832275,0.965254737779505,0.624645262203414
0.350057172069861,0.0100023876577625,0.389062628813438,0.34294488224848,0.0971467005922543,0.000411676545184847,0.00223553726160013,0.0202686221537133,0.956777404173702,0.646724246463433
0.501826825318535,0.00995892944252547,0.351395253984604,0.426507066038158,0.0900059744922734,0.00015064993085764,0.00122473170845932,0.0208562645291044,0.953016327618476,0.647686210749842
0.474186430469514,0.0101481528732212,0.442460529865545,0.445951441136429,0.130283947373444,0.000902188915292174,0.00200833396663988,0.0205414307142601,0.961341877409884,0.663253350727808
0.453666406272249,0.0101234968248925,0.43931890301591,0.428636867140788,0.137328546617306,0.000887536504420067,0.00203264893318518,0.0211336762005065,0.96823133739527,0.666193530740801
0.605522449753382,0.00986488487469367,0.422502985381579,0.522957061879517,0.0770480972427133,0.000418842472374615,0.00147059295804919,0.0241410441604242,0.946550786242602,0.613928613370105
0.494491081229128,0.0101399987303151,0.444351229391035,0.463391564022963,0.13937276063528,0.000806833779813955,0.00180598715637927,0.0217259963568527,0.963570601545199,0.684361350172026
0.490836794752843,0.00991058177679003,0.421265521921804,0.436778725466149,0.0747420410149815,0.000188834645682405,0.00122046558778931,0.0226180385905539,0.956275002327024,0.597099646796221
0.500829756020647,0.00998823891619282,0.447740849105777,0.483018623071837,0.130481080053695,0.000919780908922079,0.00190101228083798,0.020197658435962,0.954639188205774,0.695132469808922
0.476414777057775,0.0100584401255192,0.41427543989251,0.43108608276927,0.116371152486367,0.000736480296446974,0.001958871455498,0.020349355176263,0.953356653052398,0.607449717352183
0.479864408404757,0.00999441354101054,0.362739717127019,0.40308950559342,0.101854305571358,0.000475236352687786,0.00212318256180241,0.0217665083033736,0.965042677086285,0.607024047138415
0.422749135160702,0.0101206118226987,0.443788860937548,0.412250849755577,0.0688001471203899,0.000493477598701691,0.000933472894158009,0.0240876439219503,0.958614195555556,0.698254780688895
0.465991073505064,0.00989729661579161,0.379466784660611,0.408978037347198,0.152085452566877,0.000620686652232745,0.00109668869831684,0.0207628765139186,0.957686039574281,0.582874522698878
0.46335141285678,0.00988392945422297,0.444855976559523,0.438379119851071,0.130381022999252,0.000455336611042004,0.00213919965032382,0.0211057025797704,0.973839430639783,0.667448770457664
0.498180192974651,0.0101153429910062,0.369962466947336,0.424835272798061,0.0807152742678096,0.000296284581258418,0.000859117601358973,0.0234872697127615,0.948093985489785,0.631498013986721
0.402835364815579,0.0100431123947529,0.563243174853136,0.464705798029626,0.0987169113226345,0.000419044327123698,0.000583627622487797,0.0197362611931493,0.951504844302683,0.612849310127252
0.398478643804482,0.00977616772850788,0.605608319939633,0.468487443851714,0.118043767214256,0.000146725263884721,0.00470074703482335,0.0247741753980364,0.954623305161636,0.627772484768617
0.523216888139973,0.0101674015924879,0.312906076720798,0.421175520716057,0.10176446684399,0.000327996294578924,0.000298577880514915,0.0246612596068388,0.960131705489163,0.670292224480893
0.431964786172166,0.0100115942221337,0.500211149696419,0.449086008680796,0.114095241686615,0.000187676953445091,0.000757605564242748,0.020267366817381,0.949445743245467,0.70285120252092
0.35319041574037,0.0100790510399974,0.501088079325966,0.391058320417779,0.125233494304169,0.000237898206221177,0.000702976701124835,0.0206010482859029,0.946390920050305,0.629950858095663
0.406373061929614,0.0100046472718998,0.422044845961917,0.396109209769986,0.094027494104875,0.000537316033730491,0.000976802085779643,0.0236423356768327,0.954475359058574,0.701459910160562
0.606105478559056,0.00993924688209429,0.391840205243054,0.516615970330022,0.118230787898796,0.000185681531715252,0.00075763459862223,0.0209503390252666,0.955428745820045,0.58536617381532
0.541178746841164,0.00985572972288603,0.443469023716671,0.488935985789501,0.129083602291438,0.0001605085367724,0.000969411448126927,0.020715002328905,0.965890889365434,0.62540475383488
0.509518739106506,0.0101934107383171,0.480702508372851,0.502417646922447,0.0825018639992656,0.000814966875845386,0.00251241057491068,0.0224265956785663,0.95395768069668,0.635709428055699
0.491823152597272,0.0101330603983667,0.487342246620303,0.482478474605378,0.0768185606801884,0.000567324599991404,0.00100337580418175,0.0243983723218363,0.957549761473528,0.67332446498526
0.499120165183563,0.010075326740607,0.528010071235265,0.503797049318929,0.0787526791576861,0.000477750575898396,0.00202768642629925,0.0246165720959282,0.957801011989337,0.644736642284751
0.602773267549178,0.0100376868381267,0.427734161746758,0.527232434531012,0.103435748103953,0.000855804146969808,0.00212572652571547,0.0256898499489868,0.967287076070133,0.639707547326486
0.436561567004751,0.0099028286614929,0.395671233040279,0.407013113236142,0.0852632155828755,0.000286543732628504,0.000816665543899745,0.0198360748917173,0.938634073959274,0.662675770071043
0.431632737385456,0.00977636946980844,0.439153130975133,0.427676091012901,0.0870642454016182,0.000251257518574894,0.00116639555585777,0.0198891687661455,0.930706142936382,0.616208420867856
0.391651857040532,0.0100075004462609,0.562106809789156,0.446444401382434,0.125423873527814,8.61071817282581e-05,0.000188662470596165,0.0245102048351991,0.942824631928759,0.592056964229665
0.404407120821923,0.0100391638338125,0.566604278875422,0.447801045492257,0.119083474940765,9.65659907336988e-05,0.000212264310856487,0.0240588029071341,0.943049488302251,0.57041237800356
0.501945024830727,0.00995908872612154,0.275796210981844,0.395084029610058,0.0885816487951181,0.00061580704791902,0.00294045872035802,0.0204573535401718,0.969230054400935,0.704064151140705
0.490603915490672,0.00991558871078357,0.34483411878718,0.423237467704635,0.123515985240886,0.000401176773807486,0.000556927876089434,0.022162814505026,0.957671222713282,0.695038202589869
0.402913201482634,0.0100928903257157,0.46333544051799,0.41040763648777,0.0844172047967941,0.000767815672151892,0.00380214665371638,0.0224931017992731,0.955413212954572,0.588435212336746
0.469245166062264,0.00988840099883062,0.476968128391887,0.45853747723623,0.0789237172289504,0.000274988479675155,0.00050980400581005,0.0243056882844483,0.964503962392689,0.677859146367188
0.506489076959231,0.0100472086008708,0.4722319656759,0.493054213740763,0.121604730294637,0.000475370211795943,0.00146794698008286,0.022380645983808,0.951881453330372,0.647358929129677
0.508509356859521,0.00999801586944583,0.420904594300064,0.456573792528707,0.120229200771283,0.000309266429262476,0.00194734118204659,0.0229177309937546,0.956150209532222,0.603508406779059
0.469739269287056,0.010019616877893,0.366983715386712,0.405945384547052,0.105596506638575,0.000311388590788304,0.000418223746047925,0.0226621939173424,0.95733902721397,0.645311917411101
0.476884835937735,0.00986782330319102,0.326697953564506,0.396218872936982,0.116970389184675,0.000193707650194523,0.00140719512910216,0.021431398670039,0.954387768041461,0.742119185911487
0.480108384416705,0.00983424186937791,0.317602220049224,0.395850530252841,0.122087729614146,0.000207930247474904,0.00141837980366903,0.0210355386523573,0.953051025489348,0.727453978103431
0.462830390759315,0.0101945015086137,0.496938856640424,0.474577172366898,0.0964256723139937,0.0009631021718122,0.00168995398555236,0.0250555951317815,0.945750704849413,0.577433530750921
0.51559924413917,0.0101318055073329,0.491564464445855,0.503378779621621,0.0981421308650584,0.000852163493005211,0.00220815044403696,0.0240470566635211,0.950012871922704,0.587868320372593
0.441613721440384,0.01000241265012,0.397523804409874,0.409152469884813,0.108304047990615,0.000305789916858042,0.000340626131680415,0.0216737257197688,0.964985854938892,0.701874487370884
0.551767265347963,0.00996652208287571,0.45916195593015,0.511098203859931,0.0959682967202229,0.000309396990601765,0.00300400850236692,0.0228958342726603,0.944675736773736,0.578802670869046
0.52754089935732,0.00988648264231706,0.412411541972367,0.46659691077683,0.112144335322456,0.000575404924713332,0.000233989499206465,0.0210091305572571,0.969963560060988,0.631065912250614
0.38229558793809,0.0101044226603239,0.429195367906438,0.381116257898054,0.0940943825832735,0.000245593632268087,0.00237145079700343,0.023048809188977,0.95539620435724,0.629525164478262
0.527668955990068,0.00990241221839483,0.390297037116755,0.46272944569644,0.116400980288342,0.000206304850822134,0.00117421643285031,0.0236470686741653,0.958740639567764,0.657145088914952
0.463199347526154,0.0100995285768577,0.436709998187304,0.449308982110345,0.0944848336545847,0.00057054289418437,0.00188079049676479,0.0198003428650604,0.956320522807662,0.616970166048253
0.465031603101444,0.0101520757708554,0.417791704075156,0.43853729100933,0.116298505730388,0.000294875920959878,0.00186275659348387,0.0238228140901995,0.93728832386278,0.60043515915173
0.524577139502527,0.00981429172388751,0.458601819119753,0.487344846851209,0.100888316982553,0.000290096436220976,0.00121869140708492,0.0206306047056961,0.96336682556596,0.683309253059231
0.483380647673727,0.00984478283206975,0.492643747123776,0.480567046085542,0.103253945995359,0.000267904239815836,0.00157412270670085,0.0207058935513133,0.965104411424738,0.678672012864904
0.49835837365801,0.00983346890585905,0.501706741525862,0.493773461345845,0.0967516581198075,0.000233188240655158,0.00214446524545815,0.0210333084417115,0.962405368748067,0.680467764566467
0.536919364387821,0.00987450175041027,0.532427923804609,0.531780932404028,0.0907532339234881,0.000217951541907836,0.00178829308543551,0.0231836871720028,0.96881960572167,0.65810322777983
0.601665266945285,0.0100954060669812,0.438258143587693,0.546116014672653,0.106656466395283,0.000643756627341336,0.000891644501720592,0.0191598394480869,0.943922157254809,0.610599770942085
0.422508442792059,0.00993099698823406,0.426047434886888,0.406020065096474,0.106414298761771,0.000250548133267658,0.0022569498238666,0.0246355744059098,0.969750519959383,0.651063784690528
0.567137613527046,0.0100228526801836,0.409627325001216,0.504692463289046,0.0829092621484211,0.000716467848427858,0.00121407678584773,0.0205498697228631,0.944794186104328,0.604291154819105
0.493739277792163,0.00998028118162386,0.519857749215651,0.502041434653227,0.0839649450029516,0.000271034739073507,0.00262809472359884,0.0193115084316756,0.952639445102745,0.599719822617841
0.512510832840924,0.0100365827477578,0.408410201588188,0.465426530604489,0.107916600048952,0.000887123582690776,0.000564281338259158,0.0235440030273174,0.95625334340923,0.675925880291625
0.481258961336486,0.00995954006354891,0.43417677728228,0.440428454503348,0.100469553143987,0.000129477904053915,0.00300861618375008,0.0198091601712713,0.961589194983766,0.608737422938954
0.43964195022994,0.00998132327537016,0.32077751097993,0.386280346933017,0.114396033806327,0.000552045735767384,0.000676708041965987,0.0239825078304387,0.951221935676321,0.68256228906675
0.497908998500434,0.0100363909944282,0.495831778528439,0.476140466742304,0.0936656400239721,0.000453702898518207,0.00195796235392212,0.0204231170655424,0.963636965508732,0.592978632057477
0.452267782928524,0.0100251050218686,0.366755674158127,0.376955142448865,0.0929760067443944,0.000139440589504039,0.00286723566258191,0.0226047424428092,0.961632538325363,0.567286455357249
0.518352731942895,0.00995887553213929,0.498549324883821,0.508024692795487,0.0992655224171956,0.00122440879144034,0.00066547330821381,0.0234283885562733,0.958424228604883,0.670817348567981
0.455296539650922,0.0100218365736585,0.407816355187605,0.415442399980779,0.117282849905721,0.00029306898166037,0.00184835845605895,0.0190597802247692,0.955245928933551,0.617226192749799
0.468450860681682,0.00997922583309209,0.389277649400138,0.412617478211028,0.0908462708840647,0.000574039978519614,0.00101360414487984,0.0253388222595433,0.962161272422706,0.650397146143351
0.389489916518526,0.00996584535353055,0.407305339960474,0.384178035938404,0.0837196056713857,0.000649973347537269,0.00237099245944229,0.0195762538458993,0.95187637171602,0.617156215707303
0.4302486119227,0.009940247211663,0.473062683566281,0.441868577165244,0.114544161031696,0.000616323264603528,0.00332271915274304,0.0186907062150175,0.954148767967898,0.648093398123902
0.451104697380431,0.0100027433201053,0.410516255908083,0.416734343467626,0.102343560979347,0.000481057780588682,0.000307541169519739,0.021626269957168,0.9679818874552,0.631624441504956
0.488490530709165,0.0101345703839519,0.416438861931579,0.443773316334913,0.0833018681085955,0.000851594366239394,0.000517995766082418,0.0199247338212657,0.971516230649811,0.682830595379969
0.507997406975501,0.00996506184332809,0.430340157994194,0.465423230684229,0.0721590488675634,0.000410631674073659,0.00132601376517099,0.0226736276272219,0.965146326915517,0.647204406903782
0.480404221633903,0.0100668370956648,0.372083732522153,0.429258117023644,0.133942896276153,0.000610142336986574,0.000804084188281193,0.0239026213638655,0.958584463077338,0.660105402877333
0.510388163227722,0.00998553928119777,0.477069411947638,0.486305471478301,0.0966456656038054,0.000239497599058558,0.00362115813609268,0.0200932793596043,0.939852120373633,0.581452622227787
0.522407124345129,0.00996953244856879,0.423964391027446,0.471076214404081,0.11957262241204,0.000325221630698163,0.00246308360163451,0.0202155282614603,0.947297537350409,0.609536604345816
0.512852613476991,0.0100718241870993,0.450375609820037,0.48312203220909,0.0980622122058737,0.000315564223663103,0.00182730500151967,0.0191239678505918,0.962506256175309,0.579852463731413
0.46814467730014,0.0100089467801857,0.443543677017375,0.434166587130058,0.101557793949051,0.000237744353717051,0.000749593394271871,0.0226213983095998,0.95070255845092,0.621949642863934
0.50098780153031,0.00996645266279312,0.403574211806994,0.447562944102207,0.0989087302851041,0.000332120969245861,0.00289525246765257,0.0214880216999054,0.971647050149615,0.632222247974018
0.463399728909335,0.010016834060664,0.457155005952501,0.460382844296908,0.110334991051572,0.000590130858029724,0.000911485307991508,0.0213215714047341,0.938418421754399,0.628127101110168
0.475783985399484,0.00994574816582745,0.426108892381074,0.452224543376759,0.118314596936221,0.00046557578586897,0.00298444210178248,0.0195619404145934,0.964691451967644,0.673796134878712
0.487112278366228,0.00988582287260918,0.361721496325553,0.422011890217647,0.0961820996742045,0.000413443610751835,0.00235427278607441,0.0203028407854104,0.965382052572926,0.698080607301019
0.513855698728447,0.00980549707735753,0.407879861853285,0.451146554468144,0.131773031599095,0.000343930577595214,0.00143308227938648,0.0237209105887528,0.953737336785124,0.56114714321495
0.501548268121956,0.0103100928169463,0.374186253366685,0.42664803450904,0.0895226441382687,6.81817361823468e-05,0.00245280298185988,0.020592709869431,0.961219627704744,0.682750863533906
0.527730988864924,0.0103931357055244,0.377919214829519,0.441208847968431,0.0629546241138097,0.000116656916789774,0.00326952437561536,0.0199359232032582,0.965523404434259,0.606283022914969
0.523450747037763,0.0101622501658517,0.340870609028066,0.419818145420422,0.0618922923173892,0.000158039555576161,0.00171130012810921,0.0214282383233846,0.957095100719599,0.579907459532137
0.379852510880359,0.00985539730896391,0.525244450452795,0.43131768465626,0.148557511831875,0.000610168890229182,0.00151105926556481,0.0221725205427667,0.964518899663928,0.658821447297309
0.492333811833473,0.00997275843265594,0.371798140667965,0.44013605984203,0.0822000671623024,0.000768885042023111,0.000435266598236224,0.02395706874074,0.94618427294034,0.615393738703978
0.423519771027592,0.0100207815397597,0.52582734591377,0.462130121802561,0.108090589789901,0.000266553316871807,0.00323150390829238,0.0198214071173782,0.961611714052445,0.661015225211078
