"time","top","med","bottom","date"
92,0.213445508012285,0.121900088512476,0.0303546690126672,2021-07-24
92.5,0.214961701884047,0.122820397104501,0.0306790923249539,2021-07-24
93,0.216450939215049,0.123735054429348,0.031019169643647,2021-07-25
93.5,0.217913038113904,0.124644339752034,0.0313756413901649,2021-07-25
94,0.219347853150267,0.125548565809936,0.0317492784696043,2021-07-26
94.5,0.220755274392718,0.126448078703822,0.0321408830149251,2021-07-26
95,0.222135226385683,0.127343257737588,0.0325512890894925,2021-07-27
95.5,0.223487667072542,0.128234515205924,0.0329813633393057,2021-07-27
96,0.224812586671928,0.129122296128683,0.033432005585438,2021-07-28
96.5,0.226110006514006,0.130007077930193,0.0339041493463796,2021-07-28
97,0.227379977843309,0.130801872687143,0.0342237675309762,2021-07-29
97.5,0.22913353746955,0.131827007188156,0.0345204769067623,2021-07-29
98,0.230998177931746,0.132913371296252,0.0348285646607584,2021-07-30
98.5,0.23284566123936,0.133997072479566,0.0351484837197718,2021-07-30
99,0.234675422919754,0.135078062775496,0.0354807026312382,2021-07-31
99.5,0.236486923551366,0.136156314712503,0.0358257058736394,2021-07-31
100,0.238279649197292,0.13723182167357,0.0361839941498475,2021-08-01
100.5,0.240053111762064,0.138304598211301,0.0365560846605368,2021-08-01
101,0.241806849272957,0.139374680313769,0.0369425113545807,2021-08-02
101.5,0.243540426087431,0.140442125620279,0.0373438251531282,2021-08-02
102,0.245253433028618,0.141507013586218,0.0377605941438181,2021-08-03
102.5,0.246945487450989,0.142569445596172,0.0381934037413547,2021-08-03
103,0.248616233238556,0.143629545024492,0.0386428568104268,2021-08-04
103.5,0.250265340738188,0.144687457242452,0.0391095737467149,2021-08-04
104,0.251892506630761,0.145743349571124,0.0395941925114861,2021-08-05
104.5,0.253497453743024,0.146797411179036,0.0400973686150481,2021-08-05
105,0.255079930803195,0.147849852923646,0.0406197750440968,2021-08-06
105.5,0.256639712143376,0.148900907135578,0.0411621021277805,2021-08-06
106,0.258176597351974,0.149950827344533,0.0417250573370916,2021-08-07
106.5,0.259690410879372,0.150999887945692,0.0423093650120124,2021-08-07
107,0.261181001600101,0.152048383805387,0.0429157660106733,2021-08-08
107.5,0.262648242334814,0.153096629804728,0.0435450172746427,2021-08-08
108,0.264092029335338,0.154144960319848,0.0441978913043584,2021-08-09
108.5,0.26551228173606,0.155193728637351,0.0448751755386426,2021-08-09
109,0.266908940974881,0.156243306303546,0.0455776716322105,2021-08-10
109.5,0.268281970186904,0.157294082406007,0.0463061946251095,2021-08-10
110,0.269631353573971,0.158346462786036,0.0470615719981009,2021-08-11
110.5,0.270957095753085,0.159400869180611,0.0478446426081378,2021-08-11
111,0.272259221086663,0.160457738292483,0.0486562554983031,2021-08-12
111.5,0.273537772997478,0.161517520787168,0.0494972685768585,2021-08-12
112,0.274792813271042,0.162580680215733,0.0503685471604236,2021-08-13
112.5,0.276024421348073,0.163647691862419,0.0512709623767649,2021-08-13
113,0.277232693609575,0.1647190415164,0.0522053894232261,2021-08-14
113.5,0.278417742656933,0.165795224167211,0.0531727056774895,2021-08-14
114,0.279579696589326,0.166876742623721,0.0541737886581166,2021-08-15
114.5,0.280718698280596,0.167964106056891,0.055209513833186,2021-08-15
115,0.281834904657633,0.169057828466982,0.0562807522763307,2021-08-16
115.5,0.282928485982162,0.170158427076366,0.0573883681705695,2021-08-16
116,0.283999625137726,0.171266420649631,0.0585332161615353,2021-08-17
116.5,0.285048516923511,0.172382327743266,0.059716138563022,2021-08-17
117,0.286075367356548,0.17350666488787,0.0609379624191931,2021-08-18
117.5,0.287080392983698,0.174639944706508,0.0621994964293182,2021-08-18
118,0.288063820204697,0.175782673973608,0.063501527742518,2021-08-19
118.5,0.289025884607442,0.176935351619563,0.0648448186316847,2021-08-19
119,0.289966830316558,0.178098466687031,0.0662301030575048,2021-08-20
119.5,0.290886909356206,0.179272496245756,0.0676580831353067,2021-08-20
120,0.291786381027954,0.180457903273621,0.0691294255192874,2021-08-21
120.5,0.292665511304454,0.181655134512478,0.0706447577205026,2021-08-21
121,0.293524572239557,0.182864618308187,0.0722046643768163,2021-08-22
121.5,0.294363841395413,0.18408676244509,0.0738096834947677,2021-08-22
122,0.295183601287011,0.185321951986005,0.075460302685,2021-08-23
122.5,0.29598413884452,0.186570547129496,0.0771569554144714,2021-08-23
123,0.296765744893734,0.187832881096921,0.078900017300108,2021-08-24
123.5,0.297528713654827,0.189109258062323,0.0806898024698201,2021-08-24
124,0.298273342259565,0.190399951138716,0.0825265600178673,2021-08-25
124.5,0.298999930287061,0.191705200434722,0.0844104705823827,2021-08-25
125,0.299708779318079,0.193025211195753,0.0863416430734271,2021-08-26
125.5,0.300400192507864,0.19436015204404,0.0883201115802169,2021-08-26
126,0.301074474177395,0.195710153331759,0.0903458324861224,2021-08-27
126.5,0.301731929422931,0.197075305621295,0.0924186818196586,2021-08-27
127,0.302372863743661,0.198455658306311,0.0945384528689606,2021-08-28
127.5,0.302997582687238,0.199851218386697,0.0967048540861565,2021-08-28
128,0.303606391512949,0.201261949409776,0.0989175073066025,2021-08-29
128.5,0.30465524813225,0.202915597219198,0.101175946306147,2021-08-29
129,0.3065506990874,0.20501515740242,0.10347961571744,2021-08-30
129.5,0.308404365125154,0.207116117724494,0.105827870323834,2021-08-30
130,0.310216473145192,0.209218223945911,0.10821997474663,2021-08-31
130.5,0.311987290022644,0.211321196780509,0.110655103538375,2021-08-31
131,0.313951994999108,0.213542168345363,0.113132341691618,2021-09-01
131.5,0.316004238048916,0.215203350020699,0.114402461992483,2021-09-01
132,0.318003884099363,0.216377238661461,0.11475059322356,2021-09-02
132.5,0.319951400320881,0.21752328676729,0.1150951732137,2021-09-02
133,0.321847308995693,0.218641747332896,0.1154361856701,2021-09-03
133.5,0.323692183399026,0.219732899633294,0.115773615867562,2021-09-03
134,0.325486643763313,0.220797047197552,0.11610745063179,2021-09-04
134.5,0.327231353338025,0.221834515829786,0.116437678321548,2021-09-04
135,0.328927014556169,0.222845651682948,0.116764288809726,2021-09-05
135.5,0.33057436531688,0.223830819390128,0.117087273463377,2021-09-05
136,0.332174175392049,0.224790400257407,0.117406625122764,2021-09-06
136.5,0.333727242963547,0.225724790521518,0.117722338079488,2021-09-06
137,0.335234391296249,0.226634399674997,0.118034408053744,2021-09-07
137.5,0.336696465550889,0.22751964886082,0.118342832170751,2021-09-07
138,0.338114329739604,0.228380969338014,0.118647608936424,2021-09-08
138.5,0.33948886382602,0.229218801019173,0.118948738212326,2021-09-08
139,0.340820960970762,0.230033591080363,0.119246221189963,2021-09-09
139.5,0.342111524922427,0.230825792643447,0.119540060364467,2021-09-09
140,0.343361467553284,0.2315958635305,0.119830259507716,2021-09-10
140.5,0.344571706538268,0.232344265089607,0.120116823640947,2021-09-10
141,0.346191372976582,0.233295565991744,0.120399759006905,2021-09-11
141.5,0.348528260422427,0.234603666732004,0.12067907304158,2021-09-11
142,0.350806295857917,0.235880535101743,0.120954774345569,2021-09-12
142.5,0.353026036163014,0.23712645440907,0.121226872655125,2021-09-12
143,0.355188093759653,0.238341736286287,0.121495378812922,2021-09-13
143.5,0.357293132277367,0.239526718507976,0.121760304738585,2021-09-13
144,0.359341862334147,0.24068176286659,0.122021663399032,2021-09-14
144.5,0.361335037442066,0.241807253110362,0.122279468778659,2021-09-14
145,0.363273450045699,0.242903592947557,0.122533735849415,2021-09-15
145.5,0.365157927699895,0.243971204120351,0.122784480540807,2021-09-15
146,0.366989329392103,0.245010524550981,0.12303171970986,2021-09-16
146.5,0.36876854201322,0.246022006562153,0.123275471111086,2021-09-16
147,0.370496476979779,0.247006115173128,0.123515753366476,2021-09-17
147.5,0.372665293588099,0.248208939761835,0.123752585935571,2021-09-17
148,0.375183712482643,0.249584850784131,0.123985989085619,2021-09-18
148.5,0.377627286571943,0.250921635216908,0.124215983861874,2021-09-18
149,0.379997313132795,0.252219952595418,0.12444259205804,2021-09-19
149.5,0.382295134335147,0.253480485261031,0.124665836186915,2021-09-19
150,0.38452213094408,0.25470393519766,0.12488573945124,2021-09-20
150.5,0.386679716385618,0.255891021050201,0.125102325714783,2021-09-20
151,0.388769331170779,0.257042475322239,0.125315619473699,2021-09-21
151.5,0.390792437670615,0.258159041749387,0.125525645828159,2021-09-21
152,0.392750515233656,0.259241472843976,0.125732430454296,2021-09-22
152.5,0.394645055635975,0.260290527606225,0.125935999576475,2021-09-22
153,0.396477558853226,0.261306969396568,0.12613637993991,2021-09-23
153.5,0.398249529143215,0.262291563963427,0.126333598783639,2021-09-23
154,0.399962471427091,0.26324507762049,0.126527683813889,2021-09-24
154.5,0.401617887956765,0.264168275567297,0.126718663177829,2021-09-24
155,0.403217275255974,0.265061920346855,0.126906565437736,2021-09-25
155.5,0.40476212132222,0.265926770433902,0.127091419545584,2021-09-25
156,0.406253903076816,0.266763578947442,0.127273254818068,2021-09-26
156.5,0.4076940840503,0.267573092481189,0.127452100912079,2021-09-26
157,0.409084112290628,0.268356050045627,0.127627987800627,2021-09-27
157.5,0.410425418481757,0.269113182115498,0.127800945749239,2021-09-27
158,0.411719414260476,0.269845209776651,0.127971005292825,2021-09-28
158.5,0.412967490719654,0.270552843966343,0.128138197213031,2021-09-28
159,0.414171017086417,0.271236784801242,0.128302552516068,2021-09-29
159.5,0.415331339564105,0.271897720987578,0.12846410241105,2021-09-29
160,0.416449780327305,0.272536329308061,0.128622878288817,2021-09-30
160.5,0.417527636659604,0.273153274180434,0.128778911701263,2021-09-30
161,0.418566180224179,0.273749207282675,0.128932234341171,2021-10-01
161.5,0.419566656457728,0.274324767240138,0.129082878022548,2021-10-01
162,0.420530284078706,0.274880579370091,0.129230874661477,2021-10-02
162.5,0.421458254701244,0.275417255479356,0.129376256257467,2021-10-02
163,0.42235173254656,0.275935393710942,0.129519054875323,2021-10-03
163.5,0.423211854244094,0.276435578435804,0.129659302627514,2021-10-03
164,0.424039728715022,0.276918380186039,0.129797031657055,2021-10-04
164.5,0.424836437131189,0.277384355626041,0.129932274120894,2021-10-04
165,0.425603032942915,0.277834047558356,0.130065062173796,2021-10-05
165.5,0.426340541969508,0.278267984961123,0.130195427952739,2021-10-05
166,0.427049962546667,0.278686683054232,0.130323403561797,2021-10-06
166.5,0.42773226572536,0.27909064339144,0.13044902105752,2021-10-06
167,0.428388395517039,0.279480353975923,0.130572312434808,2021-10-07
167.5,0.429019269180464,0.279856289396864,0.130693309613264,2021-10-07
168,0.429625777545647,0.280218910984837,0.130812044424028,2021-10-08
168.5,0.430208785370773,0.280568666983932,0.130928548597092,2021-10-08
169,0.430769131728236,0.280905992738656,0.131042853749075,2021-10-09
169.5,0.431307630416185,0.281231310893827,0.13115499137147,2021-10-09
170,0.431825070392244,0.281545031605792,0.131264992819341,2021-10-10
170.5,0.432322216226319,0.281847552763398,0.131372889300477,2021-10-10
171,0.432799808569632,0.282139260217308,0.131478711864984,2021-10-11
171.5,0.43325856463733,0.282420528016325,0.13158249139532,2021-10-11
172,0.433699178702258,0.282691718649506,0.131684258596755,2021-10-12
172.5,0.434122322597631,0.282953183292942,0.131784043988254,2021-10-12
173,0.434528646226567,0.283205262060174,0.13188187789378,2021-10-13
173.5,0.434918778076598,0.283448284255298,0.131977790433998,2021-10-13
174,0.435293325737421,0.283682568627901,0.132071811518381,2021-10-14
174.5,0.435652876420338,0.283908423629024,0.13216397083771,2021-10-14
175,0.435997997477943,0.284126147667448,0.132254297856954,2021-10-15
175.5,0.436329236922768,0.284336029365647,0.132342821808526,2021-10-15
176,0.436647123943709,0.28453834781481,0.132429571685912,2021-10-16
176.5,0.436952169419174,0.284733372828412,0.132514576237651,2021-10-16
177,0.437244866426015,0.284921365193843,0.132597863961671,2021-10-17
177.5,0.437525690743377,0.285102576921671,0.132679463099965,2021-10-17
178,0.437795101350718,0.285277251492162,0.132759401633606,2021-10-18
178.5,0.438053540919321,0.285445624098702,0.132837707278083,2021-10-18
179,0.438301436296716,0.285607921887837,0.132914407478959,2021-10-19
179.5,0.438539198983485,0.285764364195658,0.132989529407832,2021-10-19
180,0.438767225602004,0.285915162780305,0.133063099958606,2021-10-20
180.5,0.438985898356735,0.286060522050392,0.133135145744048,2021-10-20
181,0.439195585485737,0.286200639289187,0.133205693092637,2021-10-21
181.5,0.439396641703125,0.286335704874403,0.13327476804568,2021-10-21
182,0.439589408632249,0.286465902493477,0.133342396354705,2021-10-22
182.5,0.439774215229402,0.286591409354257,0.133408603479111,2021-10-22
183,0.439951378197935,0.286712396391005,0.133473414584074,2021-10-23
183.5,0.440121202392658,0.286829028465676,0.133536854538694,2021-10-23
184,0.440283981214466,0.286941464564423,0.13359894791438,2021-10-24
184.5,0.440439996995154,0.28704985798931,0.133659718983466,2021-10-24
185,0.440589521372409,0.28715435654523,0.133719191718051,2021-10-25
185.5,0.440732815654992,0.287255102722021,0.133777389789049,2021-10-25
186,0.440870131178157,0.287352233871803,0.133834336565448,2021-10-26
186.5,0.441001709649355,0.287445882381563,0.13389005511377,2021-10-26
187,0.441127783484315,0.287536175841019,0.133944568197723,2021-10-27
187.5,0.441248576133591,0.287623237205815,0.133997898278038,2021-10-27
188,0.441364302399675,0.287707184956081,0.134050067512488,2021-10-28
188.5,0.441475168744819,0.287788133250446,0.134101097756072,2021-10-28
189,0.441581373589686,0.287866192075531,0.134151010561376,2021-10-29
189.5,0.441683107602972,0.287941467391026,0.134199827179081,2021-10-29
190,0.441780553982168,0.288014061270399,0.134247568558629,2021-10-30
190.5,0.441873888725603,0.288084072037321,0.134294255349039,2021-10-30
191,0.44196328089595,0.288151594397902,0.134339907899854,2021-10-31
191.5,0.442048892875361,0.288216719568795,0.13438454626223,2021-10-31
