"time","top","med","bottom","date"
0,0.0280078153472967,0.0218226213554279,0.0156374273635591,2021-04-23
0.5,0.0280951282509358,0.0219510778028756,0.0158070273548154,2021-04-23
1,0.0281827034073027,0.0220781174449271,0.0159735314825516,2021-04-24
1.5,0.0282705602636066,0.0222038980324704,0.0161372358013342,2021-04-24
2,0.0283587170781337,0.0223285690478677,0.0162984210176017,2021-04-25
2.5,0.0284471909845181,0.0224522721213263,0.0164573532581346,2021-04-25
3,0.0285359980528507,0.0225751414247949,0.0166142847967392,2021-04-26
3.5,0.0286251533478079,0.0226973040446675,0.0167694547415271,2021-04-26
4,0.0287146709839738,0.0228188803345121,0.0169230896850503,2021-04-27
4.5,0.0288045641785218,0.022939984248976,0.0170754043194303,2021-04-27
5,0.0288948453014111,0.0230607236599617,0.0172266020185124,2021-04-28
5.5,0.0289855259232463,0.0231812006561075,0.0173768753889687,2021-04-28
6,0.0290766168609412,0.0233015118265573,0.0175264067921734,2021-04-29
6.5,0.0291681282213202,0.0234217485299501,0.01767536883858,2021-04-29
7,0.0292600694427835,0.0235403416899712,0.0178206139371588,2021-04-30
7.5,0.0293524493351584,0.0236239979094669,0.0178955464837754,2021-04-30
8,0.0294452761178481,0.0237077592061357,0.0179702422944233,2021-05-01
8.5,0.0295578374434759,0.0238011649185643,0.0180444923936528,2021-05-01
9,0.0297052720570953,0.0239116921186261,0.018118112180157,2021-05-02
9.5,0.0298512470802929,0.0240210932075548,0.0181909393348168,2021-05-02
10,0.0299957805417204,0.0241293062146571,0.0182628318875938,2021-05-03
10.5,0.0301388909040552,0.0242362786680313,0.0183336664320074,2021-05-03
11,0.0302805970143431,0.0243419667455185,0.0184033364766939,2021-05-04
11.5,0.0304209180583416,0.024446334491299,0.0184717509242564,2021-05-04
12,0.0305598735186093,0.0245493530934453,0.0185388326682813,2021-05-05
12.5,0.0306974831361033,0.0246510002180617,0.0186045173000201,2021-05-05
13,0.0308337668750614,0.0247512593959382,0.0186687519168151,2021-05-06
13.5,0.0309687448909612,0.0248501194579275,0.0187314940248937,2021-05-06
14,0.0311024375013622,0.0249475740155116,0.0187927105296611,2021-05-07
14.5,0.0312348651594476,0.0250436209832723,0.018852376807097,2021-05-07
15,0.0313660484300985,0.0251382621402015,0.0189104758503046,2021-05-08
15.5,0.0314960079683403,0.025231502727006,0.0189669974856718,2021-05-08
16,0.0316247645000155,0.0253233510767542,0.0190219376534929,2021-05-09
16.5,0.0317523388045433,0.0254138182764003,0.0190752977482572,2021-05-09
17,0.0318787516996399,0.0255029178568934,0.0191270840141469,2021-05-10
17.5,0.0320040240278791,0.0255906655097399,0.0191773069916007,2021-05-10
18,0.0321281766449821,0.0256770788280372,0.0192259810110923,2021-05-11
18.5,0.032251230409734,0.0257621770701387,0.0192731237305433,2021-05-11
19,0.032396365346251,0.0258575605296486,0.0193187557130462,2021-05-12
19.5,0.0326760008724468,0.026019450457128,0.0193629000418092,2021-05-12
20,0.0329594304669838,0.0261825062182196,0.0194055819694553,2021-05-13
20.5,0.0332466176718489,0.0263467231354309,0.0194468285990129,2021-05-13
21,0.0335375250788219,0.0265120968364753,0.0194866685941288,2021-05-14
21.5,0.0338321143952334,0.026678623155722,0.0195251319162106,2021-05-14
22,0.0341303465141918,0.0268462980502825,0.0195622495863732,2021-05-15
22.5,0.0344321815891105,0.027015117529664,0.0195980534702175,2021-05-15
23,0.034737579112359,0.027185077597987,0.0196325760836151,2021-05-16
23.5,0.0350464979978526,0.027356174207829,0.0196658504178055,2021-05-16
24,0.0353588966673892,0.027528403224813,0.0196979097822368,2021-05-17
24.5,0.0356747331405329,0.0277017604021152,0.0197287876636974,2021-05-17
25,0.0359939651278373,0.0278762413641164,0.0197585176003956,2021-05-18
25.5,0.0363165501271958,0.0280518415984679,0.01978713306974,2021-05-18
26,0.0366424455230974,0.0282285564558848,0.0198146673886722,2021-05-19
26.5,0.0369716086885605,0.0284063811570233,0.0198411536254861,2021-05-19
27,0.0373039970895134,0.0285853108058316,0.0198666245221499,2021-05-20
27.5,0.0376395683913811,0.0287653404088016,0.019891112426222,2021-05-20
28,0.0379782805676353,0.0289464648995783,0.0199146492315213,2021-05-21
28.5,0.0383200920100581,0.0291286791684172,0.0199372663267764,2021-05-21
29,0.0386649616404656,0.0293119780960023,0.019958994551539,2021-05-22
29.5,0.0390128490236345,0.029496356591168,0.0199798641587015,2021-05-22
30,0.0393637144811695,0.0296818096320904,0.0199999047830114,2021-05-23
30.5,0.0397175192060464,0.0298683323105336,0.0200191454150209,2021-05-23
31,0.0400742253775648,0.0300559198787614,0.020037614379958,2021-05-24
31.5,0.0404337962764387,0.0302445677987406,0.0200553393210425,2021-05-24
32,0.0407961963997546,0.0304342717932829,0.0200723471868111,2021-05-25
32.5,0.0411613915755222,0.0306250278987864,0.0200886642220507,2021-05-25
33,0.0415293490765452,0.0308168325192578,0.0201043159619703,2021-05-26
33.5,0.0419000377333361,0.0310096824813051,0.0201193272292741,2021-05-26
34,0.0422734280457999,0.0312035750898125,0.020133722133825,2021-05-27
34.5,0.0426494922934128,0.0313985081840137,0.0201475240746145,2021-05-27
35,0.0430282046436215,0.0315944801936998,0.0201607557437781,2021-05-28
35.5,0.0434095412581912,0.0317914901953047,0.0201734391324182,2021-05-28
36,0.0437934803972304,0.031989537967624,0.0201855955380176,2021-05-29
36.5,0.0442413777838489,0.0322193116785458,0.0201972455732427,2021-05-29
37,0.0448001512599186,0.0325042802179381,0.0202084091759576,2021-05-30
37.5,0.0453631726945109,0.0327911391573964,0.0202191056202819,2021-05-30
38,0.0459302982591731,0.033079825893858,0.0202293535285428,2021-05-31
38.5,0.046501383606262,0.0333702772451233,0.0202391708839846,2021-05-31
39,0.0470762840495964,0.0336624295468541,0.0202485750441118,2021-06-01
39.5,0.047654854742908,0.0339562187487306,0.0202575827545533,2021-06-01
40,0.0482369508555808,0.0342515805094635,0.0202662101633461,2021-06-02
40.5,0.0488224277451927,0.0345484502903697,0.0202744728355467,2021-06-02
41,0.049411141126389,0.0348467634472382,0.0202823857680875,2021-06-03
41.5,0.0500029472356444,0.0351464553202243,0.0202899634048043,2021-06-03
42,0.0505977029914895,0.0354474613215283,0.0202972196515671,2021-06-04
42.5,0.0511952661498046,0.0357497170206305,0.0203041678914563,2021-06-04
43,0.051795495453809,0.0360531582268689,0.0203108209999287,2021-06-05
43.5,0.0523982507784002,0.0363577210691642,0.0203171913599281,2021-06-05
44,0.0530033932685252,0.0366633420727113,0.0203232908768975,2021-06-06
44.5,0.0536107854712933,0.0369699582324745,0.0203291309936558,2021-06-06
45,0.0542202914615699,0.0372775070833386,0.0203347227051072,2021-06-07
45.5,0.0548317769608183,0.0375859267667863,0.0203400765727542,2021-06-07
46,0.0554451094489863,0.0378951560939879,0.0203452027389895,2021-06-08
46.5,0.056060158269264,0.0382051346052054,0.0203501109411469,2021-06-08
47,0.0566767947255672,0.0385158026254291,0.0203548105252911,2021-06-09
47.5,0.0572948921726329,0.038827101316183,0.020359310459733,2021-06-09
48,0.0579143260986384,0.0391389727234474,0.0203636193482565,2021-06-10
48.5,0.0585349742002863,0.0394513598216666,0.0203677454430468,2021-06-10
49,0.0591567164503275,0.0397642065538199,0.0203716966573122,2021-06-11
49.5,0.0597794351575164,0.0400774578675547,0.0203754805775931,2021-06-11
50,0.0604030150190254,0.0403910597473888,0.0203791044757521,2021-06-12
50.5,0.0610273431653682,0.0407049592430064,0.0203825753206445,2021-06-12
51,0.061652309197906,0.0410191044936852,0.0203858997894645,2021-06-13
51.5,0.0622778052190379,0.0413334447489038,0.0203890842787697,2021-06-13
52,0.0629037258551976,0.0416479303851895,0.0203921349151814,2021-06-14
