"time","top","med","bottom","date"
0,0.000517385198811644,0.000264546801990986,1.1708405170329e-05,2021-04-23
0.5,0.000500912204840979,0.000255928925887052,1.09456469331259e-05,2021-04-23
1,0.000484922810431117,0.000247578092471327,1.02333745115376e-05,2021-04-24
1.5,0.000474721872862038,0.000242145035624175,9.56819838631094e-06,2021-04-24
2,0.00047612546862793,0.000242536214150025,8.94695967211951e-06,2021-04-25
2.5,0.000477415958272813,0.00024271492311441,8.01388795600758e-06,2021-04-25
3,0.000478593333894325,0.000242856799200266,7.12026450620658e-06,2021-04-26
3.5,0.000479657710422884,0.000242992035787338,6.32636115179289e-06,2021-04-26
4,0.000480609325745803,0.000243115186770408,5.62104779501382e-06,2021-04-27
4.5,0.000481448540639794,0.000243221488503314,4.99443636683291e-06,2021-04-27
5,0.00048217583851247,0.000243306790405618,4.43774229876603e-06,2021-04-28
5.5,0.000482791824953876,0.000243367493193037,3.94316143219657e-06,2021-04-28
6,0.000483297227099567,0.00024340049387328,3.50376064699251e-06,2021-04-29
6.5,0.00048369289280713,0.000243403136744624,3.11338068211823e-06,2021-04-29
7,0.000483979789648527,0.000243373169719595,2.76654979066405e-06,2021-04-30
7.5,0.000484159003721008,0.000243308705371822,2.45840702263577e-06,2021-04-30
8,0.000485611706451358,0.000243898170257194,2.18463406303076e-06,2021-05-01
8.5,0.000488229108073062,0.000245085251372543,1.94139467202397e-06,2021-05-01
9,0.000490775654891804,0.000246250467885973,1.72528088014294e-06,2021-05-02
9.5,0.000493251402291562,0.000247392333738575,1.53326518558886e-06,2021-05-02
10,0.000495656513017952,0.000248509585551309,1.36265808466617e-06,2021-05-03
10.5,0.000497991258957425,0.0002496011646491,1.21107034077529e-06,2021-05-03
11,0.0005002560228141,0.000250666201138867,1.07637946363425e-06,2021-05-04
11.5,0.000502451299681432,0.000251703999805338,9.56699929243642e-07,2021-05-04
12,0.000504577698506115,0.000252714027614764,8.50356723412396e-07,2021-05-05
12.5,0.00050663594344175,0.000253695902639948,7.5586183814583e-07,2021-05-05
13,0.00050862687509,0.000254649384240754,6.71893391508207e-07,2021-05-06
13.5,0.000510551451627123,0.000255574364352704,5.97277078284886e-07,2021-05-06
14,0.00051241074981393,0.000256470859752662,5.30969691394414e-07,2021-05-07
14.5,0.000514205965887402,0.000257339005185198,4.72044482993285e-07,2021-05-07
15,0.000515938416332358,0.000258179047246169,4.19678159979464e-07,2021-05-08
15.5,0.000517609538531739,0.000258991338931617,3.731393314942e-07,2021-05-08
16,0.000519220891294234,0.000259776334770299,3.31778246364515e-07,2021-05-09
16.5,0.000520774155258126,0.000260534586467315,2.95017676504774e-07,2021-05-09
17,0.000522271133170418,0.000261266738994388,2.62344818357276e-07,2021-05-10
17.5,0.000523713750040412,0.000261973527069568,2.33304098723066e-07,2021-05-10
18,0.000525104053167091,0.000262655771975553,2.07490784014551e-07,2021-05-11
18.5,0.000526444212039781,0.000263314378671505,1.84545303228076e-07,2021-05-11
19,0.000527736518111692,0.000263950333158318,1.64148204944953e-07,2021-05-12
19.5,0.000528983384446077,0.00026456470006182,1.46015677563432e-07,2021-05-12
20,0.000530187345234856,0.000265158620402361,1.29895569866117e-07,2021-05-13
20.5,0.000531351055189643,0.000265733309522846,1.15563856047958e-07,2021-05-13
21,0.000532477288805248,0.000266290055150408,1.02821495567385e-07,2021-05-14
21.5,0.000533568939495762,0.000266830215569744,9.14916437246836e-08,2021-05-14
22,0.000534629018603457,0.000267355217888626,8.1417173794976e-08,2021-05-15
22.5,0.000535660654280762,0.000267866556378339,7.24584759169899e-08,2021-05-15
23,0.000536667090245654,0.000268365790873739,6.44915018246e-08,2021-05-16
23.5,0.000537651684410826,0.000268854545219393,5.74060279601591e-08,2021-05-16
24,0.000538617907387037,0.000269334505749806,5.11041125754134e-08,2021-05-17
24.5,0.000539569340861068,0.000269807419793109,4.5498725150219e-08,2021-05-17
25,0.000540509675848702,0.000270275094188791,4.05125288795617e-08,2021-05-18
25.5,0.000541442710823152,0.000270739393811141,3.60767991294563e-08,2021-05-18
26,0.000542372349719345,0.000271202240091009,3.21304626723163e-08,2021-05-19
26.5,0.000543302599814421,0.000271665609529315,2.8619244209119e-08,2021-05-19
27,0.000544237569484795,0.000272131532196494,2.54949081929663e-08,2021-05-20
27.5,0.000545181465840042,0.000272602090212675,2.27145853075754e-08,2021-05-20
28,0.000546138592233837,0.00027307941620399,2.02401741436451e-08,2021-05-21
28.5,0.000547113345652064,0.000273565691730868,1.80378096725995e-08,2021-05-21
29,0.000548110213978169,0.000274063101218794,1.59884594186226e-08,2021-05-22
29.5,0.000549133773135695,0.000274573824459036,1.38757823765348e-08,2021-05-22
30,0.00055018868410785,0.000275100364629905,1.20451519608426e-08,2021-05-23
30.5,0.000551279689833846,0.000275645074196459,1.04585590718295e-08,2021-05-23
31,0.000552411611981622,0.000276210347571628,9.08316163329378e-09,2021-05-24
31.5,0.000553589347596422,0.000276798619086408,7.89057639350564e-09,2021-05-24
32,0.000554817865624574,0.000277412360946564,6.85626855345259e-09,2021-05-25
32.5,0.000556102203311686,0.000278054081168647,5.95902560725982e-09,2021-05-25
33,0.000557447462474289,0.000278726270540936,5.07860758278084e-09,2021-05-26
33.5,0.000558858805643851,0.000279431566261197,4.32687854282245e-09,2021-05-26
34,0.000560341452081909,0.000280172569770997,3.68746008487189e-09,2021-05-27
34.5,0.000561900673664907,0.000280951908552059,3.14343921104814e-09,2021-05-27
35,0.000563541790637206,0.000281772235552198,2.6804671909191e-09,2021-05-28
35.5,0.00056527016723053,0.000282636226799515,2.28636849949641e-09,2021-05-28
36,0.000567091207148029,0.000283546578978864,1.95080969926456e-09,2021-05-29
36.5,0.000569010348910926,0.000284506006964981,1.66501903604368e-09,2021-05-29
37,0.000571033061065632,0.000285517241307289,1.42154894555069e-09,2021-05-30
37.5,0.00057316483724906,0.000286583025661966,1.21407487313e-09,2021-05-30
38,0.000575411191109748,0.000287706114167288,1.03722482775956e-09,2021-05-31
38.5,0.0005777776510823,0.000288889268758626,8.86434952198505e-10,2021-05-31
39,0.000580269755012553,0.000290135256419836,7.57827118582782e-10,2021-06-01
39.5,0.000582893044630804,0.000291446846367989,6.48105173619032e-10,2021-06-01
40,0.000585653059870364,0.000292826807168671,5.54466977265014e-10,2021-06-02
40.5,0.000588555333028667,0.000294277903779242,4.74529818182177e-10,2021-06-02
41,0.000591605382768124,0.000295802894517642,4.06267160767439e-10,2021-06-03
41.5,0.000594808707953952,0.000297404527954472,3.4795499274104e-10,2021-06-03
42,0.000598170781326181,0.000299085539726245,2.98126307972547e-10,2021-06-04
42.5,0.000601697043003148,0.000300848649267816,2.55532483972451e-10,2021-06-04
43,0.00060539289381384,0.000302696556462172,2.19110503601216e-10,2021-06-05
43.5,0.000609263688456578,0.000304631938205855,1.87955131405176e-10,2021-06-05
44,0.000613314728481688,0.000306657444888489,1.61295291102693e-10,2021-06-06
44.5,0.000617551255095985,0.000308775696784996,1.38474005935899e-10,2021-06-06
45,0.000621978441787142,0.000310989280359251,1.18931361102464e-10,2021-06-07
45.5,0.000626601386766255,0.000313300744478142,1.02190030016939e-10,2021-06-07
46,0.000631425105227278,0.000315712596535127,8.7842976028739e-11,2021-06-08
46.5,0.000636454521422309,0.000318227298482655,7.55430003933655e-11,2021-06-08
47,0.00064169446055215,0.000320847262773004,6.49938574030055e-11,2021-06-09
47.5,0.000647149640472019,0.00032357484820736,5.59427000257094e-11,2021-06-09
48,0.000652824663212788,0.000326412355693222,4.81736553571649e-11,2021-06-10
48.5,0.000658724006318703,0.000329362023910532,4.15023596520696e-11,2021-06-10
49,0.000664852014003152,0.00033242602488723,3.57713085160694e-11,2021-06-11
49.5,0.000671212888124732,0.000335606459485316,3.08458997170352e-11,2021-06-11
50,0.000677810678986596,0.00033890535279883,2.66110646192435e-11,2021-06-12
50.5,0.000684649275962877,0.000342324649465638,2.2968399966074e-11,2021-06-12
51,0.000691732397956818,0.000345866208895271,1.98337250680013e-11,2021-06-13
51.5,0.000699063583696184,0.000349531800415592,1.71350007583725e-11,2021-06-13
52,0.000706646181872505,0.000353323098341531,1.48105560691031e-11,2021-06-14
52.5,0.000714483341131749,0.000357241676969663,1.28075767138604e-11,2021-06-14
53,0.000722577999925132,0.000361289005502974,1.10808163692596e-11,2021-06-15
53.5,0.000730932876229952,0.000365466442910725,9.59149760284738e-12,2021-06-15
54,0.000739550457151565,0.00036977523272897,8.30637426918493e-12,2021-06-16
54.5,0.000748432988418916,0.000374216497807924,7.19693141687643e-12,2021-06-16
55,0.00075758246378739,0.000378791235013046,6.23870233400372e-12,2021-06-17
55.5,0.000767000614364178,0.000383500309887432,5.41068540381794e-12,2021-06-17
56,0.000776688897872777,0.000388344451283812,4.69484602861555e-12,2021-06-18
56.5,0.000786648487874816,0.000393324245975253,4.07569107693018e-12,2021-06-18
57,0.000796880262968898,0.000398440133254402,3.5399051763573e-12,2021-06-19
57.5,0.00080738479598782,0.00040369239953193,3.07603976139379e-12,2021-06-19
58,0.000818162343217104,0.000409081172945676,2.67424713493064e-12,2021-06-20
58.5,0.000829212833659509,0.000414606417992781,2.32605294936512e-12,2021-06-20
59,0.000840535858371844,0.000420267930198003,2.02416148913457e-12,2021-06-21
59.5,0.000852130659902146,0.000426065330832217,1.76228896663827e-12,2021-06-21
60,0.000863996121856986,0.000431998061696003,1.53502074991293e-12,2021-06-22
60.5,0.00087613075863042,0.000438065379984055,1.33768904165567e-12,2021-06-22
61,0.000888532705327782,0.000444266353247025,1.16626804102436e-12,2021-06-23
61.5,0.000901199707919242,0.000450599854468263,1.01728405548809e-12,2021-06-23
62,0.000914129113659698,0.000457064557273718,8.87738401224547e-13,2021-06-24
62.5,0.000927317861813202,0.000463658931294122,7.75041246827159e-13,2021-06-24
63,0.000940762474721684,0.000470381237699319,6.76954824599674e-13,2021-06-25
63.5,0.000954459049259235,0.00047722952492539,5.91544663450464e-13,2021-06-25
64,0.000968403248714636,0.000484201624615887,5.17137693277882e-13,2021-06-26
64.5,0.000982590295146128,0.000491295147799207,4.52286237796757e-13,2021-06-26
65,0.000997014962253635,0.000498507481324686,3.95737055274834e-13,2021-06-27
65.5,0.00101167156881472,0.000505835784580563,3.46404708266403e-13,2021-06-27
66,0.00102655397273152,0.000513276986517434,3.0334864724378e-13,2021-06-28
66.5,0.00104165556573661,0.000520827783001184,2.65753481668775e-13,2021-06-28
67,0.00105696926880649,0.000528484634519703,2.32911987756061e-13,2021-06-29
67.5,0.00107248752833157,0.000536243764267889,2.04210466865084e-13,2021-06-29
68,0.00108820231309194,0.000544101156635528,1.79116123739673e-13,2021-06-30
68.5,0.00110410511208812,0.000552052556122644,1.57166181076657e-13,2021-06-30
69,0.00112018693327556,0.000560093466706758,1.37958487323435e-13,2021-07-01
69.5,0.00113643830325133,0.000568219151686239,1.21143409181877e-13,2021-07-01
70,0.00115284926794059,0.000576424634023505,1.06416829886483e-13,2021-07-02
70.5,0.00116940939432912,0.000584704697211317,9.35140996562519e-14,2021-07-02
71,0.00118610777328714,0.000593053886684673,8.22048064128462e-14,2021-07-03
71.5,0.00120293302352767,0.000601466511799977,7.22882534415958e-14,2021-07-03
72,0.00121987329674066,0.000609936648402123,6.3589546598063e-14,2021-07-04
72.5,0.00123691628394194,0.000618458141998949,5.59562073163803e-14,2021-07-04
73,0.0012540492230731,0.00062702461156118,4.92552393851045e-14,2021-07-05
73.5,0.00127125890788543,0.0006356294539644,4.33705875024651e-14,2021-07-05
74,0.00128853169813769,0.000644265849087947,3.82009342452406e-14,2021-07-06
74.5,0.00130585353113371,0.000652926765583685,3.36577894887534e-14,2021-07-06
75,0.00132320993462154,0.000661604967325604,2.96638326745021e-14,2021-07-07
75.5,0.00134058604107172,0.000670293020548934,2.61514737862394e-14,2021-07-07
76,0.0013579666033471,0.000678983301685078,2.30616035926454e-14,2021-07-08
76.5,0.00137533601177188,0.000687668005896114,2.03425077544568e-14,2021-07-08
77,0.00139267831260184,0.000696339156309895,1.79489228694928e-14,2021-07-09
77.5,0.00140997722789203,0.000704988613953935,1.58412155205167e-14,2021-07-09
78,0.00142721617675247,0.000713608088383229,1.39846679668017e-14,2021-07-10
78.5,0.00144437829797583,0.000722189148994092,1.2348856339307e-14,2021-07-10
79,0.00146144647401474,0.000730723237012825,1.09071091118023e-14,2021-07-11
79.5,0.00147840335627977,0.000739201678144703,9.63603526917624e-15,2021-07-11
80,0.00149523139172226,0.000747615695865385,8.51511301648416e-15,2021-07-12
80.5,0.0015119128506592,0.000755956425333362,7.52633109969614e-15,2021-07-12
81,0.00152842985579047,0.000764214927898563,6.65387586879614e-15,2021-07-13
81.5,0.00154476441235156,0.000772382206178723,5.88385812917764e-15,2021-07-13
82,0.00156089843933797,0.000780449219671585,5.20407461821718e-15,2021-07-14
82.5,0.00157681380173042,0.000788406900867512,4.60379962769117e-15,2021-07-14
83,0.0015924923436433,0.000796246171823686,4.07360288411995e-15,2021-07-15
83.5,0.0016079159223117,0.000803957961157651,3.60519031088773e-15,2021-07-15
84,0.00162306644282634,0.000811533221414763,3.19126473902901e-15,2021-07-16
84.5,0.00163792589351909,0.000818962946760955,2.82540401729766e-15,2021-07-16
85,0.00165247638189602,0.00082623819094926,2.50195430463816e-15,2021-07-17
85.5,0.00166670017100933,0.000833350085505773,2.21593661643083e-15,2021-07-17
86,0.00168057971615435,0.000840289858078158,1.96296494588911e-15,2021-07-18
86.5,0.00169409770177316,0.000847048850887451,1.7391744989215e-15,2021-07-18
87,0.00170723707844221,0.000853618539221878,1.54115876909545e-15,2021-07-19
87.5,0.00171998109981777,0.000859990549909567,1.36591434290493e-15,2021-07-19
88,0.00173231335940999,0.000866156679705602,1.21079246766643e-15,2021-07-20
88.5,0.00174421782705422,0.000872108913527648,1.07345653791934e-15,2021-07-20
89,0.00175567888494625,0.0008778394424736,9.51844763660022e-16,2021-07-21
89.5,0.00176668136310762,0.000883340681554233,8.44137377236011e-16,2021-07-21
90,0.0017772105741467,0.000888605287073723,7.48727817115887e-16,2021-07-22
90.5,0.00179253073129006,0.000896265365645362,6.64197397632311e-16,2021-07-22
91,0.00182330573366191,0.000911652866831248,5.89293035553994e-16,2021-07-23
91.5,0.00185395553047075,0.000926977765235639,5.22907658175516e-16,2021-07-23
92,0.00188444640977328,0.000942223204886873,4.64062964559593e-16,2021-07-24
92.5,0.00191474397028995,0.000957371985145179,4.11894252523601e-16,2021-07-24
93,0.00194481318238667,0.000972406591193519,3.65637059710401e-16,2021-07-25
93.5,0.00197461845349915,0.000987309226749735,3.24615398298614e-16,2021-07-25
94,0.00200412369789592,0.0010020618489481,2.88231390175823e-16,2021-07-26
94.5,0.00203329241064608,0.00101664620532317,2.55956133228895e-16,2021-07-26
95,0.00206208774562626,0.00103104387281324,2.27321650240637e-16,2021-07-27
95.5,0.0020904725973702,0.0010452362986852,2.0191379010542e-16,2021-07-27
96,0.00211840968653279,0.00105920484326648,1.79365967022089e-16,2021-07-28
96.5,0.00214586164870871,0.00107293082435444,1.59353637280636e-16,2021-07-28
97,0.00217279112631533,0.00108639556315774,1.4158942548238e-16,2021-07-29
97.5,0.00219916086321884,0.00109958043160948,1.25818822741479e-16,2021-07-29
98,0.00222493380175389,0.001112466900877,1.11816388800043e-16,2021-07-30
98.5,0.00225007318175906,0.00112503659087958,9.93823982165289e-17,2021-07-30
99,0.00229463821484444,0.00114731910742226,8.83398780028787e-17,2021-07-31
99.5,0.00237379539005419,0.00118689769502714,7.85319904167271e-17,2021-07-31
100,0.0024550836046708,0.00122754180233544,6.98197201714285e-17,2021-08-01
100.5,0.00253850158388195,0.00126925079194101,6.20798302051445e-17,2021-08-01
101,0.00262404235278909,0.00131202117639457,5.52030544349704e-17,2021-08-02
101.5,0.00271169279235864,0.00135584639617934,4.90924996866245e-17,2021-08-02
102,0.00280143318777294,0.00140071659388649,4.36622322988364e-17,2021-08-03
102.5,0.00289323677183787,0.00144661838591896,3.88360278104296e-17,2021-08-03
103,0.00298706926648401,0.00149353463324202,3.45462646963255e-17,2021-08-04
103.5,0.00308288842579129,0.00154144421289566,3.0732945369273e-17,2021-08-04
104,0.00318064358436975,0.00159032179218489,2.73428296446505e-17,2021-08-05
104.5,0.00328027521533624,0.00164013760766813,2.43286676091203e-17,2021-08-05
105,0.00338171450253258,0.0016908572512663,2.16485203690869e-17,2021-08-06
105.5,0.00348488293202779,0.0017424414660139,1.92651585070934e-17,2021-08-06
106,0.00358969190832839,0.0017948459541642,1.71455292656351e-17,2021-08-07
106.5,0.00369604240107639,0.0018480212005382,1.52602845278012e-17,2021-08-07
107,0.00380382462833621,0.00190191231416811,1.35833625897214e-17,2021-08-08
107.5,0.00391291778284815,0.00195645889142408,1.20916175359266e-17,2021-08-08
108,0.00402318980784578,0.0020115949039229,1.07644907485869e-17,2021-08-09
108.5,0.00413449722918716,0.00206724861459359,9.58371971665332e-18,2021-08-09
109,0.00424668505062235,0.00212334252531118,8.53307987136349e-18,2021-08-10
109.5,0.00435958671900042,0.00217979335950021,7.59815566924064e-18,2021-08-10
110,0.0044730241660971,0.00223651208304855,6.76613758045724e-18,2021-08-11
110.5,0.00458680793350726,0.00229340396675363,6.02564202611873e-18,2021-08-11
111,0.00470073738668579,0.0023503686933429,5.36655164869456e-18,2021-08-12
111.5,0.00481460102372617,0.00240730051186309,4.77987360080658e-18,2021-08-12
112,0.00492817688383287,0.00246408844191644,4.25761380355901e-18,2021-08-13
112.5,0.00504123305966608,0.00252061652983304,3.79266536068299e-18,2021-08-13
113,0.00523421322455071,0.00261710661227536,3.37870952260141e-18,2021-08-14
113.5,0.00543383826425148,0.00271691913212574,3.01012777829396e-18,2021-08-14
114,0.00563763722361912,0.00281881861180956,2.68192381537642e-18,2021-08-15
114.5,0.00584533333920787,0.00292266666960393,2.38965423258286e-18,2021-08-15
115,0.00605660970620345,0.00302830485310173,2.12936701604726e-18,2021-08-16
115.5,0.00627110785263073,0.00313555392631537,1.89754690334822e-18,2021-08-16
116,0.00648842659285169,0.00324421329642584,1.69106685891373e-18,2021-08-17
116.5,0.0067081212108445,0.00335406060542225,1.50714497258089e-18,2021-08-17
117,0.00692970302460407,0.00346485151230204,1.34330617119678e-18,2021-08-18
117.5,0.00715263938277565,0.00357631969138782,1.19734820229879e-18,2021-08-18
118,0.00737635414315331,0.00368817707157665,1.06731141016143e-18,2021-08-19
118.5,0.00760022867978215,0.00380011433989107,9.51451878751539e-19,2021-08-19
119,0.00782360346095853,0.00391180173047927,8.48217564203395e-19,2021-08-20
119.5,0.00804578023432018,0.00402289011716009,7.56227082019594e-19,2021-08-20
120,0.00826602484739368,0.00413301242369684,6.74250851952716e-19,2021-08-21
120.5,0.00848357072241182,0.00424178536120591,6.01194336982942e-19,2021-08-21
121,0.0086976229929812,0.0043488114964906,5.36083142469117e-19,2021-08-22
121.5,0.00890736329739741,0.0044536816486987,4.78049767850354e-19,2021-08-22
