"time","top","med","bottom","date"
0,0.0278401702779061,0.0217253946371528,0.0156106189963996,2021-04-23
0.5,0.0278708890275902,0.0217737885526937,0.0156766880777973,2021-04-23
1,0.0279008615103924,0.0218170088395563,0.0157331561687201,2021-04-24
1.5,0.0279300934596686,0.0218603454658537,0.0157905974720388,2021-04-24
2,0.0279585920059201,0.0219036245563104,0.0158486571067008,2021-04-25
2.5,0.027986365502144,0.0219466960423838,0.0159070265826235,2021-04-25
3,0.0280134233650095,0.0219894309879438,0.0159654386108781,2021-04-26
3.5,0.0280397759305686,0.022031719199554,0.0160236624685394,2021-04-26
4,0.0280654343233154,0.0220734670916191,0.0160814998599227,2021-04-27
4.5,0.0280904103374946,0.0221145957797397,0.0161387812219848,2021-04-27
5,0.0281147163296486,0.0221550393783767,0.0161953624271049,2021-04-28
5.5,0.0281383651214713,0.0221947434814046,0.0162511218413379,2021-04-28
6,0.0281835751258807,0.0222447664132455,0.0163059577006103,2021-04-29
6.5,0.0283145131896252,0.0223371494804381,0.016359785771251,2021-04-29
7,0.0284463014214524,0.0224294193431108,0.0164125372647693,2021-04-30
7.5,0.0285778747265889,0.0225210158532652,0.0164641569799416,2021-04-30
8,0.0287092510260587,0.0226119263370784,0.0165146016480981,2021-05-01
8.5,0.0288404456569622,0.0227021420584948,0.0165638384600274,2021-05-01
9,0.0289714715153201,0.0227916576352539,0.0166118437551876,2021-05-02
9.5,0.0291023391930824,0.0228804705245115,0.0166586018559407,2021-05-02
10,0.0292330571095834,0.0229685805704654,0.0167041040313474,2021-05-03
10.5,0.0293636316377076,0.0230559896071974,0.0167483475766873,2021-05-03
11,0.0294940672250157,0.0231427011106709,0.0167913349963262,2021-05-04
11.5,0.0296243665100627,0.0232287198944609,0.0168330732788591,2021-05-04
12,0.0297545304341302,0.0233140518443775,0.0168735732546249,2021-05-05
12.5,0.0298845583485752,0.023398703687655,0.0169128490267348,2021-05-05
13,0.0300144481179926,0.0234826827928425,0.0169509174676924,2021-05-06
13.5,0.0301441962193698,0.0235659969969458,0.0169877977745219,2021-05-06
14,0.0302737978374052,0.0236486544567371,0.0170235110760691,2021-05-07
14.5,0.0304032469561497,0.023730663521481,0.0170580800868123,2021-05-07
15,0.0305325364471212,0.0238120326246207,0.0170915288021201,2021-05-08
15.5,0.0306616581540324,0.0238927701922311,0.0171238822304297,2021-05-08
16,0.0307906029742631,0.0239728845662823,0.0171551661583015,2021-05-09
16.5,0.0309193609372019,0.0240523839409676,0.0171854069447333,2021-05-09
17,0.0310479212795715,0.0241312763105387,0.0172146313415059,2021-05-10
17.5,0.0311762725178478,0.02420956942726,0.0172428663366723,2021-05-10
18,0.0313044025178731,0.024287270768243,0.017270139018613,2021-05-11
18.5,0.0314322985617612,0.0243643875100582,0.0172964764583552,2021-05-11
19,0.0315599474121823,0.0244409265101408,0.0173219056080992,2021-05-12
19.5,0.0316873353741137,0.0245168942941149,0.0173464532141162,2021-05-12
20,0.0318144483541345,0.0245922970482568,0.0173701457423792,2021-05-13
20.5,0.0319412719173403,0.0246671406164025,0.0173930093154646,2021-05-13
21,0.0320677913419477,0.0247414305006837,0.0174150696594196,2021-05-14
21.5,0.0321939916716541,0.0248151718655429,0.0174363520594317,2021-05-14
22,0.0323198577658174,0.0248883695445404,0.0174568813232634,2021-05-15
22.5,0.0324453743475137,0.0249610280495201,0.0174766817515265,2021-05-15
23,0.0325705260495289,0.0250331515817503,0.0174957771139716,2021-05-16
23.5,0.0326952974583382,0.0251047440446995,0.0175141906310609,2021-05-16
24,0.0328196731561237,0.0251758090581453,0.0175319449601668,2021-05-17
24.5,0.0329436377608787,0.0252463499733492,0.0175490621858197,2021-05-17
25,0.0330671759646436,0.0253163698890635,0.0175655638134835,2021-05-18
25.5,0.033190272569919,0.0253858716681601,0.0175814707664011,2021-05-18
26,0.0333129125242974,0.0254548579546994,0.0175968033851014,2021-05-19
26.5,0.0334350809533529,0.0255233311912787,0.0176115814292045,2021-05-19
27,0.0335567631918304,0.0255912936365169,0.0176258240812034,2021-05-20
27.5,0.0336779448131705,0.0256587473825542,0.0176395499519379,2021-05-20
28,0.0337986116574059,0.0257256943724562,0.0176527770875064,2021-05-21
28.5,0.0339187498574676,0.0257921364174311,0.0176655229773946,2021-05-21
29,0.0340383458639322,0.0258580752137766,0.017677804563621,2021-05-22
