"time","top","med","bottom","date"
0,0.00106181440938051,0.000544120983044168,2.64275567078216e-05,2021-04-23
0.5,0.00107446763106353,0.000550931110293858,2.73945895241806e-05,2021-04-23
1,0.00108705861358986,0.000557722384530007,2.83861554701557e-05,2021-04-24
1.5,0.00109958262404397,0.000564492541712576,2.94024593811802e-05,2021-04-24
2,0.00111203497983218,0.000570965777030711,2.98965742292396e-05,2021-04-25
2.5,0.00112441105537268,0.00057719786126471,2.99846671567425e-05,2021-04-25
3,0.00113670628884384,0.000583389957982445,3.00736271210483e-05,2021-04-26
3.5,0.00114891618898215,0.000589539842849211,3.01634967162721e-05,2021-04-26
4,0.00116103634192068,0.000595645331286276,3.02543206518775e-05,2021-04-27
4.5,0.00117306241805909,0.000601704281957782,3.03461458564781e-05,2021-04-27
5,0.00118499017895572,0.000607714600271218,3.04390215867188e-05,2021-04-28
5.5,0.00119681548423223,0.000613674241886854,3.0532999541483e-05,2021-04-28
6,0.00120853429848104,0.000619581216231364,3.06281339816876e-05,2021-04-29
6.5,0.0012201426981658,0.000625433590010868,3.07244818559374e-05,2021-04-29
7,0.0012316368785047,0.000631229490718514,3.08221029323237e-05,2021-04-30
7.5,0.00124301316032671,0.000636967110131691,3.09210599366689e-05,2021-04-30
8,0.00125426799689032,0.000642644707793925,3.10214186975286e-05,2021-05-01
8.5,0.00126539798065465,0.000648260614476465,3.11232482982833e-05,2021-05-01
9,0.00127639984999247,0.000653813235614567,3.12266212366628e-05,2021-05-02
9.5,0.00128727049583485,0.00065930105471346,3.13316135920669e-05,2021-05-02
10,0.0012980069682369,0.000664722636718981,3.14383052010618e-05,2021-05-03
10.5,0.00130860648285433,0.000670076631347892,3.15467798414503e-05,2021-05-03
11,0.00131906642732046,0.000675361776372899,3.16571254253332e-05,2021-05-04
11.5,0.00132938436751328,0.000680576900857438,3.17694342016001e-05,2021-05-04
12,0.00133955805370238,0.000685720928335345,3.18838029683081e-05,2021-05-05
12.5,0.00134958542656569,0.00069079287993056,3.20003332954297e-05,2021-05-05
13,0.00135946462306576,0.000695791877412117,3.21191317584749e-05,2021-05-06
13.5,0.00136919398217593,0.000700717146179725,3.22403101835161e-05,2021-05-06
14,0.0013787720504465,0.000705568018175334,3.23639859041701e-05,2021-05-07
14.5,0.00138819758740129,0.000710343934716207,3.24902820311198e-05,2021-05-07
15,0.00139746957075539,0.000715044449245086,3.26193277347835e-05,2021-05-08
15.5,0.00140658720144462,0.000719669229993194,3.27512585417726e-05,2021-05-08
16,0.00141554990845806,0.000724218062551934,3.28862166458066e-05,2021-05-09
16.5,0.00142435735346474,0.000728690852349266,3.30243512337883e-05,2021-05-09
17,0.00143300943522605,0.000733087627026911,3.31658188277754e-05,2021-05-10
17.5,0.00144150629378575,0.000737408538714683,3.33107836436198e-05,2021-05-10
18,0.00146684521100309,0.000750152314485088,3.34594179670858e-05,2021-05-11
18.5,0.00149568413930013,0.000764648020924213,3.36119025482926e-05,2021-05-11
19,0.00152457153073483,0.0007791699788751,3.37684270153725e-05,2021-05-12
19.5,0.00155349473052198,0.000793711960415127,3.39291903082762e-05,2021-05-12
20,0.00158244134441291,0.000808267872773305,3.40944011337016e-05,2021-05-13
20.5,0.00161139927785676,0.000822831778149464,3.42642784421716e-05,2021-05-13
21,0.00164035677479678,0.000837397913362554,3.44390519283322e-05,2021-05-14
21.5,0.00166930245593225,0.000851960709243926,3.46189625555984e-05,2021-05-14
22,0.00169822535627329,0.000866514809689807,3.48042631063253e-05,2021-05-15
22.5,0.00172711496181308,0.00088105509028591,3.49952187587406e-05,2021-05-15
23,0.00175596124514057,0.000895576676416251,3.51921076919346e-05,2021-05-16
23.5,0.00178475469981518,0.000910074960767722,3.53952217202646e-05,2021-05-16
24,0.00181348637332519,0.000924545620141895,3.56048669585961e-05,2021-05-17
24.5,0.00184214789845188,0.000938984631485874,3.58213645198717e-05,2021-05-17
25,0.00187073152286294,0.000953388287054755,3.60450512465713e-05,2021-05-18
25.5,0.00189923013676132,0.000967753208619511,3.62762804776987e-05,2021-05-18
26,0.00192763729841847,0.000982076360635742,3.65154228530119e-05,2021-05-19
26.5,0.00195594725742546,0.000996355062290877,3.67628671562931e-05,2021-05-19
27,0.00198415497550038,0.00101058699834996,3.70190211995436e-05,2021-05-20
27.5,0.00201225614469637,0.00102477022872322,3.7284312750075e-05,2021-05-20
28,0.00204024720286155,0.00103890319668206,3.75591905025665e-05,2021-05-21
28.5,0.00206812534620979,0.00105298473565402,3.78441250982513e-05,2021-05-21
29,0.00209588853886997,0.00106701407453174,3.81396101935043e-05,2021-05-22
29.5,0.00212353551929074,0.00108099084143547,3.84461635802063e-05,2021-05-22
30,0.00215106580338816,0.00109491506587427,3.8764328360375e-05,2021-05-23
30.5,0.00217847968433454,0.0011087871792561,3.90946741776711e-05,2021-05-23
31,0.00220577822889869,0.0011226080137036,3.94377985085117e-05,2021-05-24
31.5,0.00223296327026039,0.00113637879913802,3.97943280156509e-05,2021-05-24
32,0.00226003739723471,0.00115010115860097,4.01649199672255e-05,2021-05-25
32.5,0.00228700393985612,0.00116377710179026,4.05502637244022e-05,2021-05-25
33,0.00231386695128616,0.00117740901679354,4.09510823009129e-05,2021-05-26
33.5,0.00234063118602367,0.0011909996600108,4.13681339979189e-05,2021-05-26
34,0.00236730207441169,0.00120455214426475,4.18022141178052e-05,2021-05-27
34.5,0.00239388569345081,0.00121806992510574,4.2254156760677e-05,2021-05-27
35,0.00242038873394497,0.00123155678532624,4.27248367075061e-05,2021-05-28
