"time","top","med","bottom","date"
27.5,0.00301977412798036,0.00151010367799309,4.33228005811792e-07,2021-05-20
28,0.00304101299240928,0.00152070238605849,3.91779707702244e-07,2021-05-21
28.5,0.0030613432302951,0.00153084884868767,3.54467080239521e-07,2021-05-21
29,0.00308076087130756,0.00154054086731578,3.20863324005016e-07,2021-05-22
29.5,0.00309926344063676,0.0015497770138164,2.90586996036915e-07,2021-05-22
30,0.00311684994278432,0.00155855661992174,2.63297059164683e-07,2021-05-23
30.5,0.00313352084085254,0.00156687976466897,2.38688485388855e-07,2021-05-23
31,0.00314927803145163,0.00157474725990072,2.16488349812762e-07,2021-05-24
31.5,0.00316412481536419,0.00158216063386163,1.96452359076145e-07,2021-05-24
32,0.0031780658641241,0.00158912211294445,1.78361764792095e-07,2021-05-25
32.5,0.00319110718268365,0.00159563460165095,1.62020618257533e-07,2021-05-25
33,0.00320325606835906,0.00160170166084342,1.47253327789062e-07,2021-05-26
33.5,0.00321452106625865,0.00160732748437158,1.33902484514027e-07,2021-05-26
34,0.00322491192141154,0.00161251687416897,1.21826926394245e-07,2021-05-27
34.5,0.00323443952782667,0.00161727521392021,1.10900013741318e-07,2021-05-27
35,0.00324311587472243,0.00162160844140749,1.01008092553909e-07,2021-05-28
35.5,0.00325095399017649,0.0016255230196506,9.20491247181391e-08,2021-05-28
36,0.00325796788245292,0.00162902590695971,8.39314665057064e-08,2021-05-29
36.5,0.0032641724792702,0.00163212452602456,7.65727789182721e-08,2021-05-29
37,0.00326958356527793,0.00163482673216661,6.98990552945353e-08,2021-05-30
37.5,0.00328060233407882,0.00164033308891604,6.38437532474376e-08,2021-05-30
38,0.00332609585247277,0.00166307709974612,5.83470194588453e-08,2021-05-31
38.5,0.0033715550733268,0.00168580421416197,5.33549971504394e-08,2021-05-31
39,0.00341697718235248,0.00170851300077983,4.88192071922877e-08,2021-06-01
39.5,0.0034623598312778,0.00173120226363631,4.46959948221464e-08,2021-06-01
40,0.00350770110850251,0.00175387102726868,4.09460348443415e-08,2021-06-02
40.5,0.00355299950625205,0.00177651852007051,3.75338889706306e-08,2021-06-02
41,0.00359825388428836,0.00179914415594902,3.44276096686911e-08,2021-06-03
41.5,0.00364346343025355,0.00182174751431953,3.15983855073025e-08,2021-06-03
42,0.00368862761674118,0.00184432831848236,2.90202235401658e-08,2021-06-04
42.5,0.00373374615520818,0.00186688641243647,2.66696647607737e-08,2021-06-04
43,0.00377881894685886,0.00188942173619398,2.45255290960219e-08,2021-06-05
43.5,0.00382384603065107,0.00191193429966893,2.25686867926757e-08,2021-06-05
44,0.00386882752859265,0.00193442415522302,2.07818533939825e-08,2021-06-06
44.5,0.00391376358851443,0.00195689136896012,1.91494058085984e-08,2021-06-06
45,0.00395865432452365,0.00197933599087045,1.76572172449416e-08,2021-06-07
45.5,0.00400349975535893,0.00200175802393398,1.62925090249586e-08,2021-06-07
46,0.00404829974088466,0.00202415739230108,1.50437175055042e-08,2021-06-08
46.5,0.00409305391697864,0.00204653390867659,1.39003745261077e-08,2021-06-08
47,0.00413776162908237,0.00206888724104117,1.28529999714889e-08,2021-06-09
47.5,0.00418242186469756,0.00209121687885137,1.18930051881712e-08,2021-06-09
48,0.00422703318512663,0.00211352209886638,1.10126061289898e-08,2021-06-10
48.5,0.00427159365676694,0.00213580193075608,1.02047452190664e-08,2021-06-10
49,0.00431610078228047,0.00215805512265076,9.46302104356358e-09,2021-06-11
49.5,0.00436055143197084,0.00218028010679795,8.78162505267678e-09,2021-06-11
50,0.00440494177570856,0.00220247496549656,8.15528456417158e-09,2021-06-12
50.5,0.00444926721575317,0.00222463739748229,7.57921141946129e-09,2021-06-12
51,0.00449352232082699,0.00224676468494135,7.04905571675661e-09,2021-06-13
51.5,0.00453770076180015,0.00226885366133213,6.56086410510538e-09,2021-06-13
52,0.00458179524934921,0.00229090068019569,6.11104217696985e-09,2021-06-14
52.5,0.00462579747395355,0.00231290158513705,5.69632054507061e-09,2021-06-14
53,0.00466969804859291,0.00233485168115857,5.31372423218664e-09,2021-06-15
53.5,0.00471348645450737,0.0023567457075262,4.96054504099862e-09,2021-06-15
54,0.00475715099037721,0.00237857781234691,4.63431660539323e-09,2021-06-16
54.5,0.0048006787252737,0.00240034152903278,4.33279185535011e-09,2021-06-16
55,0.00484405545572412,0.00242202975482339,4.05392265500283e-09,2021-06-17
55.5,0.00488726566722437,0.00244363473153288,3.79584139804853e-09,2021-06-17
56,0.00493029250052028,0.00246514802868232,3.55684436668885e-09,2021-06-18
56.5,0.00497311772296506,0.00248656052917087,3.33537667999285e-09,2021-06-18
57,0.00501572170524393,0.0025078624176313,3.13001867522722e-09,2021-06-19
57.5,0.00505808340373894,0.00252904317160626,2.93947358151869e-09,2021-06-19
58,0.00510018034878716,0.00255009155567176,2.76255635939386e-09,2021-06-20
58.5,0.00514198863906287,0.00257099561862323,2.5981835924559e-09,2021-06-20
59,0.00518348294229091,0.00259174269382762,2.44536432886173e-09,2021-06-21
59.5,0.00522463650247196,0.00261231940283187,2.30319178049463e-09,2021-06-21
60,0.00526542115377357,0.00263271166230468,2.17083579690978e-09,2021-06-22
60.5,0.00530580734121072,0.00265290469437338,2.04753603937408e-09,2021-06-22
61,0.00534576414820955,0.00267288304040267,1.93259578772453e-09,2021-06-23
61.5,0.00538525933111518,0.00269263057824575,1.82537631941994e-09,2021-06-23
62,0.00542425936067096,0.00271213054298139,1.72529180613645e-09,2021-06-24
62.5,0.00546272947046225,0.00273136555113346,1.63180467862875e-09,2021-06-24
63,0.00550063371228142,0.00275031762835142,1.54442141540884e-09,2021-06-25
63.5,0.00553793501833521,0.00276896824051196,1.46268871513771e-09,2021-06-25
64,0.00557459527017779,0.0027872983281839,1.38619001653358e-09,2021-06-26
64.5,0.00561057537421616,0.00280528834437925,1.31454233311757e-09,2021-06-26
65,0.00564583534359683,0.0028229182954951,1.24739337328347e-09,2021-06-27
65.5,0.00568033438624537,0.00284016778533215,1.18441891903016e-09,2021-06-27
66,0.00571403099879381,0.00285701606205712,1.12532043926263e-09,2021-06-28
66.5,0.00574688306609417,0.00287344206795854,1.06982291588259e-09,2021-06-28
67,0.00577884796598151,0.00288942449182718,1.01767286297457e-09,2021-06-29
67.5,0.00580988267891526,0.00290494182377589,9.68636521274632e-10,2021-06-29
68,0.00583994390209521,0.00291997241229671,9.22498211804155e-10,2021-06-30
68.5,0.00586898816761713,0.00293449452333798,8.79058834081557e-10,2021-06-30
69,0.00589697196420425,0.00294848640116937,8.38134495705141e-10,2021-07-01
69.5,0.00592385186202353,0.0029619263307894,7.99555261346627e-10,2021-07-01
70,0.00594958464007177,0.00297479270161789,7.6316401032018e-10,2021-07-02
70.5,0.00597412741559421,0.0029870640722048,7.28815392908064e-10,2021-07-02
71,0.00599743777498002,0.00299871923567745,6.96374876542344e-10,2021-07-03
71.5,0.00601947390556299,0.00300973728564043,6.65717873771863e-10,2021-07-03
72,0.00604019472774335,0.00302009768223615,6.3672894469397e-10,2021-07-04
72.5,0.00605956002683765,0.00302978031806936,6.09301067208817e-10,2021-07-04
73,0.00607753058405802,0.0030387655836965,5.83334969067726e-10,2021-07-05
