"time","top","med","bottom","date"
0,0.028916508898386,0.0231198597697189,0.0173232106410517,2021-04-23
0.5,0.0289468583926022,0.0231539401172671,0.017361021841932,2021-04-23
1,0.0289792952262549,0.0231908989342396,0.0174025026422243,2021-04-24
1.5,0.0290137990307816,0.0232306238551775,0.0174474486795734,2021-04-24
2,0.029050351448054,0.0232730084969574,0.0174956655458607,2021-04-25
2.5,0.0290889359926576,0.0233179521572449,0.0175469683218322,2021-04-25
3,0.0291295379206159,0.0233653595270489,0.017601181133482,2021-04-26
3.5,0.0291721441042753,0.02341514041673,0.0176581367291848,2021-04-26
4,0.0292167429130867,0.0234672094948505,0.0177176760766143,2021-04-27
4.5,0.0292633241000375,0.0235214860392852,0.017779647978533,2021-04-27
5,0.0293118786935027,0.0235778937000398,0.017843908706577,2021-04-28
5.5,0.0294312549753798,0.0236707883137926,0.0179103216522054,2021-04-28
6,0.0295579565827196,0.0237683567883688,0.017978756994018,2021-04-29
6.5,0.0296858738094915,0.0238674825950878,0.0180490913806842,2021-04-29
7,0.0298150513508141,0.0239648633912283,0.0181146754316425,2021-04-30
7.5,0.0299455297879472,0.0240528095363348,0.0181600892847225,2021-04-30
8,0.030077345813178,0.0241419130407705,0.0182064802683631,2021-05-01
8.5,0.0302105324412721,0.0242321613738018,0.0182537903063315,2021-05-01
9,0.0303451192085448,0.0243235417443353,0.0183019642801257,2021-05-02
9.5,0.0304811323605367,0.0244160411222382,0.0183509498839397,2021-05-02
10,0.0306185950292089,0.024509646258421,0.0184006974876332,2021-05-03
10.5,0.0307575274005074,0.0246043437039013,0.0184511600072952,2021-05-03
11,0.0308979468730903,0.0247001198280501,0.0185022927830098,2021-05-04
11.5,0.0310398682089503,0.024796960836203,0.0185540534634557,2021-05-04
12,0.0311833036766174,0.0248948527868045,0.0186064018969916,2021-05-05
12.5,0.0313282631875741,0.0249937816082347,0.0186593000288952,2021-05-05
13,0.0314747544264715,0.0250937331154592,0.0187127118044468,2021-05-06
13.5,0.0316227829756897,0.0251946930266244,0.0187666030775591,2021-05-06
14,0.0317723524347472,0.0252966469797126,0.0188209415246781,2021-05-07
14.5,0.0319234645350247,0.0253995805493564,0.018875696563688,2021-05-07
15,0.0320761192502347,0.0255034792639044,0.0189308392775741,2021-05-08
15.5,0.0322303149030317,0.0256083286228193,0.0189863423426069,2021-05-08
16,0.0323860482681305,0.0257141141144782,0.019042179960826,2021-05-09
16.5,0.0325433146722682,0.025820821234441,0.0190983277966138,2021-05-09
17,0.032702108091317,0.0259284355042397,0.0191547629171624,2021-05-10
17.5,0.0328624212448323,0.0260369424907385,0.0192114637366447,2021-05-10
18,0.0330242456882914,0.0261463278261042,0.019268409963917,2021-05-11
18.5,0.0331875719032603,0.0262565772284224,0.0193255825535844,2021-05-11
19,0.0333523893857001,0.0263676765229871,0.0193829636602741,2021-05-12
19.5,0.0335186867326062,0.0264796116642879,0.0194405365959696,2021-05-12
20,0.0336864517271552,0.0265923687587112,0.0194982857902671,2021-05-13
20.5,0.0338556714225143,0.0267059340879687,0.0195561967534232,2021-05-13
21,0.0340263322244522,0.0268202941332624,0.0196142560420726,2021-05-14
21.5,0.0341984199728752,0.0269354356001879,0.0196724512275007,2021-05-14
22,0.0343719200223967,0.0270513454443795,0.0197307708663624,2021-05-15
22.5,0.0345468173220324,0.0271680108978897,0.0197892044737471,2021-05-15
23,0.0347230964941046,0.0272854194962995,0.0198477424984944,2021-05-16
23.5,0.034900741912422,0.0274035591065474,0.0199063763006728,2021-05-16
24,0.0350797377797923,0.027511292114147,0.0199428464485016,2021-05-17
24.5,0.0352600682049134,0.0276181356941204,0.0199762031833275,2021-05-17
25,0.0354417172786783,0.0277257755133105,0.0200098337479426,2021-05-18
25.5,0.0356246691499203,0.0278342076957571,0.020043746241594,2021-05-18
26,0.0358089081006128,0.0279434283556692,0.0200779486107256,2021-05-19
26.5,0.0359944186205355,0.0280534336507156,0.0201124486808958,2021-05-19
27,0.0361811854814031,0.0281642198348102,0.0201472541882174,2021-05-20
27.5,0.0363691938104522,0.0282757833104233,0.0201823728103945,2021-05-20
28,0.036558429163471,0.0283881206804479,0.0202178121974248,2021-05-21
28.5,0.0367589621063231,0.0285062710541793,0.0202535800020354,2021-05-21
29,0.0370286112478594,0.0286591475788881,0.0202896839099169,2021-05-22
29.5,0.0372998900517095,0.0288130108607629,0.0203261316698163,2021-05-22
30,0.0375727770944549,0.0289678541090029,0.0203629311235509,2021-05-23
30.5,0.0378472530561064,0.0291236716460524,0.0204000902359984,2021-05-23
31,0.0381233007607564,0.0292804589429378,0.0204376171251193,2021-05-24
31.5,0.0384009052199621,0.0294382126560145,0.0204755200920669,2021-05-24
32,0.0386800536785497,0.0295969306649917,0.0205138076514336,2021-05-25
32.5,0.0389607356625445,0.0297566121121154,0.0205524885616863,2021-05-25
33,0.0392429430289418,0.0299172574423898,0.0205915718558378,2021-05-26
33.5,0.0395266700170444,0.0300788684447235,0.0206310668724025,2021-05-26
34,0.0398119133011023,0.0302414482938913,0.0206709832866803,2021-05-27
34.5,0.0400986720439981,0.0304050015932067,0.0207113311424152,2021-05-27
35,0.0403869479517318,0.0305695344178012,0.0207521208838705,2021-05-28
35.5,0.0406767453284635,0.0307350543584129,0.0207933633883623,2021-05-28
36,0.0409680711318814,0.0309015705655873,0.0208350699992932,2021-05-29
36.5,0.0412609350286675,0.0310690937941968,0.0208772525597262,2021-05-29
37,0.0415553494498395,0.0312376364481877,0.0209199234465359,2021-05-30
