"beta1","alpha","beta2","gamma","delta","rho","eps","psi","spec","sens"
0.487956560717971,0.00667668427772305,0.402943803400398,0.551564105792199,0.0865701410265476,0.000187135479766398,0.000528514508264054,0.022316243865487,0.912357731791768,0.684307293525204
0.334345599642669,0.00657206135167879,0.34560920444627,0.480806134766882,0.0961752360228678,0.00106390188753778,0.00233648584678987,0.02040022975048,0.9356585051589,0.59155052026569
0.407640139303795,0.00663293417959747,0.462689025571268,0.49084396814989,0.114280317396914,0.00022864328273925,0.00147879737905297,0.0223038976171731,0.915694795290025,0.617054027865909
0.388549666504023,0.00664519746762547,0.385058125642617,0.55272795128277,0.139869551583586,0.000406770321892399,0.000920667386447048,0.0218767861889953,0.943236281093229,0.640100680695662
0.348965312431391,0.00654162083062895,0.398240452899195,0.655873944363509,0.130869420199166,0.000878614089702002,0.00302293965228047,0.0212108998795258,0.93249791485994,0.648020380003334
0.351683839973619,0.00657204125133952,0.377369378358785,0.63434437829461,0.121379005107299,0.000699357323205693,0.00281877076142204,0.021516020447965,0.928847246625164,0.644413439657139
0.359038676263542,0.0066048750968801,0.402083248183537,0.53968915513314,0.117426662886078,0.00051353876560731,0.00127631836353461,0.0244857445483461,0.927438384893383,0.659491512152177
0.372828377670401,0.00659955910243912,0.329279788313886,0.466758925174214,0.0935612658999635,0.000892636430245578,0.00304273910328695,0.0206444267593526,0.921229302271629,0.582940821279632
0.242317494330206,0.00662003302137648,0.413708723282361,0.434674177017164,0.126746533010305,0.000194991948341272,0.000961133333783386,0.0248274065401227,0.927960840043442,0.598689792406233
0.438660288355626,0.00660166947976681,0.479591869972358,0.551740895907638,0.0743351144939026,0.000594572045852378,0.00199038935551031,0.0256272274511338,0.928918703025747,0.623654133007187
0.374371868870243,0.00670080439313753,0.420617000308859,0.59735448411337,0.0812040806806296,6.88740573021402e-05,0.00198102118468904,0.0249702276155201,0.9309728488558,0.661581760807757
0.390532959579456,0.00654405905837036,0.342145634786884,0.472360078050333,0.130051354739365,0.00156074939339374,0.00117699022716462,0.0218401716100132,0.927228313837884,0.690895984580089
0.304127537899134,0.0064947571413129,0.416178530768019,0.422625833077829,0.0995651025313721,0.000171934808081874,0.000372556097568872,0.0232530237081731,0.91664403071824,0.635155961243893
0.386044317581684,0.00658428639692255,0.369309641667829,0.372429157944315,0.0746798766882069,8.40899053959306e-05,0.000290077476290909,0.0224703876285187,0.919258800023866,0.668898102906077
0.374287177340746,0.00655032388260801,0.33555916654472,0.456661392274502,0.0937207056863707,9.30536242897314e-05,9.50033571824728e-05,0.0248450939346538,0.930036107409707,0.67268765023439
0.404369310087218,0.00664558140213893,0.506350494912738,0.45948716164214,0.142302562017038,8.71841399687545e-05,0.000431738533005529,0.0278401702779061,0.917875408760373,0.621403708333052
0.436253897748781,0.00649452564873508,0.373360896209249,0.542660464189125,0.0824325164333663,0.000224729377333381,0.00248120124587422,0.0161288293546952,0.927324990421218,0.65706903127089
0.355679451515828,0.00660385739283644,0.433079449533441,0.458755115117586,0.11316115237369,0.000665893789595899,0.000780796943933501,0.0259625655901229,0.907804001729849,0.594154732834735
0.447737928234065,0.00658577436325386,0.437617993923566,0.46018806930237,0.131301456026019,0.000344020153889727,0.00304259634476201,0.0224165373984043,0.946659006470534,0.607074678209702
0.439770318777451,0.00669133701736085,0.470539879159433,0.474118925738956,0.0931902908415536,0.000283751762594632,0.0050727870271673,0.0239161867613265,0.927298053753827,0.583929069053747
0.438546109998372,0.00667442686677023,0.442445555612328,0.438711434080778,0.097398767487637,0.000230303662891152,0.00336161211698655,0.02474288775713,0.929845399155676,0.580943647720782
0.439641141841745,0.00669718103705414,0.469204789717645,0.450694217051354,0.109364240770292,0.000238249419150454,0.00360481604038799,0.0235207816941142,0.929071887951054,0.581147177289321
0.419661766786335,0.00651993120502177,0.410912842829454,0.450714258620773,0.0994311163431381,0.000323551544989427,0.000343930481825928,0.0205363730391506,0.921624826763962,0.68999524274744
0.439927131011765,0.00652774729405116,0.41591191698826,0.452362327267153,0.0956309447240527,0.000288611924210899,0.000585384051475028,0.0202844082635665,0.923051119110691,0.713827962465029
0.387763162173207,0.0066136743733118,0.414906288381654,0.466310415971176,0.08077114869819,1.69762284896055e-05,0.00277859439602614,0.0263556564414723,0.926192125608427,0.570516754095968
0.482179900692255,0.00666550230186566,0.432702158303167,0.515123697360483,0.11112469446323,3.14296113148544e-05,0.00248692491551372,0.0229992966079204,0.920554232491374,0.64832542789611
0.436988384157289,0.00663556076102087,0.335991672504591,0.497580757302088,0.0909958193219482,6.13535884915356e-05,0.00120945758204453,0.0220156012502911,0.918525829121779,0.668478757014365
0.478290800170198,0.00666650171490661,0.372486295396158,0.4585806522446,0.0802666845509859,0.000155955816518576,0.000558219394819826,0.0197840232106863,0.931233286682465,0.667573036483432
0.451313016885552,0.00650904944153979,0.441444349290707,0.450482157766427,0.117695310951329,0.000223470183492889,0.00300697718504855,0.0248537642130202,0.935849460102243,0.655789524797806
0.376009987707952,0.00654018629402568,0.327968389135575,0.357964751982855,0.0904310343917529,0.000276565579606878,0.00102620299159188,0.0225376281694926,0.935569784617297,0.622681013938812
0.496589979293381,0.00674570314808371,0.467049081858852,0.579674604658872,0.138601566365436,0.000827003790191884,0.00192201887710763,0.0212799855202734,0.928829100120779,0.643067787651011
0.395739059794498,0.00665897651040002,0.488272600568583,0.509339717721102,0.0921204285910152,0.00052350174168557,0.00177312532293672,0.0214963299734,0.943216291453868,0.646682105835097
0.394668711390502,0.00666035686151167,0.454275752898077,0.465661835284161,0.0990847624170284,0.000972062887592483,0.00181593032577677,0.0226027361625451,0.939480996601982,0.629434919540488
0.446634049919203,0.00647796194034113,0.477261797295124,0.504635262631368,0.103081415039088,0.0005768512027832,0.00187663819724567,0.0253289245061925,0.92609800094303,0.675789695152168
0.442640503243511,0.00670060073753278,0.405001876128662,0.529104488179021,0.111392253273167,0.000324853673344621,0.00131326070222498,0.0193015585573528,0.929344793218826,0.64658483267808
0.384874054681649,0.00674536176885591,0.43125267825825,0.432978509408675,0.0948065927459582,0.00110754199652686,0.00362810073103905,0.0206605755751235,0.917313530444651,0.612740441173815
0.389717941947109,0.00656439271058136,0.505899711365734,0.461575573974166,0.104056110774179,0.00023359367827254,0.000765604881221133,0.0206586036229765,0.92928452610403,0.632970655271906
0.394210171290726,0.00664815011448446,0.399047160540983,0.523434367311165,0.0985964816096882,0.000729479609751934,0.00314841490843011,0.018725292181502,0.916320449407929,0.664957821863175
0.398223192792728,0.00665577964485391,0.395298918928113,0.600857893548108,0.0998373904563715,0.000180168492330134,0.00138000151394078,0.0219762332147987,0.922972771746052,0.630138994119918
0.369468326292911,0.00662893901442446,0.422282204351572,0.6054810212622,0.0977083397189955,0.000319985682082626,0.00126807593047975,0.0192037940098338,0.924798835043584,0.605064600270418
0.448124352011213,0.00671539280680154,0.477151268390736,0.530897417138906,0.0861508931553989,5.16578574972563e-05,0.00252381794622262,0.0214759203627663,0.926023232101614,0.631834794527642
0.465690316980678,0.00671724875258059,0.398711996061492,0.507234754247663,0.0929869740904645,0.000427616203380232,0.00158169673935204,0.0191297788852808,0.926219378063247,0.625987143799295
0.34116850084416,0.00650728281270473,0.440772292764419,0.503460674321293,0.117719098559102,0.000475139133381831,0.00131681055647011,0.0223336446222571,0.922508570440925,0.676323676015433
0.404171086132855,0.00658814480281748,0.319498341280762,0.65048058612579,0.0992697991139653,0.000258713105599058,0.00060314030362807,0.022277346798797,0.935634152959204,0.646079809871766
0.426697823320253,0.00658602550651567,0.299426470325434,0.635581148330514,0.0940854335939485,0.000222930878289514,0.000984506251932139,0.0239117641587884,0.930811139855808,0.64580743282022
0.43724098039448,0.00647886892318551,0.338139409173762,0.544190330679195,0.112199015178617,0.000768378586573785,0.00350584909503966,0.0221292231222826,0.908190581256612,0.711189417058543
0.414378451751428,0.00656194723580842,0.46006106788127,0.447177340841177,0.147535312340557,0.000141462450250146,0.00100271232298792,0.0238098126515086,0.932655846480541,0.656106757008019
0.461136104802665,0.00666882203649426,0.336460130650865,0.41887164199526,0.0776011143669908,0.000100033450884759,0.00228401441237465,0.018768293761342,0.94124296064564,0.676203160093719
0.424564263085486,0.00671363036400789,0.427958701065436,0.424478123048929,0.0937073228775368,0.000121166366299517,0.00219630895293928,0.0185808764606737,0.944684466032554,0.726658111149911
0.499180793415137,0.00664173623111847,0.366878709211411,0.493757051112247,0.113554571553978,0.000674303281381972,0.000508945232002659,0.0273926418921034,0.941355089421721,0.67472930129679
0.378047144335119,0.00652159989283102,0.35117538097399,0.565072797576646,0.0975075534119791,0.000466519820775111,0.00117766675628444,0.0216447438557266,0.918342868851296,0.708356476966322
0.357910474058899,0.00652072786254633,0.359467154605625,0.594350674610641,0.0853795917349873,0.000428053170695831,0.00123070976347179,0.0220847984179767,0.915835405084278,0.709975031940851
0.438541979857239,0.00643901000825049,0.305315070546935,0.558211861403743,0.073459971401568,0.000648425299564387,0.000579144804035526,0.0194756761092041,0.923554553226329,0.753652162822242
0.405813075363867,0.00648973937169127,0.336982441689293,0.473887088313242,0.063325881335892,0.000399521841557961,0.00240589088979915,0.0187249733599304,0.924556807975138,0.732378678086019
0.486374118531131,0.00668859727633949,0.479684010164085,0.510469624494064,0.154303764043124,0.000462673949754625,0.00101311497880373,0.0239073576244032,0.923717621111922,0.579304396867293
0.517529031817103,0.00652898531625591,0.379031402817464,0.485861872163882,0.0848174351705909,0.000316750725201548,0.00279747271556456,0.0209119709019621,0.953628673489846,0.58918557354796
0.427173893313306,0.00664339093882743,0.358784535598098,0.443536549942243,0.131517177780913,0.00044062945521673,0.000901025250126294,0.0249772330624987,0.914039145372837,0.72995178879765
0.416562728117666,0.00657029327108935,0.409551862834908,0.531252840018251,0.11859969681553,0.000237170703823137,0.00117756874162615,0.023669652969422,0.913159441910353,0.570900392503416
0.403153897957915,0.0065574832306883,0.39449905063869,0.545879868889297,0.0864189218798584,0.000707099363566849,0.00265928140497585,0.0225660169059462,0.934141706254167,0.602651527275746
0.355932534292582,0.00665883566077555,0.404397368194253,0.486321353438028,0.127577275898043,5.94196300030155e-05,0.000955160698362094,0.0196507118359613,0.915739633151816,0.669484409616511
0.348865953355522,0.00670981264222398,0.406820766957268,0.441110927000962,0.0974651375951004,4.68969115445486e-05,0.003302777564478,0.0231391643202826,0.906184916767395,0.530286566656829
0.40350076043822,0.00646351032771666,0.392038532808453,0.429215924562081,0.0781550096302341,0.000881475984330031,0.000786420466886122,0.022243290050614,0.941227342772434,0.727317174579226
0.343085803966993,0.00668003081217464,0.421675661543302,0.448749180047664,0.129295085160971,0.000291041943681587,0.00184198330994117,0.0243751355206261,0.921333693870418,0.613085732723612
0.54481104172906,0.00651794089560376,0.441498511559096,0.556825104689939,0.0887216547959738,0.000359397517806891,0.00165204964993275,0.0194846507059862,0.932184173920273,0.719281303922175
0.408407676570034,0.00646678460551824,0.453297756325026,0.488917836424453,0.122245936068295,0.000433931028988738,0.00154439076220774,0.0201029427964161,0.915528629628552,0.682784281584304
0.473047641096032,0.0065731413796357,0.308668627926828,0.49720278234623,0.0670624812290451,0.000336447807736096,0.000404310487356649,0.0241666659968563,0.923670832571248,0.634426082140858
0.350511204589578,0.00664344279618962,0.516889438783992,0.440156020402743,0.140838459901535,0.000568489759093276,0.00277700526225095,0.0201750886132507,0.931173127279492,0.659113445682519
0.392062731338626,0.00660055714489659,0.424659894435803,0.483606198164874,0.0933674733181842,0.000641429717750902,0.00209784484185968,0.0215372416497611,0.932015733679722,0.711093711719438
0.425017939478067,0.00665031369451734,0.410789574159858,0.457433710443743,0.104484096412628,0.000723105864904611,0.00114275273483301,0.0181022620608513,0.916713866976928,0.584871226478757
0.408541258056482,0.00665332448820863,0.419565030951038,0.447607903329614,0.104061293629534,0.000669348924328267,0.00121750092387413,0.0181571436087112,0.916983869098015,0.592433013392389
0.523559802082105,0.00667992063545199,0.463511160726403,0.556347831476113,0.0975351047926186,0.000384190073143173,0.000594570237596285,0.0237830554331256,0.934665073157571,0.639021292944614
0.55792751735531,0.00669445915328493,0.355821747641201,0.500116209365461,0.108986014631345,0.000136262396346505,0.000763596454626549,0.0215723209409502,0.933634693105113,0.638212585810619
0.312029908150734,0.00650541479603674,0.396234695938335,0.484504131324653,0.103679662499446,0.000847611884810421,0.00252937458536744,0.0235261699745908,0.920685074713652,0.674118648050715
0.415960774478975,0.00669464789319732,0.482632699671659,0.47242074028638,0.118486589917716,4.1799541231677e-05,0.00105406175573211,0.0188416485530256,0.918931468087794,0.569622141055236
0.354269639034758,0.0065710724521502,0.423890697098443,0.457405969904527,0.112396136223828,7.69896407652042e-05,0.000248423754233367,0.0215731494824332,0.927352535859146,0.644965754695389
0.301717999135563,0.0064306621516805,0.546003719191692,0.454137796798786,0.0840669451455278,0.000102150648845494,0.000405474268193284,0.0205471744551437,0.930765743149719,0.6200011700797
0.388879927729892,0.00667069247355792,0.487043323154547,0.459707910468772,0.109865345120032,0.000897873403183543,0.00349231299590744,0.0224277115134709,0.928311717225277,0.742250846842985
0.47190753129075,0.00660618998343433,0.396531803361127,0.490978222847873,0.0765697798306558,0.000140452449707414,0.000167379862386725,0.0207459881320543,0.925684399750163,0.615044915355658
0.477739812576902,0.00664780185322839,0.487931630093549,0.617912766055764,0.131461779296419,6.34001616014894e-05,0.00127318587760812,0.0215975290252952,0.933938893921164,0.60761586852493
0.386444245860207,0.00667254836026864,0.505761830103338,0.430265210997987,0.0979894873355929,0.000228779107095925,0.0025460032319919,0.0237873924584875,0.909362912584654,0.716906096674303
0.399287488068558,0.00666396507950051,0.3076744545918,0.485556415617887,0.10766425135737,0.000917277982888593,0.000775867667685807,0.0231432953034577,0.94140214709427,0.620032807179222
0.439588678895556,0.0066441219978208,0.324962044319298,0.510593421618157,0.107206538475049,0.00097344511202627,0.000693155430949308,0.0233544155999328,0.934944225865531,0.627793238759038
0.400749696244468,0.00664789432007546,0.432504239988584,0.500839210898559,0.0806922881408621,0.000383482429561483,0.000981719370044996,0.018430073057816,0.912334094728156,0.736502429191357
0.496551428851966,0.00670777399831996,0.428656246660752,0.504031583502293,0.0953103484047133,0.000851830340890448,0.000882548322639816,0.0226063022817456,0.941078781880303,0.654691696660908
0.545388094475986,0.00669873355899429,0.379213336875343,0.537366901610426,0.0699220520040613,0.000198366510173109,0.00298264137123733,0.0230835009619127,0.930867841633085,0.645425481418151
0.486366146177346,0.00656010743398302,0.456279831783618,0.496885762843443,0.168574456952629,0.000639679589585548,0.00114360357652707,0.0185133208489264,0.933546207511322,0.736534546230823
0.477645052669891,0.00651868638139279,0.358710150473033,0.557893639946064,0.102328127228226,0.000591411828069835,0.00199293160835196,0.024328937632512,0.924609789861035,0.674942734702697
0.381406232875435,0.00666251722863389,0.421815179060921,0.440388227724448,0.105689263396499,0.000351643916899914,0.00108324485744992,0.0207684167831405,0.926869166752403,0.64578994969631
0.415884779714377,0.00648728589275852,0.359404056298648,0.45218719336343,0.147716132085058,0.000278291216396263,0.000747849621187369,0.0231725688693679,0.931148313098694,0.628719870586875
0.324788437493047,0.00664046532859111,0.405593212190013,0.389108907248233,0.0776772914958933,0.000379922423715849,0.000863435695968116,0.0187308941502382,0.922447453003949,0.616788650116427
0.52268596910943,0.00649633482020575,0.429216004528497,0.610926640532105,0.138497757431146,0.000545763336095851,0.000577918520366961,0.0242777828589763,0.933877334559309,0.705794561335456
0.573572459015656,0.00645032294366641,0.419516230291698,0.612344492108757,0.122883752169689,0.000501820100081374,0.000655865080635647,0.0234254585893897,0.93611887493788,0.676398636732644
0.47453609483467,0.00666159603446119,0.451059752328976,0.513611439042047,0.1237911543648,0.000653316932344589,0.00516104337864968,0.0238996009071099,0.936482353361319,0.618373488806244
0.339310450118566,0.00650169512159143,0.282559880670426,0.518269176180662,0.0989732157934265,0.00024504842370976,0.000289495356376523,0.0222649686757922,0.91988026989263,0.660936280872504
0.299030235059026,0.0065329081028137,0.289380513385026,0.547477261566384,0.102661156943209,0.000261742256637415,0.000413444706852097,0.0233962409594359,0.921286816678435,0.666594321024883
0.339677062948901,0.00657233129507149,0.324385949287081,0.452678953840595,0.0852921891744836,0.000218995792019461,0.000481570706946479,0.0260192337062479,0.933425725101965,0.605947831637743
0.34787092031289,0.006490421913093,0.339230831988217,0.603788675945829,0.139625763681928,0.000209481272297245,0.00375612224176406,0.0200805388721769,0.917506031700549,0.680878097038282
0.354814988259415,0.00650944675101399,0.332998140844492,0.586102811885702,0.142324325848164,0.000263281977972672,0.00438808111840727,0.0205234501523399,0.916938632542151,0.689833524017908
0.391296443711138,0.0065852302020623,0.434724055311495,0.419008881104294,0.126338804583053,0.000493802689538754,0.0012859896358591,0.0192214535914659,0.934922214732663,0.660201832760642
0.358256395639668,0.00660135397688759,0.475202229443532,0.480238484422326,0.100169332421619,0.000591874145188676,0.00121050792607878,0.0188952599587368,0.930463028975007,0.661666336693053
0.36518731269959,0.00658481443262351,0.476178815065657,0.550149927236677,0.114872310939386,0.00035154069924881,0.000824904708632003,0.0171384918385332,0.910461654907845,0.679067229954259
0.330559926532671,0.00662223192028403,0.373889639199228,0.571547885723249,0.11695784368911,0.000387789112318166,0.000919333179999626,0.0209815472208373,0.90484930208497,0.652996611170252
0.380953369368747,0.00673174327978226,0.451251429524293,0.564436538429066,0.115431943731001,0.000221071445538455,0.000490115260310762,0.0187140727657083,0.912581038851306,0.69195910352781
0.420679228447683,0.00646678234681932,0.369327289777637,0.456409347542694,0.0920748171052109,0.000512532807670227,0.0033511693413932,0.0257390292436843,0.935183372192703,0.551313769532472
0.447403139097566,0.00646508051761201,0.400361539182822,0.494359886942686,0.154638664077853,0.000914502588414595,0.000924915797189079,0.0194598157065242,0.934194995956526,0.68362954668922
0.449110954285956,0.00650307473725421,0.360286427718114,0.451063158537489,0.156237768384672,0.000984613630934564,0.00110932899754189,0.0203085757786407,0.934745857922072,0.732288007749575
0.436580313999331,0.00646595454425517,0.418977004355935,0.516638835650283,0.128449196553281,0.000383129800850259,0.0023265260155893,0.0187589016762108,0.945224594140446,0.711345623287431
0.476425894024502,0.0067318417550114,0.362669530054153,0.526101577105426,0.0596523706295503,0.000590253822622685,0.00123312120227474,0.0242844898538402,0.903840271229549,0.623045559006771
0.412419868516855,0.00653709065215237,0.435198888988809,0.59443244417884,0.104591664448599,0.000293182684184028,0.00367017787477742,0.021413057799726,0.929773843645874,0.632631356931957
0.419784342935177,0.00672140430292029,0.399222101135255,0.470130340339635,0.11028385747674,0.000503211681512382,0.000317274143828612,0.0228473056019075,0.921703967024987,0.671659819658122
0.464675046317727,0.00667276355650332,0.402135294963513,0.459611193238387,0.10025876713269,0.000387900358260788,0.00063278993009458,0.0250868857262254,0.913940156144496,0.639256058217041
0.369334071732516,0.00672289656119642,0.380522685335271,0.57705768442181,0.0823399053796206,0.000743143459112235,0.00103481611873778,0.024044132672044,0.92861199076312,0.62588330509377
0.373001601550573,0.00662598367646997,0.418100709042671,0.427709683893885,0.132440029172652,0.000280907034240752,0.00235298226527561,0.0208335941188214,0.919360028767626,0.623602540517718
0.35848753769941,0.00661965357327055,0.415992492406182,0.419273885311632,0.121178055145979,0.000367530346442709,0.00185840880293542,0.0193649729481294,0.914386800302219,0.616269882547937
0.342261464742163,0.00656084710487101,0.474154517531869,0.528783269815144,0.117538512901061,0.000305649718071365,0.0031575309521226,0.0179908134317258,0.913407907589932,0.661693317944225
0.334886366697766,0.00656428785219789,0.474814848970964,0.465198159449055,0.140495316988098,0.000219459568256243,0.0027782982468694,0.020202619310169,0.923740886893017,0.657671820900449
0.309943602969599,0.00664866481923889,0.406209146010239,0.373470626550706,0.0742784518807809,0.00029318084983336,0.00198559759507042,0.022960284174983,0.927569081833753,0.608361835903287
0.479442368485532,0.00654786557083148,0.413951411648746,0.589775780589214,0.12547323732934,0.000694262202530487,0.00138384468007824,0.0213076289250028,0.91727560133342,0.714207822910578
0.434961924405582,0.00655171608094393,0.445538095412667,0.455049368532107,0.0965419322896403,0.000588737418225995,0.0028029821835004,0.0284840140248077,0.933042003966015,0.717479517545636
0.36475555327108,0.00664371704747009,0.47686050395801,0.56036760936313,0.0925975571171669,0.000302374166743947,0.00114410544125746,0.0211955038316843,0.920331038849195,0.690769060248426
0.458357838873829,0.00652412979494234,0.36035541300916,0.422946564815991,0.125646483280489,0.000251478620903056,0.00174411322830995,0.0204034798866635,0.930271203354816,0.648510738360262
0.420601600639932,0.00650268542320632,0.325058012975011,0.432800071151719,0.122771945169086,0.00040375484310652,0.000667663180012406,0.0216122866069498,0.949554732347867,0.682790508437434
0.456232107316131,0.00648975976954404,0.321551844887247,0.436332156037504,0.121369831656206,0.000308459470954718,0.000786911359924439,0.0224515088360774,0.943352388032185,0.740006054820715
0.376602793127762,0.00648898399976384,0.501487917969459,0.450395441572148,0.101332511834422,0.000163875678308858,0.00180329024916892,0.0191549975918832,0.909815059112243,0.610307086941671
0.392017863351004,0.00654425795198127,0.389688496928508,0.510427901784204,0.148137661656586,0.000147112120712892,0.000109218098227598,0.0210155171276079,0.925508694528814,0.612682261117126
0.422071539398097,0.00674252246639467,0.480396139362,0.444643954615642,0.0706692850178496,0.000675100075369046,0.00638592294842778,0.0251813491679366,0.936665187323887,0.717017593855485
0.356490622647837,0.00670724101777401,0.398952071916894,0.480669871059846,0.0626276467840075,0.000536471113284602,0.0020091648235962,0.023042071676368,0.918519989905735,0.628517567564252
